COM,BDG,ICI,,,Old,,LI,HAL,___,STD,ELC,,EX,COMBDGICIOldLIHAL___STDELC_EX,CommercialBuildingInformation and Cultural IndustriesOldLightingHalogenStandard EfficiencyElectricity,COMBDG,Mlm,Mlm.y
COM,BDG,OFF,,,Old,,LI,HAL,___,STD,ELC,,EX,COMBDGOFFOldLIHAL___STDELC_EX,CommercialBuildingOfficesOldLightingHalogenStandard EfficiencyElectricity,COMBDG,Mlm,Mlm.y
COM,BDG,EDS,,,Old,,LI,HAL,___,STD,ELC,,EX,COMBDGEDSOldLIHAL___STDELC_EX,CommercialBuildingEducational ServicesOldLightingHalogenStandard EfficiencyElectricity,COMBDG,Mlm,Mlm.y
COM,BDG,HLC,,,Old,,LI,HAL,___,STD,ELC,,EX,COMBDGHLCOldLIHAL___STDELC_EX,CommercialBuildingHealth Care and Social AssistanceOldLightingHalogenStandard EfficiencyElectricity,COMBDG,Mlm,Mlm.y
COM,BDG,AER,,,Old,,LI,HAL,___,STD,ELC,,EX,COMBDGAEROldLIHAL___STDELC_EX,"CommercialBuildingArts, Entertainment and RecreationOldLightingHalogenStandard EfficiencyElectricity",COMBDG,Mlm,Mlm.y
COM,BDG,AFS,,,Old,,LI,HAL,___,STD,ELC,,EX,COMBDGAFSOldLIHAL___STDELC_EX,CommercialBuildingAccommodation and Food ServicesOldLightingHalogenStandard EfficiencyElectricity,COMBDG,Mlm,Mlm.y
COM,BDG,OTS,,,Old,,LI,HAL,___,STD,ELC,,EX,COMBDGOTSOldLIHAL___STDELC_EX,CommercialBuildingOther ServicesOldLightingHalogenStandard EfficiencyElectricity,COMBDG,Mlm,Mlm.y
COM,BDG,WST,,,Old,,LI,INC,___,STD,ELC,,EX,COMBDGWSTOldLIINC___STDELC_EX,CommercialBuildingWholesale TradeOldLightingIncandescentStandard EfficiencyElectricity,COMBDG,Mlm,Mlm.y
COM,BDG,RTT,,,Old,,LI,INC,___,STD,ELC,,EX,COMBDGRTTOldLIINC___STDELC_EX,CommercialBuildingRetail TradeOldLightingIncandescentStandard EfficiencyElectricity,COMBDG,Mlm,Mlm.y
COM,BDG,TAW,,,Old,,LI,INC,___,STD,ELC,,EX,COMBDGTAWOldLIINC___STDELC_EX,CommercialBuildingTransportation and WarehousingOldLightingIncandescentStandard EfficiencyElectricity,COMBDG,Mlm,Mlm.y
COM,BDG,ICI,,,Old,,LI,INC,___,STD,ELC,,EX,COMBDGICIOldLIINC___STDELC_EX,CommercialBuildingInformation and Cultural IndustriesOldLightingIncandescentStandard EfficiencyElectricity,COMBDG,Mlm,Mlm.y
COM,BDG,OFF,,,Old,,LI,INC,___,STD,ELC,,EX,COMBDGOFFOldLIINC___STDELC_EX,CommercialBuildingOfficesOldLightingIncandescentStandard EfficiencyElectricity,COMBDG,Mlm,Mlm.y
