regions,periods,tech,group_name,min_share_g,tech_desc
TO,2036,PASTRANGAIMP,BAU-ENE-1-PASTRA,0.008444929,
TO,2036,PUBBDGNGAIMP,BAU-ENE-1-PUBBDG,0.547004102,
TO,2036,RESBDGNGAIMP,BAU-ENE-1-RESBDG,0.69970341,
TO,2036,INDBDGPCOKIMP,BAU-ENE-1-INDBDG,0.009996278,
TO,2036,COMBDGPROIMP,BAU-ENE-1-COMBDG,0.025870807,
TO,2036,FRETRAPROIMP,BAU-ENE-1-FRETRA,0.026836239,
TO,2036,INDBDGPROIMP,BAU-ENE-1-INDBDG,0.004983698,
TO,2036,PASTRAPROIMP,BAU-ENE-1-PASTRA,0.00505422,
TO,2036,PUBBDGPROIMP,BAU-ENE-1-PUBBDG,3.01E-06,
TO,2036,RESBDGPROIMP,BAU-ENE-1-RESBDG,0.005940243,
TO,2036,FRETRARDSLIMP,BAU-ENE-1-FRETRA,3.28E-06,
TO,2036,PASTRARDSLIMP,BAU-ENE-1-PASTRA,1.25E-05,
TO,2036,PASTRASMTNIMP,BAU-ENE-1-PASTRA,1.13E-05,
TO,2037,FRETRAAGAIMP,BAU-ENE-1-FRETRA,9.86E-06,
TO,2037,FRETRAATFIMP,BAU-ENE-1-FRETRA,5.39E-03,
TO,2037,FRETRABDSLIMP,BAU-ENE-1-FRETRA,0.001136513,
TO,2037,PASTRABDSLIMP,BAU-ENE-1-PASTRA,2.86E-06,
TO,2037,PUBTRABDSLIMP,BAU-ENE-1-PUBTRA,0.004146471,
TO,2037,RESBDGBMAIMP,BAU-ENE-1-RESBDG,7.69E-03,
TO,2037,COMBDGBMTNIMP,BAU-ENE-1-COMBDG,6.71E-06,
TO,2037,PASTRABMTNIMP,BAU-ENE-1-PASTRA,1.48E-06,
TO,2037,PUBBDGBMTNIMP,BAU-ENE-1-PUBBDG,2.00E-05,
TO,2037,RESBDGBMTNIMP,BAU-ENE-1-RESBDG,4.59E-06,
TO,2037,RESBDGBWPIMP,BAU-ENE-1-RESBDG,5.92E-03,
TO,2037,FRETRACETHIMP,BAU-ENE-1-FRETRA,1.96E-05,
TO,2037,PASTRACETHIMP,BAU-ENE-1-PASTRA,5.70E-05,
TO,2037,PUBTRACETHIMP,BAU-ENE-1-PUBTRA,0.000883623,
TO,2037,INDBDGCOAIMP,BAU-ENE-1-INDBDG,0.004129586,
TO,2037,FRETRADSLIMP,BAU-ENE-1-FRETRA,0.456067439,
TO,2037,PASTRADSLIMP,BAU-ENE-1-PASTRA,0.064485489,
TO,2037,PUBTRADSLIMP,BAU-ENE-1-PUBTRA,0.406570296,
TO,2037,COMBDGELCIMP37,BAU-ENE-1-COMBDG,0.480552432,
TO,2037,INDBDGELCIMP37,BAU-ENE-1-INDBDG,0.22923881,
TO,2037,PASTRAELCIMP37,BAU-ENE-1-PASTRA,0.026635427,
TO,2037,PUBBDGELCIMP37,BAU-ENE-1-PUBBDG,0.357461705,
TO,2037,RESBDGELCIMP37,BAU-ENE-1-RESBDG,0.202292071,
TO,2037,FRETRAETHIMP,BAU-ENE-1-FRETRA,0.017213067,
TO,2037,PASTRAETHIMP,BAU-ENE-1-PASTRA,8.97E-05,
TO,2037,PUBTRAETHIMP,BAU-ENE-1-PUBTRA,0.02006447,
TO,2037,COMBDGETHOSIMP,BAU-ENE-1-COMBDG,4.00E-05,
TO,2037,RESBDGETHOSIMP,BAU-ENE-1-RESBDG,1.99E-06,
TO,2037,FRETRAFTDSLIMP,BAU-ENE-1-FRETRA,1.30E-04,
TO,2037,PUBTRAFTDSLIMP,BAU-ENE-1-PUBTRA,0.002336827,
TO,2037,FRETRAGASIMP,BAU-ENE-1-FRETRA,4.12E-01,
TO,2037,PASTRAGASIMP,BAU-ENE-1-PASTRA,8.19E-01,
TO,2037,PUBTRAGASIMP,BAU-ENE-1-PUBTRA,4.90E-01,
TO,2037,COMBDGHFOIMP,BAU-ENE-1-COMBDG,2.18E-04,
TO,2037,INDBDGHFOIMP,BAU-ENE-1-INDBDG,5.41E-03,
TO,2037,PUBBDGHFOIMP,BAU-ENE-1-PUBBDG,5.74E-05,
TO,2037,RESBDGHH2IMP,BAU-ENE-1-RESBDG,7.77E-06,
TO,2037,COMBDGLFOIMP,BAU-ENE-1-COMBDG,0.001456781,
TO,2037,INDBDGLFOIMP,BAU-ENE-1-INDBDG,2.31E-02,
TO,2037,PUBBDGLFOIMP,BAU-ENE-1-PUBBDG,0.0200617,
TO,2037,RESBDGLFOIMP,BAU-ENE-1-RESBDG,0.003150057,
TO,2037,COMBDGNGAIMP,BAU-ENE-1-COMBDG,4.16E-01,
TO,2037,INDBDGNGAIMP,BAU-ENE-1-INDBDG,6.44E-01,
TO,2037,PASTRANGAIMP,BAU-ENE-1-PASTRA,8.43E-03,
TO,2037,PUBBDGNGAIMP,BAU-ENE-1-PUBBDG,5.46E-01,
TO,2037,RESBDGNGAIMP,BAU-ENE-1-RESBDG,0.698304003,
TO,2037,INDBDGPCOKIMP,BAU-ENE-1-INDBDG,9.98E-03,
TO,2037,COMBDGPROIMP,BAU-ENE-1-COMBDG,0.025819065,
TO,2037,FRETRAPROIMP,BAU-ENE-1-FRETRA,2.68E-02,
TO,2037,INDBDGPROIMP,BAU-ENE-1-INDBDG,0.004973731,
TO,2037,PASTRAPROIMP,BAU-ENE-1-PASTRA,0.005044112,
TO,2037,PUBBDGPROIMP,BAU-ENE-1-PUBBDG,3.00E-06,
TO,2037,RESBDGPROIMP,BAU-ENE-1-RESBDG,0.005928362,
TO,2037,FRETRARDSLIMP,BAU-ENE-1-FRETRA,3.28E-06,
TO,2037,PASTRARDSLIMP,BAU-ENE-1-PASTRA,1.25E-05,
TO,2037,PASTRASMTNIMP,BAU-ENE-1-PASTRA,1.13E-05,
TO,2038,FRETRAAGAIMP,BAU-ENE-1-FRETRA,9.84E-06,
TO,2038,FRETRAATFIMP,BAU-ENE-1-FRETRA,0.005378368,
TO,2038,FRETRABDSLIMP,BAU-ENE-1-FRETRA,0.001134236,
TO,2038,PASTRABDSLIMP,BAU-ENE-1-PASTRA,2.86E-06,
TO,2038,PUBTRABDSLIMP,BAU-ENE-1-PUBTRA,0.004138161,
TO,2038,RESBDGBMAIMP,BAU-ENE-1-RESBDG,0.00767143,
TO,2038,COMBDGBMTNIMP,BAU-ENE-1-COMBDG,6.70E-06,
TO,2038,PASTRABMTNIMP,BAU-ENE-1-PASTRA,1.48E-06,
TO,2038,PUBBDGBMTNIMP,BAU-ENE-1-PUBBDG,1.99E-05,
TO,2038,RESBDGBMTNIMP,BAU-ENE-1-RESBDG,4.58E-06,
TO,2038,RESBDGBWPIMP,BAU-ENE-1-RESBDG,0.005903569,
TO,2038,FRETRACETHIMP,BAU-ENE-1-FRETRA,1.95E-05,
TO,2038,PASTRACETHIMP,BAU-ENE-1-PASTRA,5.69E-05,
TO,2038,PUBTRACETHIMP,BAU-ENE-1-PUBTRA,0.000881853,
TO,2038,INDBDGCOAIMP,BAU-ENE-1-INDBDG,4.12E-03,
TO,2038,FRETRADSLIMP,BAU-ENE-1-FRETRA,4.55E-01,
TO,2038,PASTRADSLIMP,BAU-ENE-1-PASTRA,6.44E-02,
TO,2038,PUBTRADSLIMP,BAU-ENE-1-PUBTRA,4.06E-01,
TO,2038,COMBDGELCIMP38,BAU-ENE-1-COMBDG,0.479589401,
TO,2038,INDBDGELCIMP38,BAU-ENE-1-INDBDG,0.228779413,
TO,2038,PASTRAELCIMP38,BAU-ENE-1-PASTRA,0.026582049,
TO,2038,PUBBDGELCIMP38,BAU-ENE-1-PUBBDG,0.356745349,
TO,2038,RESBDGELCIMP38,BAU-ENE-1-RESBDG,0.201886676,
TO,2038,FRETRAETHIMP,BAU-ENE-1-FRETRA,0.017178572,
TO,2038,PASTRAETHIMP,BAU-ENE-1-PASTRA,8.95E-05,
TO,2038,PUBTRAETHIMP,BAU-ENE-1-PUBTRA,0.020024261,
TO,2038,COMBDGETHOSIMP,BAU-ENE-1-COMBDG,3.99E-05,
TO,2038,RESBDGETHOSIMP,BAU-ENE-1-RESBDG,1.98E-06,
TO,2038,FRETRAFTDSLIMP,BAU-ENE-1-FRETRA,0.000129252,
TO,2038,PUBTRAFTDSLIMP,BAU-ENE-1-PUBTRA,0.002332144,
TO,2038,FRETRAGASIMP,BAU-ENE-1-FRETRA,0.410782638,
TO,2038,PASTRAGASIMP,BAU-ENE-1-PASTRA,0.817652931,
TO,2038,PUBTRAGASIMP,BAU-ENE-1-PUBTRA,0.489090278,
TO,2038,COMBDGHFOIMP,BAU-ENE-1-COMBDG,2.17E-04,
TO,2038,INDBDGHFOIMP,BAU-ENE-1-INDBDG,0.005403201,
TO,2038,PUBBDGHFOIMP,BAU-ENE-1-PUBBDG,5.73E-05,
TO,2038,RESBDGHH2IMP,BAU-ENE-1-RESBDG,7.75E-06,
TO,2038,COMBDGLFOIMP,BAU-ENE-1-COMBDG,1.45E-03,
TO,2038,INDBDGLFOIMP,BAU-ENE-1-INDBDG,2.30E-02,
TO,2038,PUBBDGLFOIMP,BAU-ENE-1-PUBBDG,2.00E-02,
TO,2038,RESBDGLFOIMP,BAU-ENE-1-RESBDG,3.14E-03,
TO,2038,COMBDGNGAIMP,BAU-ENE-1-COMBDG,4.15E-01,
TO,2038,INDBDGNGAIMP,BAU-ENE-1-INDBDG,6.42E-01,
TO,2038,PASTRANGAIMP,BAU-ENE-1-PASTRA,0.008411149,
TO,2038,PUBBDGNGAIMP,BAU-ENE-1-PUBBDG,0.544816085,
TO,2038,RESBDGNGAIMP,BAU-ENE-1-RESBDG,6.97E-01,
TO,2038,INDBDGPCOKIMP,BAU-ENE-1-INDBDG,0.009956292,
TO,2038,COMBDGPROIMP,BAU-ENE-1-COMBDG,0.025767323,
TO,2038,FRETRAPROIMP,BAU-ENE-1-FRETRA,2.67E-02,
TO,2038,INDBDGPROIMP,BAU-ENE-1-INDBDG,4.96E-03,
TO,2038,PASTRAPROIMP,BAU-ENE-1-PASTRA,5.03E-03,
TO,2038,PUBBDGPROIMP,BAU-ENE-1-PUBBDG,3.00E-06,
TO,2038,RESBDGPROIMP,BAU-ENE-1-RESBDG,0.005916482,
TO,2038,FRETRARDSLIMP,BAU-ENE-1-FRETRA,3.27E-06,
TO,2038,PASTRARDSLIMP,BAU-ENE-1-PASTRA,1.25E-05,
TO,2038,PASTRASMTNIMP,BAU-ENE-1-PASTRA,1.13E-05,
TO,2039,FRETRAAGAIMP,BAU-ENE-1-FRETRA,9.82E-06,
TO,2039,FRETRAATFIMP,BAU-ENE-1-FRETRA,0.005367568,
TO,2039,FRETRABDSLIMP,BAU-ENE-1-FRETRA,0.001131958,
TO,2039,PASTRABDSLIMP,BAU-ENE-1-PASTRA,2.85E-06,
TO,2039,PUBTRABDSLIMP,BAU-ENE-1-PUBTRA,0.004129851,
TO,2039,RESBDGBMAIMP,BAU-ENE-1-RESBDG,0.007656026,
TO,2039,COMBDGBMTNIMP,BAU-ENE-1-COMBDG,6.68E-06,
TO,2039,PASTRABMTNIMP,BAU-ENE-1-PASTRA,1.47E-06,
TO,2039,PUBBDGBMTNIMP,BAU-ENE-1-PUBBDG,1.99E-05,
TO,2039,RESBDGBMTNIMP,BAU-ENE-1-RESBDG,4.57E-06,
TO,2039,RESBDGBWPIMP,BAU-ENE-1-RESBDG,0.005891715,
TO,2039,FRETRACETHIMP,BAU-ENE-1-FRETRA,1.95E-05,
TO,2039,PASTRACETHIMP,BAU-ENE-1-PASTRA,5.68E-05,
TO,2039,PUBTRACETHIMP,BAU-ENE-1-PUBTRA,8.80E-04,
TO,2039,INDBDGCOAIMP,BAU-ENE-1-INDBDG,4.11E-03,
TO,2039,FRETRADSLIMP,BAU-ENE-1-FRETRA,4.54E-01,
TO,2039,PASTRADSLIMP,BAU-ENE-1-PASTRA,0.06422703,
TO,2039,PUBTRADSLIMP,BAU-ENE-1-PUBTRA,0.404940756,
TO,2039,COMBDGELCIMP39,BAU-ENE-1-COMBDG,0.478626371,
TO,2039,INDBDGELCIMP39,BAU-ENE-1-INDBDG,2.28E-01,
TO,2039,PASTRAELCIMP39,BAU-ENE-1-PASTRA,0.026528672,
TO,2039,PUBBDGELCIMP39,BAU-ENE-1-PUBBDG,3.56E-01,
TO,2039,RESBDGELCIMP39,BAU-ENE-1-RESBDG,2.01E-01,
TO,2039,FRETRAETHIMP,BAU-ENE-1-FRETRA,1.71E-02,
TO,2039,PASTRAETHIMP,BAU-ENE-1-PASTRA,8.94E-05,
TO,2039,PUBTRAETHIMP,BAU-ENE-1-PUBTRA,0.019984051,
TO,2039,COMBDGETHOSIMP,BAU-ENE-1-COMBDG,3.98E-05,
TO,2039,RESBDGETHOSIMP,BAU-ENE-1-RESBDG,1.98E-06,
TO,2039,FRETRAFTDSLIMP,BAU-ENE-1-FRETRA,0.000128993,
TO,2039,PUBTRAFTDSLIMP,BAU-ENE-1-PUBTRA,0.002327461,
TO,2039,FRETRAGASIMP,BAU-ENE-1-FRETRA,0.409957773,
TO,2039,PASTRAGASIMP,BAU-ENE-1-PASTRA,0.816011058,
TO,2039,PUBTRAGASIMP,BAU-ENE-1-PUBTRA,0.488108169,
TO,2039,COMBDGHFOIMP,BAU-ENE-1-COMBDG,0.000217005,
TO,2039,INDBDGHFOIMP,BAU-ENE-1-INDBDG,0.005392351,
TO,2039,PUBBDGHFOIMP,BAU-ENE-1-PUBBDG,5.72E-05,
TO,2039,RESBDGHH2IMP,BAU-ENE-1-RESBDG,7.74E-06,
TO,2039,COMBDGLFOIMP,BAU-ENE-1-COMBDG,0.001450942,
TO,2039,INDBDGLFOIMP,BAU-ENE-1-INDBDG,0.022966544,
TO,2039,PUBBDGLFOIMP,BAU-ENE-1-PUBBDG,0.019981293,
TO,2039,RESBDGLFOIMP,BAU-ENE-1-RESBDG,3.14E-03,
TO,2039,COMBDGNGAIMP,BAU-ENE-1-COMBDG,0.413865137,
TO,2039,INDBDGNGAIMP,BAU-ENE-1-INDBDG,6.41E-01,
TO,2039,PASTRANGAIMP,BAU-ENE-1-PASTRA,0.00839426,
TO,2039,PUBBDGNGAIMP,BAU-ENE-1-PUBBDG,5.44E-01,
TO,2039,RESBDGNGAIMP,BAU-ENE-1-RESBDG,6.96E-01,
TO,2039,INDBDGPCOKIMP,BAU-ENE-1-INDBDG,9.94E-03,
TO,2039,COMBDGPROIMP,BAU-ENE-1-COMBDG,2.57E-02,
TO,2039,FRETRAPROIMP,BAU-ENE-1-FRETRA,2.67E-02,
TO,2039,INDBDGPROIMP,BAU-ENE-1-INDBDG,4.95E-03,
TO,2039,PASTRAPROIMP,BAU-ENE-1-PASTRA,0.005023895,
TO,2039,PUBBDGPROIMP,BAU-ENE-1-PUBBDG,2.99E-06,
TO,2039,RESBDGPROIMP,BAU-ENE-1-RESBDG,5.90E-03,
TO,2039,FRETRARDSLIMP,BAU-ENE-1-FRETRA,3.26E-06,
TO,2039,PASTRARDSLIMP,BAU-ENE-1-PASTRA,1.25E-05,
TO,2039,PASTRASMTNIMP,BAU-ENE-1-PASTRA,1.13E-05,
TO,2040,FRETRAAGAIMP,BAU-ENE-1-FRETRA,9.80E-06,
TO,2040,FRETRAATFIMP,BAU-ENE-1-FRETRA,5.36E-03,
TO,2040,FRETRABDSLIMP,BAU-ENE-1-FRETRA,1.13E-03,
TO,2040,PASTRABDSLIMP,BAU-ENE-1-PASTRA,2.84E-06,
TO,2040,PUBTRABDSLIMP,BAU-ENE-1-PUBTRA,4.12E-03,
TO,2040,RESBDGBMAIMP,BAU-ENE-1-RESBDG,0.007640621,
TO,2040,COMBDGBMTNIMP,BAU-ENE-1-COMBDG,6.67E-06,
TO,2040,PASTRABMTNIMP,BAU-ENE-1-PASTRA,1.47E-06,
TO,2040,PUBBDGBMTNIMP,BAU-ENE-1-PUBBDG,1.98E-05,
TO,2040,RESBDGBMTNIMP,BAU-ENE-1-RESBDG,4.56E-06,
TO,2040,RESBDGBWPIMP,BAU-ENE-1-RESBDG,0.00587986,
TO,2040,FRETRACETHIMP,BAU-ENE-1-FRETRA,1.95E-05,
TO,2040,PASTRACETHIMP,BAU-ENE-1-PASTRA,5.67E-05,
TO,2040,PUBTRACETHIMP,BAU-ENE-1-PUBTRA,0.000878311,
TO,2040,INDBDGCOAIMP,BAU-ENE-1-INDBDG,0.004104759,
TO,2040,FRETRADSLIMP,BAU-ENE-1-FRETRA,0.453325551,
TO,2040,PASTRADSLIMP,BAU-ENE-1-PASTRA,0.064097801,
TO,2040,PUBTRADSLIMP,BAU-ENE-1-PUBTRA,0.404125986,
TO,2040,COMBDGELCIMP40,BAU-ENE-1-COMBDG,0.47766334,
TO,2040,INDBDGELCIMP40,BAU-ENE-1-INDBDG,0.227860621,
TO,2040,PASTRAELCIMP40,BAU-ENE-1-PASTRA,2.65E-02,
TO,2040,PUBBDGELCIMP40,BAU-ENE-1-PUBBDG,3.55E-01,
TO,2040,RESBDGELCIMP40,BAU-ENE-1-RESBDG,2.01E-01,
TO,2040,FRETRAETHIMP,BAU-ENE-1-FRETRA,0.017109582,
TO,2040,PASTRAETHIMP,BAU-ENE-1-PASTRA,8.92E-05,
TO,2040,PUBTRAETHIMP,BAU-ENE-1-PUBTRA,0.019943842,
TO,2040,COMBDGETHOSIMP,BAU-ENE-1-COMBDG,3.98E-05,
TO,2040,RESBDGETHOSIMP,BAU-ENE-1-RESBDG,1.97E-06,
TO,2040,FRETRAFTDSLIMP,BAU-ENE-1-FRETRA,1.29E-04,
TO,2040,PUBTRAFTDSLIMP,BAU-ENE-1-PUBTRA,2.32E-03,
TO,2040,FRETRAGASIMP,BAU-ENE-1-FRETRA,4.09E-01,
TO,2040,PASTRAGASIMP,BAU-ENE-1-PASTRA,8.14E-01,
TO,2040,PUBTRAGASIMP,BAU-ENE-1-PUBTRA,0.48712606,
TO,2040,COMBDGHFOIMP,BAU-ENE-1-COMBDG,0.000216568,
TO,2040,INDBDGHFOIMP,BAU-ENE-1-INDBDG,0.005381501,
TO,2040,PUBBDGHFOIMP,BAU-ENE-1-PUBBDG,5.71E-05,
TO,2040,RESBDGHH2IMP,BAU-ENE-1-RESBDG,7.72E-06,
TO,2040,COMBDGLFOIMP,BAU-ENE-1-COMBDG,0.001448023,
TO,2040,INDBDGLFOIMP,BAU-ENE-1-INDBDG,0.022920334,
TO,2040,PUBBDGLFOIMP,BAU-ENE-1-PUBBDG,0.019941089,
TO,2040,RESBDGLFOIMP,BAU-ENE-1-RESBDG,0.003131119,
TO,2040,COMBDGNGAIMP,BAU-ENE-1-COMBDG,0.41303241,
TO,2040,INDBDGNGAIMP,BAU-ENE-1-INDBDG,0.639825729,
TO,2040,PASTRANGAIMP,BAU-ENE-1-PASTRA,0.00837737,
TO,2040,PUBBDGNGAIMP,BAU-ENE-1-PUBBDG,0.542628069,
TO,2040,RESBDGNGAIMP,BAU-ENE-1-RESBDG,0.694105783,
TO,2040,INDBDGPCOKIMP,BAU-ENE-1-INDBDG,0.009916307,
TO,2040,COMBDGPROIMP,BAU-ENE-1-COMBDG,2.57E-02,
TO,2040,FRETRAPROIMP,BAU-ENE-1-FRETRA,0.026621549,
TO,2040,INDBDGPROIMP,BAU-ENE-1-INDBDG,4.94E-03,
TO,2040,PASTRAPROIMP,BAU-ENE-1-PASTRA,0.005013786,
TO,2040,PUBBDGPROIMP,BAU-ENE-1-PUBBDG,2.99E-06,
TO,2040,RESBDGPROIMP,BAU-ENE-1-RESBDG,5.89E-03,
TO,2040,FRETRARDSLIMP,BAU-ENE-1-FRETRA,3.26E-06,
TO,2040,PASTRARDSLIMP,BAU-ENE-1-PASTRA,1.24E-05,
TO,2040,PASTRASMTNIMP,BAU-ENE-1-PASTRA,1.12E-05,
TO,2041,FRETRAAGAIMP,BAU-ENE-1-FRETRA,9.78E-06,
TO,2041,FRETRAATFIMP,BAU-ENE-1-FRETRA,0.005345968,
TO,2041,FRETRABDSLIMP,BAU-ENE-1-FRETRA,0.001127403,
TO,2041,PASTRABDSLIMP,BAU-ENE-1-PASTRA,2.84E-06,
TO,2041,PUBTRABDSLIMP,BAU-ENE-1-PUBTRA,0.004113232,
TO,2041,RESBDGBMAIMP,BAU-ENE-1-RESBDG,0.007625217,
TO,2041,COMBDGBMTNIMP,BAU-ENE-1-COMBDG,6.66E-06,
TO,2041,PASTRABMTNIMP,BAU-ENE-1-PASTRA,1.47E-06,
TO,2041,PUBBDGBMTNIMP,BAU-ENE-1-PUBBDG,1.98E-05,
TO,2041,RESBDGBMTNIMP,BAU-ENE-1-RESBDG,4.55E-06,
TO,2041,RESBDGBWPIMP,BAU-ENE-1-RESBDG,0.005868006,
TO,2041,FRETRACETHIMP,BAU-ENE-1-FRETRA,1.94E-05,
TO,2041,PASTRACETHIMP,BAU-ENE-1-PASTRA,5.66E-05,
TO,2041,PUBTRACETHIMP,BAU-ENE-1-PUBTRA,8.77E-04,
TO,2041,INDBDGCOAIMP,BAU-ENE-1-INDBDG,0.004096483,
TO,2041,FRETRADSLIMP,BAU-ENE-1-FRETRA,0.452411588,
TO,2041,PASTRADSLIMP,BAU-ENE-1-PASTRA,0.063968572,
TO,2041,PUBTRADSLIMP,BAU-ENE-1-PUBTRA,0.403311216,
TO,2041,COMBDGELCIMP41,BAU-ENE-1-COMBDG,0.476700309,
TO,2041,INDBDGELCIMP41,BAU-ENE-1-INDBDG,0.227401224,
TO,2041,PASTRAELCIMP41,BAU-ENE-1-PASTRA,0.026421917,
TO,2041,PUBBDGELCIMP41,BAU-ENE-1-PUBBDG,0.35459628,
TO,2041,RESBDGELCIMP41,BAU-ENE-1-RESBDG,0.200670491,
TO,2041,FRETRAETHIMP,BAU-ENE-1-FRETRA,0.017075087,
TO,2041,PASTRAETHIMP,BAU-ENE-1-PASTRA,8.90E-05,
TO,2041,PUBTRAETHIMP,BAU-ENE-1-PUBTRA,0.019903633,
TO,2041,COMBDGETHOSIMP,BAU-ENE-1-COMBDG,3.97E-05,
TO,2041,RESBDGETHOSIMP,BAU-ENE-1-RESBDG,1.97E-06,
TO,2041,FRETRAFTDSLIMP,BAU-ENE-1-FRETRA,1.28E-04,
TO,2041,PUBTRAFTDSLIMP,BAU-ENE-1-PUBTRA,2.32E-03,
TO,2041,FRETRAGASIMP,BAU-ENE-1-FRETRA,0.408308044,
TO,2041,PASTRAGASIMP,BAU-ENE-1-PASTRA,0.812727311,
TO,2041,PUBTRAGASIMP,BAU-ENE-1-PUBTRA,0.486143951,
TO,2041,COMBDGHFOIMP,BAU-ENE-1-COMBDG,2.16E-04,
TO,2041,INDBDGHFOIMP,BAU-ENE-1-INDBDG,0.005370651,
TO,2041,PUBBDGHFOIMP,BAU-ENE-1-PUBBDG,5.69E-05,
TO,2041,RESBDGHH2IMP,BAU-ENE-1-RESBDG,7.71E-06,
TO,2041,COMBDGLFOIMP,BAU-ENE-1-COMBDG,1.45E-03,
TO,2041,INDBDGLFOIMP,BAU-ENE-1-INDBDG,2.29E-02,
TO,2041,PUBBDGLFOIMP,BAU-ENE-1-PUBBDG,0.019900885,
TO,2041,RESBDGLFOIMP,BAU-ENE-1-RESBDG,0.003124806,
TO,2041,COMBDGNGAIMP,BAU-ENE-1-COMBDG,0.412199683,
TO,2041,INDBDGNGAIMP,BAU-ENE-1-INDBDG,0.638535757,
TO,2041,PASTRANGAIMP,BAU-ENE-1-PASTRA,0.00836048,
TO,2041,PUBBDGNGAIMP,BAU-ENE-1-PUBBDG,0.541534061,
TO,2041,RESBDGNGAIMP,BAU-ENE-1-RESBDG,0.692706376,
TO,2041,INDBDGPCOKIMP,BAU-ENE-1-INDBDG,0.009896315,
TO,2041,COMBDGPROIMP,BAU-ENE-1-COMBDG,0.025612099,
TO,2041,FRETRAPROIMP,BAU-ENE-1-FRETRA,0.026567877,
TO,2041,INDBDGPROIMP,BAU-ENE-1-INDBDG,0.004933861,
TO,2041,PASTRAPROIMP,BAU-ENE-1-PASTRA,0.005003678,
TO,2041,PUBBDGPROIMP,BAU-ENE-1-PUBBDG,2.98E-06,
TO,2041,RESBDGPROIMP,BAU-ENE-1-RESBDG,0.00588084,
TO,2041,FRETRARDSLIMP,BAU-ENE-1-FRETRA,3.25E-06,
TO,2041,PASTRARDSLIMP,BAU-ENE-1-PASTRA,1.24E-05,
TO,2041,PASTRASMTNIMP,BAU-ENE-1-PASTRA,1.12E-05,
TO,2042,FRETRAAGAIMP,BAU-ENE-1-FRETRA,9.76E-06,
TO,2042,FRETRAATFIMP,BAU-ENE-1-FRETRA,0.005335168,
TO,2042,FRETRABDSLIMP,BAU-ENE-1-FRETRA,1.13E-03,
TO,2042,PASTRABDSLIMP,BAU-ENE-1-PASTRA,2.83E-06,
TO,2042,PUBTRABDSLIMP,BAU-ENE-1-PUBTRA,4.10E-03,
TO,2042,RESBDGBMAIMP,BAU-ENE-1-RESBDG,7.61E-03,
TO,2042,COMBDGBMTNIMP,BAU-ENE-1-COMBDG,6.64E-06,
TO,2042,PASTRABMTNIMP,BAU-ENE-1-PASTRA,1.46E-06,
TO,2042,PUBBDGBMTNIMP,BAU-ENE-1-PUBBDG,1.98E-05,
TO,2042,RESBDGBMTNIMP,BAU-ENE-1-RESBDG,4.54E-06,
TO,2042,RESBDGBWPIMP,BAU-ENE-1-RESBDG,5.86E-03,
TO,2042,FRETRACETHIMP,BAU-ENE-1-FRETRA,1.94E-05,
TO,2042,PASTRACETHIMP,BAU-ENE-1-PASTRA,5.65E-05,
TO,2042,PUBTRACETHIMP,BAU-ENE-1-PUBTRA,8.75E-04,
TO,2042,INDBDGCOAIMP,BAU-ENE-1-INDBDG,4.09E-03,
TO,2042,FRETRADSLIMP,BAU-ENE-1-FRETRA,4.51E-01,
TO,2042,PASTRADSLIMP,BAU-ENE-1-PASTRA,6.38E-02,
TO,2042,PUBTRADSLIMP,BAU-ENE-1-PUBTRA,0.402496446,
TO,2042,COMBDGELCIMP42,BAU-ENE-1-COMBDG,4.76E-01,
TO,2042,INDBDGELCIMP42,BAU-ENE-1-INDBDG,0.226941828,
TO,2042,PASTRAELCIMP42,BAU-ENE-1-PASTRA,2.64E-02,
TO,2042,PUBBDGELCIMP42,BAU-ENE-1-PUBBDG,0.353879924,
TO,2042,RESBDGELCIMP42,BAU-ENE-1-RESBDG,0.200265096,
TO,2042,FRETRAETHIMP,BAU-ENE-1-FRETRA,0.017040592,
TO,2042,PASTRAETHIMP,BAU-ENE-1-PASTRA,8.88E-05,
TO,2042,PUBTRAETHIMP,BAU-ENE-1-PUBTRA,0.019863423,
TO,2042,COMBDGETHOSIMP,BAU-ENE-1-COMBDG,3.96E-05,
TO,2042,RESBDGETHOSIMP,BAU-ENE-1-RESBDG,1.97E-06,
TO,2042,FRETRAFTDSLIMP,BAU-ENE-1-FRETRA,0.000128214,
TO,2042,PUBTRAFTDSLIMP,BAU-ENE-1-PUBTRA,0.002313412,
TO,2042,FRETRAGASIMP,BAU-ENE-1-FRETRA,0.407483179,
TO,2042,PASTRAGASIMP,BAU-ENE-1-PASTRA,0.811085438,
TO,2042,PUBTRAGASIMP,BAU-ENE-1-PUBTRA,0.485161842,
TO,2042,COMBDGHFOIMP,BAU-ENE-1-COMBDG,0.000215695,
TO,2042,INDBDGHFOIMP,BAU-ENE-1-INDBDG,5.36E-03,
TO,2042,PUBBDGHFOIMP,BAU-ENE-1-PUBBDG,5.68E-05,
TO,2042,RESBDGHH2IMP,BAU-ENE-1-RESBDG,7.69E-06,
TO,2042,COMBDGLFOIMP,BAU-ENE-1-COMBDG,0.001442184,
TO,2042,INDBDGLFOIMP,BAU-ENE-1-INDBDG,0.022827913,
TO,2042,PUBBDGLFOIMP,BAU-ENE-1-PUBBDG,0.019860681,
TO,2042,RESBDGLFOIMP,BAU-ENE-1-RESBDG,3.12E-03,
