regions,tech,group_name,act_fraction,tech_desc
TO,PUBTRAELCIMP32,BAU-ENE-1-PUBTRA,1,
TO,PUBTRAELCIMP33,BAU-ENE-1-PUBTRA,1,
TO,PUBTRAELCIMP34,BAU-ENE-1-PUBTRA,1,
TO,PUBTRAELCIMP35,BAU-ENE-1-PUBTRA,1,
TO,PUBTRAELCIMP36,BAU-ENE-1-PUBTRA,1,
TO,PUBTRAELCIMP37,BAU-ENE-1-PUBTRA,1,
TO,PUBTRAELCIMP38,BAU-ENE-1-PUBTRA,1,
TO,PUBTRAELCIMP39,BAU-ENE-1-PUBTRA,1,
TO,PUBTRAELCIMP40,BAU-ENE-1-PUBTRA,1,
TO,PUBTRAELCIMP41,BAU-ENE-1-PUBTRA,1,
TO,PUBTRAELCIMP42,BAU-ENE-1-PUBTRA,1,
TO,PUBTRAELCIMP43,BAU-ENE-1-PUBTRA,1,
TO,PUBTRAELCIMP44,BAU-ENE-1-PUBTRA,1,
TO,PUBTRAELCIMP45,BAU-ENE-1-PUBTRA,1,
TO,PUBTRAELCIMP46,BAU-ENE-1-PUBTRA,1,
TO,PUBTRAELCIMP47,BAU-ENE-1-PUBTRA,1,
TO,PUBTRAELCIMP48,BAU-ENE-1-PUBTRA,1,
TO,PUBTRAELCIMP49,BAU-ENE-1-PUBTRA,1,
TO,PUBTRAELCIMP50,BAU-ENE-1-PUBTRA,1,
TO,RESBDGELCIMP16,BAU-ENE-1-RESBDG,1,
TO,RESBDGELCIMP17,BAU-ENE-1-RESBDG,1,
TO,RESBDGELCIMP18,BAU-ENE-1-RESBDG,1,
TO,RESBDGELCIMP19,BAU-ENE-1-RESBDG,1,
TO,RESBDGELCIMP20,BAU-ENE-1-RESBDG,1,
TO,RESBDGELCIMP21,BAU-ENE-1-RESBDG,1,
TO,RESBDGELCIMP22,BAU-ENE-1-RESBDG,1,
TO,RESBDGELCIMP23,BAU-ENE-1-RESBDG,1,
TO,RESBDGELCIMP24,BAU-ENE-1-RESBDG,1,
TO,RESBDGELCIMP25,BAU-ENE-1-RESBDG,1,
TO,RESBDGELCIMP26,BAU-ENE-1-RESBDG,1,
TO,RESBDGELCIMP27,BAU-ENE-1-RESBDG,1,
TO,RESBDGELCIMP28,BAU-ENE-1-RESBDG,1,
TO,RESBDGELCIMP29,BAU-ENE-1-RESBDG,1,
TO,RESBDGELCIMP30,BAU-ENE-1-RESBDG,1,
TO,RESBDGELCIMP31,BAU-ENE-1-RESBDG,1,
TO,RESBDGELCIMP32,BAU-ENE-1-RESBDG,1,
TO,RESBDGELCIMP33,BAU-ENE-1-RESBDG,1,
TO,RESBDGELCIMP34,BAU-ENE-1-RESBDG,1,
TO,RESBDGELCIMP35,BAU-ENE-1-RESBDG,1,
TO,RESBDGELCIMP36,BAU-ENE-1-RESBDG,1,
TO,RESBDGELCIMP37,BAU-ENE-1-RESBDG,1,
TO,RESBDGELCIMP38,BAU-ENE-1-RESBDG,1,
TO,RESBDGELCIMP39,BAU-ENE-1-RESBDG,1,
TO,RESBDGELCIMP40,BAU-ENE-1-RESBDG,1,
TO,RESBDGELCIMP41,BAU-ENE-1-RESBDG,1,
TO,RESBDGELCIMP42,BAU-ENE-1-RESBDG,1,
TO,RESBDGELCIMP43,BAU-ENE-1-RESBDG,1,
TO,RESBDGELCIMP44,BAU-ENE-1-RESBDG,1,
TO,RESBDGELCIMP45,BAU-ENE-1-RESBDG,1,
TO,RESBDGELCIMP46,BAU-ENE-1-RESBDG,1,
TO,RESBDGELCIMP47,BAU-ENE-1-RESBDG,1,
TO,RESBDGELCIMP48,BAU-ENE-1-RESBDG,1,
TO,RESBDGELCIMP49,BAU-ENE-1-RESBDG,1,
TO,RESBDGELCIMP50,BAU-ENE-1-RESBDG,1,
TO,FRETRAETHIMP,BAU-ENE-1-FRETRA,1,
TO,PASTRAETHIMP,BAU-ENE-1-PASTRA,1,
TO,PUBTRAETHIMP,BAU-ENE-1-PUBTRA,1,
TO,COMBDGETHOSIMP,BAU-ENE-1-COMBDG,1,
TO,INDBDGETHOSIMP,BAU-ENE-1-INDBDG,1,
TO,PUBBDGETHOSIMP,BAU-ENE-1-PUBBDG,1,
TO,RESBDGETHOSIMP,BAU-ENE-1-RESBDG,1,
TO,FRETRAFTDSLIMP,BAU-ENE-1-FRETRA,1,
TO,PUBTRAFTDSLIMP,BAU-ENE-1-PUBTRA,1,
TO,FRETRAGASIMP,BAU-ENE-1-FRETRA,1,
TO,PASTRAGASIMP,BAU-ENE-1-PASTRA,1,
TO,PUBTRAGASIMP,BAU-ENE-1-PUBTRA,1,
TO,COMBDGGEOIMP,BAU-ENE-1-COMBDG,1,
TO,PUBBDGGEOIMP,BAU-ENE-1-PUBBDG,1,
TO,RESBDGGEOIMP,BAU-ENE-1-RESBDG,1,
TO,COMBDGHFOIMP,BAU-ENE-1-COMBDG,1,
TO,FRETRAHFOIMP,BAU-ENE-1-FRETRA,1,
TO,INDBDGHFOIMP,BAU-ENE-1-INDBDG,1,
TO,PUBBDGHFOIMP,BAU-ENE-1-PUBBDG,1,
TO,PUBTRAHFOIMP,BAU-ENE-1-PUBTRA,1,
TO,COMBDGHH2IMP,BAU-ENE-1-COMBDG,1,
TO,FRETRAHH2IMP,BAU-ENE-1-FRETRA,1,
TO,INDBDGHH2IMP,BAU-ENE-1-INDBDG,1,
TO,PASTRAHH2IMP,BAU-ENE-1-PASTRA,1,
TO,PUBBDGHH2IMP,BAU-ENE-1-PUBBDG,1,
TO,PUBTRAHH2IMP,BAU-ENE-1-PUBTRA,1,
TO,RESBDGHH2IMP,BAU-ENE-1-RESBDG,1,
TO,COMBDGKERIMP,BAU-ENE-1-COMBDG,1,
TO,FRETRAKERIMP,BAU-ENE-1-FRETRA,1,
TO,PUBBDGKERIMP,BAU-ENE-1-PUBBDG,1,
TO,PUBTRAKERIMP,BAU-ENE-1-PUBTRA,1,
TO,RESBDGKERIMP,BAU-ENE-1-RESBDG,1,
TO,COMBDGLFOIMP,BAU-ENE-1-COMBDG,1,
TO,FRETRALFOIMP,BAU-ENE-1-FRETRA,1,
TO,INDBDGLFOIMP,BAU-ENE-1-INDBDG,1,
TO,PUBBDGLFOIMP,BAU-ENE-1-PUBBDG,1,
TO,PUBTRALFOIMP,BAU-ENE-1-PUBTRA,1,
TO,RESBDGLFOIMP,BAU-ENE-1-RESBDG,1,
TO,COMBDGNGAIMP,BAU-ENE-1-COMBDG,1,
TO,FRETRANGAIMP,BAU-ENE-1-FRETRA,1,
TO,INDBDGNGAIMP,BAU-ENE-1-INDBDG,1,
TO,PASTRANGAIMP,BAU-ENE-1-PASTRA,1,
TO,PUBBDGNGAIMP,BAU-ENE-1-PUBBDG,1,
TO,PUBTRANGAIMP,BAU-ENE-1-PUBTRA,1,
TO,RESBDGNGAIMP,BAU-ENE-1-RESBDG,1,
TO,INDBDGPCOKIMP,BAU-ENE-1-INDBDG,1,
TO,COMBDGPROIMP,BAU-ENE-1-COMBDG,1,
TO,FRETRAPROIMP,BAU-ENE-1-FRETRA,1,
TO,INDBDGPROIMP,BAU-ENE-1-INDBDG,1,
TO,PASTRAPROIMP,BAU-ENE-1-PASTRA,1,
TO,PUBBDGPROIMP,BAU-ENE-1-PUBBDG,1,
TO,PUBTRAPROIMP,BAU-ENE-1-PUBTRA,1,
TO,RESBDGPROIMP,BAU-ENE-1-RESBDG,1,
TO,FRETRARDSLIMP,BAU-ENE-1-FRETRA,1,
TO,PASTRARDSLIMP,BAU-ENE-1-PASTRA,1,
TO,PUBTRARDSLIMP,BAU-ENE-1-PUBTRA,1,
TO,COMBDGSGAIMP,BAU-ENE-1-COMBDG,1,
TO,FRETRASGAIMP,BAU-ENE-1-FRETRA,1,
TO,PASTRASGAIMP,BAU-ENE-1-PASTRA,1,
TO,PUBBDGSGAIMP,BAU-ENE-1-PUBBDG,1,
TO,PUBTRASGAIMP,BAU-ENE-1-PUBTRA,1,
TO,RESBDGSGAIMP,BAU-ENE-1-RESBDG,1,
TO,FRETRASJEIMP,BAU-ENE-1-FRETRA,1,
TO,FRETRASMTNIMP,BAU-ENE-1-FRETRA,1,
TO,PASTRASMTNIMP,BAU-ENE-1-PASTRA,1,
TO,PUBTRASMTNIMP,BAU-ENE-1-PUBTRA,1,
TO,RESBDGSMTNIMP,BAU-ENE-1-RESBDG,1,
TO,COMBDGSOLIMP,BAU-ENE-1-COMBDG,1,
TO,PUBBDGSOLIMP,BAU-ENE-1-PUBBDG,1,
TO,RESBDGSOLIMP,BAU-ENE-1-RESBDG,1,
