regions,season_name,time_of_day_name,tech,cf_tech,cf_tech_notes
TO,W,D,RESBDGAPANewWH______STDLFO_16,0.89,ResidentialBuildingApartmentsNewWater HeatingStandard EfficiencyLight Fuel Oil2016
TO,W,N,RESBDGAPANewWH______STDLFO_16,0.56,ResidentialBuildingApartmentsNewWater HeatingStandard EfficiencyLight Fuel Oil2016
TO,W,P1,RESBDGAPANewWH______STDLFO_16,1,ResidentialBuildingApartmentsNewWater HeatingStandard EfficiencyLight Fuel Oil2016
TO,W,P2,RESBDGAPANewWH______STDLFO_16,0.84,ResidentialBuildingApartmentsNewWater HeatingStandard EfficiencyLight Fuel Oil2016
TO,S,D,RESBDGAPANewWH______STDLFO_16,0.65,ResidentialBuildingApartmentsNewWater HeatingStandard EfficiencyLight Fuel Oil2016
TO,S,N,RESBDGAPANewWH______STDLFO_16,0.43,ResidentialBuildingApartmentsNewWater HeatingStandard EfficiencyLight Fuel Oil2016
TO,S,P1,RESBDGAPANewWH______STDLFO_16,0.75,ResidentialBuildingApartmentsNewWater HeatingStandard EfficiencyLight Fuel Oil2016
TO,S,P2,RESBDGAPANewWH______STDLFO_16,0.63,ResidentialBuildingApartmentsNewWater HeatingStandard EfficiencyLight Fuel Oil2016
TO,R,D,RESBDGAPANewWH______STDLFO_16,0.75,ResidentialBuildingApartmentsNewWater HeatingStandard EfficiencyLight Fuel Oil2016
TO,R,N,RESBDGAPANewWH______STDLFO_16,0.49,ResidentialBuildingApartmentsNewWater HeatingStandard EfficiencyLight Fuel Oil2016
TO,R,P1,RESBDGAPANewWH______STDLFO_16,0.87,ResidentialBuildingApartmentsNewWater HeatingStandard EfficiencyLight Fuel Oil2016
TO,R,P2,RESBDGAPANewWH______STDLFO_16,0.72,ResidentialBuildingApartmentsNewWater HeatingStandard EfficiencyLight Fuel Oil2016
TO,F,D,RESBDGAPANewWH______STDLFO_16,0.84,ResidentialBuildingApartmentsNewWater HeatingStandard EfficiencyLight Fuel Oil2016
TO,F,N,RESBDGAPANewWH______STDLFO_16,0.55,ResidentialBuildingApartmentsNewWater HeatingStandard EfficiencyLight Fuel Oil2016
TO,F,P1,RESBDGAPANewWH______STDLFO_16,0.98,ResidentialBuildingApartmentsNewWater HeatingStandard EfficiencyLight Fuel Oil2016
TO,F,P2,RESBDGAPANewWH______STDLFO_16,0.8,ResidentialBuildingApartmentsNewWater HeatingStandard EfficiencyLight Fuel Oil2016
TO,W,D,RESBDGAPANewWH______STDNGA_16,0.89,ResidentialBuildingApartmentsNewWater HeatingStandard EfficiencyNatural Gas2016
TO,W,N,RESBDGAPANewWH______STDNGA_16,0.56,ResidentialBuildingApartmentsNewWater HeatingStandard EfficiencyNatural Gas2016
TO,W,P1,RESBDGAPANewWH______STDNGA_16,1,ResidentialBuildingApartmentsNewWater HeatingStandard EfficiencyNatural Gas2016
TO,W,P2,RESBDGAPANewWH______STDNGA_16,0.84,ResidentialBuildingApartmentsNewWater HeatingStandard EfficiencyNatural Gas2016
TO,S,D,RESBDGAPANewWH______STDNGA_16,0.65,ResidentialBuildingApartmentsNewWater HeatingStandard EfficiencyNatural Gas2016
TO,S,N,RESBDGAPANewWH______STDNGA_16,0.43,ResidentialBuildingApartmentsNewWater HeatingStandard EfficiencyNatural Gas2016
TO,S,P1,RESBDGAPANewWH______STDNGA_16,0.75,ResidentialBuildingApartmentsNewWater HeatingStandard EfficiencyNatural Gas2016
TO,S,P2,RESBDGAPANewWH______STDNGA_16,0.63,ResidentialBuildingApartmentsNewWater HeatingStandard EfficiencyNatural Gas2016
TO,R,D,RESBDGAPANewWH______STDNGA_16,0.75,ResidentialBuildingApartmentsNewWater HeatingStandard EfficiencyNatural Gas2016
TO,R,N,RESBDGAPANewWH______STDNGA_16,0.49,ResidentialBuildingApartmentsNewWater HeatingStandard EfficiencyNatural Gas2016
TO,R,P1,RESBDGAPANewWH______STDNGA_16,0.87,ResidentialBuildingApartmentsNewWater HeatingStandard EfficiencyNatural Gas2016
TO,R,P2,RESBDGAPANewWH______STDNGA_16,0.72,ResidentialBuildingApartmentsNewWater HeatingStandard EfficiencyNatural Gas2016
TO,F,D,RESBDGAPANewWH______STDNGA_16,0.84,ResidentialBuildingApartmentsNewWater HeatingStandard EfficiencyNatural Gas2016
TO,F,N,RESBDGAPANewWH______STDNGA_16,0.55,ResidentialBuildingApartmentsNewWater HeatingStandard EfficiencyNatural Gas2016
TO,F,P1,RESBDGAPANewWH______STDNGA_16,0.98,ResidentialBuildingApartmentsNewWater HeatingStandard EfficiencyNatural Gas2016
TO,F,P2,RESBDGAPANewWH______STDNGA_16,0.8,ResidentialBuildingApartmentsNewWater HeatingStandard EfficiencyNatural Gas2016
TO,W,D,RESBDGAPANewWH______STDBWP_16,0.89,ResidentialBuildingApartmentsNewWater HeatingStandard EfficiencyWood Pellet2016
TO,W,N,RESBDGAPANewWH______STDBWP_16,0.56,ResidentialBuildingApartmentsNewWater HeatingStandard EfficiencyWood Pellet2016
TO,W,P1,RESBDGAPANewWH______STDBWP_16,1,ResidentialBuildingApartmentsNewWater HeatingStandard EfficiencyWood Pellet2016
TO,W,P2,RESBDGAPANewWH______STDBWP_16,0.84,ResidentialBuildingApartmentsNewWater HeatingStandard EfficiencyWood Pellet2016
TO,S,D,RESBDGAPANewWH______STDBWP_16,0.65,ResidentialBuildingApartmentsNewWater HeatingStandard EfficiencyWood Pellet2016
TO,S,N,RESBDGAPANewWH______STDBWP_16,0.43,ResidentialBuildingApartmentsNewWater HeatingStandard EfficiencyWood Pellet2016
TO,S,P1,RESBDGAPANewWH______STDBWP_16,0.75,ResidentialBuildingApartmentsNewWater HeatingStandard EfficiencyWood Pellet2016
TO,S,P2,RESBDGAPANewWH______STDBWP_16,0.63,ResidentialBuildingApartmentsNewWater HeatingStandard EfficiencyWood Pellet2016
TO,R,D,RESBDGAPANewWH______STDBWP_16,0.75,ResidentialBuildingApartmentsNewWater HeatingStandard EfficiencyWood Pellet2016
TO,R,N,RESBDGAPANewWH______STDBWP_16,0.49,ResidentialBuildingApartmentsNewWater HeatingStandard EfficiencyWood Pellet2016
TO,R,P1,RESBDGAPANewWH______STDBWP_16,0.87,ResidentialBuildingApartmentsNewWater HeatingStandard EfficiencyWood Pellet2016
TO,R,P2,RESBDGAPANewWH______STDBWP_16,0.72,ResidentialBuildingApartmentsNewWater HeatingStandard EfficiencyWood Pellet2016
TO,F,D,RESBDGAPANewWH______STDBWP_16,0.84,ResidentialBuildingApartmentsNewWater HeatingStandard EfficiencyWood Pellet2016
TO,F,N,RESBDGAPANewWH______STDBWP_16,0.55,ResidentialBuildingApartmentsNewWater HeatingStandard EfficiencyWood Pellet2016
TO,F,P1,RESBDGAPANewWH______STDBWP_16,0.98,ResidentialBuildingApartmentsNewWater HeatingStandard EfficiencyWood Pellet2016
TO,F,P2,RESBDGAPANewWH______STDBWP_16,0.8,ResidentialBuildingApartmentsNewWater HeatingStandard EfficiencyWood Pellet2016
TO,W,D,RESBDGAPANewWH______STDPRO_16,0.89,ResidentialBuildingApartmentsNewWater HeatingStandard EfficiencyPropane2016
TO,W,N,RESBDGAPANewWH______STDPRO_16,0.56,ResidentialBuildingApartmentsNewWater HeatingStandard EfficiencyPropane2016
TO,W,P1,RESBDGAPANewWH______STDPRO_16,1,ResidentialBuildingApartmentsNewWater HeatingStandard EfficiencyPropane2016
TO,W,P2,RESBDGAPANewWH______STDPRO_16,0.84,ResidentialBuildingApartmentsNewWater HeatingStandard EfficiencyPropane2016
TO,S,D,RESBDGAPANewWH______STDPRO_16,0.65,ResidentialBuildingApartmentsNewWater HeatingStandard EfficiencyPropane2016
TO,S,N,RESBDGAPANewWH______STDPRO_16,0.43,ResidentialBuildingApartmentsNewWater HeatingStandard EfficiencyPropane2016
TO,S,P1,RESBDGAPANewWH______STDPRO_16,0.75,ResidentialBuildingApartmentsNewWater HeatingStandard EfficiencyPropane2016
TO,S,P2,RESBDGAPANewWH______STDPRO_16,0.63,ResidentialBuildingApartmentsNewWater HeatingStandard EfficiencyPropane2016
TO,R,D,RESBDGAPANewWH______STDPRO_16,0.75,ResidentialBuildingApartmentsNewWater HeatingStandard EfficiencyPropane2016
TO,R,N,RESBDGAPANewWH______STDPRO_16,0.49,ResidentialBuildingApartmentsNewWater HeatingStandard EfficiencyPropane2016
TO,R,P1,RESBDGAPANewWH______STDPRO_16,0.87,ResidentialBuildingApartmentsNewWater HeatingStandard EfficiencyPropane2016
TO,R,P2,RESBDGAPANewWH______STDPRO_16,0.72,ResidentialBuildingApartmentsNewWater HeatingStandard EfficiencyPropane2016
TO,F,D,RESBDGAPANewWH______STDPRO_16,0.84,ResidentialBuildingApartmentsNewWater HeatingStandard EfficiencyPropane2016
TO,F,N,RESBDGAPANewWH______STDPRO_16,0.55,ResidentialBuildingApartmentsNewWater HeatingStandard EfficiencyPropane2016
TO,F,P1,RESBDGAPANewWH______STDPRO_16,0.98,ResidentialBuildingApartmentsNewWater HeatingStandard EfficiencyPropane2016
TO,F,P2,RESBDGAPANewWH______STDPRO_16,0.8,ResidentialBuildingApartmentsNewWater HeatingStandard EfficiencyPropane2016
TO,W,D,RESBDGAPANewWH_________DHE_16,0.89,ResidentialBuildingApartmentsNewWater HeatingDistrict Heating2016
TO,W,N,RESBDGAPANewWH_________DHE_16,0.56,ResidentialBuildingApartmentsNewWater HeatingDistrict Heating2016
TO,W,P1,RESBDGAPANewWH_________DHE_16,1,ResidentialBuildingApartmentsNewWater HeatingDistrict Heating2016
TO,W,P2,RESBDGAPANewWH_________DHE_16,0.84,ResidentialBuildingApartmentsNewWater HeatingDistrict Heating2016
TO,S,D,RESBDGAPANewWH_________DHE_16,0.65,ResidentialBuildingApartmentsNewWater HeatingDistrict Heating2016
TO,S,N,RESBDGAPANewWH_________DHE_16,0.43,ResidentialBuildingApartmentsNewWater HeatingDistrict Heating2016
TO,S,P1,RESBDGAPANewWH_________DHE_16,0.75,ResidentialBuildingApartmentsNewWater HeatingDistrict Heating2016
TO,S,P2,RESBDGAPANewWH_________DHE_16,0.63,ResidentialBuildingApartmentsNewWater HeatingDistrict Heating2016
TO,R,D,RESBDGAPANewWH_________DHE_16,0.75,ResidentialBuildingApartmentsNewWater HeatingDistrict Heating2016
TO,R,N,RESBDGAPANewWH_________DHE_16,0.49,ResidentialBuildingApartmentsNewWater HeatingDistrict Heating2016
TO,R,P1,RESBDGAPANewWH_________DHE_16,0.87,ResidentialBuildingApartmentsNewWater HeatingDistrict Heating2016
TO,R,P2,RESBDGAPANewWH_________DHE_16,0.72,ResidentialBuildingApartmentsNewWater HeatingDistrict Heating2016
TO,F,D,RESBDGAPANewWH_________DHE_16,0.84,ResidentialBuildingApartmentsNewWater HeatingDistrict Heating2016
TO,F,N,RESBDGAPANewWH_________DHE_16,0.55,ResidentialBuildingApartmentsNewWater HeatingDistrict Heating2016
TO,F,P1,RESBDGAPANewWH_________DHE_16,0.98,ResidentialBuildingApartmentsNewWater HeatingDistrict Heating2016
TO,F,P2,RESBDGAPANewWH_________DHE_16,0.8,ResidentialBuildingApartmentsNewWater HeatingDistrict Heating2016
TO,W,D,RESBDGAPANewRAG______STDELC_16,0.76,ResidentialBuildingApartmentsNewRangeStandard EfficiencyElectricity2016
TO,W,N,RESBDGAPANewRAG______STDELC_16,0.34,ResidentialBuildingApartmentsNewRangeStandard EfficiencyElectricity2016
TO,W,P1,RESBDGAPANewRAG______STDELC_16,0.71,ResidentialBuildingApartmentsNewRangeStandard EfficiencyElectricity2016
TO,W,P2,RESBDGAPANewRAG______STDELC_16,1,ResidentialBuildingApartmentsNewRangeStandard EfficiencyElectricity2016
TO,S,D,RESBDGAPANewRAG______STDELC_16,0.64,ResidentialBuildingApartmentsNewRangeStandard EfficiencyElectricity2016
TO,S,N,RESBDGAPANewRAG______STDELC_16,0.29,ResidentialBuildingApartmentsNewRangeStandard EfficiencyElectricity2016
TO,S,P1,RESBDGAPANewRAG______STDELC_16,0.67,ResidentialBuildingApartmentsNewRangeStandard EfficiencyElectricity2016
TO,S,P2,RESBDGAPANewRAG______STDELC_16,0.87,ResidentialBuildingApartmentsNewRangeStandard EfficiencyElectricity2016
TO,R,D,RESBDGAPANewRAG______STDELC_16,0.68,ResidentialBuildingApartmentsNewRangeStandard EfficiencyElectricity2016
TO,R,N,RESBDGAPANewRAG______STDELC_16,0.32,ResidentialBuildingApartmentsNewRangeStandard EfficiencyElectricity2016
TO,R,P1,RESBDGAPANewRAG______STDELC_16,0.69,ResidentialBuildingApartmentsNewRangeStandard EfficiencyElectricity2016
TO,R,P2,RESBDGAPANewRAG______STDELC_16,0.92,ResidentialBuildingApartmentsNewRangeStandard EfficiencyElectricity2016
TO,F,D,RESBDGAPANewRAG______STDELC_16,0.73,ResidentialBuildingApartmentsNewRangeStandard EfficiencyElectricity2016
TO,F,N,RESBDGAPANewRAG______STDELC_16,0.34,ResidentialBuildingApartmentsNewRangeStandard EfficiencyElectricity2016
TO,F,P1,RESBDGAPANewRAG______STDELC_16,0.7,ResidentialBuildingApartmentsNewRangeStandard EfficiencyElectricity2016
TO,F,P2,RESBDGAPANewRAG______STDELC_16,0.98,ResidentialBuildingApartmentsNewRangeStandard EfficiencyElectricity2016
TO,W,D,RESBDGSDEOldCDY______HIGELC_23,1,ResidentialBuildingSingle DetachedOldClothe DryerHigh EfficiencyElectricity2023
TO,W,N,RESBDGSDEOldCDY______HIGELC_23,0.33,ResidentialBuildingSingle DetachedOldClothe DryerHigh EfficiencyElectricity2023
TO,W,P1,RESBDGSDEOldCDY______HIGELC_23,0.58,ResidentialBuildingSingle DetachedOldClothe DryerHigh EfficiencyElectricity2023
TO,W,P2,RESBDGSDEOldCDY______HIGELC_23,0.89,ResidentialBuildingSingle DetachedOldClothe DryerHigh EfficiencyElectricity2023
TO,S,D,RESBDGSDEOldCDY______HIGELC_23,0.8,ResidentialBuildingSingle DetachedOldClothe DryerHigh EfficiencyElectricity2023
TO,S,N,RESBDGSDEOldCDY______HIGELC_23,0.3,ResidentialBuildingSingle DetachedOldClothe DryerHigh EfficiencyElectricity2023
TO,S,P1,RESBDGSDEOldCDY______HIGELC_23,0.53,ResidentialBuildingSingle DetachedOldClothe DryerHigh EfficiencyElectricity2023
TO,S,P2,RESBDGSDEOldCDY______HIGELC_23,0.68,ResidentialBuildingSingle DetachedOldClothe DryerHigh EfficiencyElectricity2023
TO,R,D,RESBDGSDEOldCDY______HIGELC_23,0.88,ResidentialBuildingSingle DetachedOldClothe DryerHigh EfficiencyElectricity2023
TO,R,N,RESBDGSDEOldCDY______HIGELC_23,0.31,ResidentialBuildingSingle DetachedOldClothe DryerHigh EfficiencyElectricity2023
TO,R,P1,RESBDGSDEOldCDY______HIGELC_23,0.55,ResidentialBuildingSingle DetachedOldClothe DryerHigh EfficiencyElectricity2023
TO,R,P2,RESBDGSDEOldCDY______HIGELC_23,0.77,ResidentialBuildingSingle DetachedOldClothe DryerHigh EfficiencyElectricity2023
TO,F,D,RESBDGSDEOldCDY______HIGELC_23,0.95,ResidentialBuildingSingle DetachedOldClothe DryerHigh EfficiencyElectricity2023
TO,F,N,RESBDGSDEOldCDY______HIGELC_23,0.32,ResidentialBuildingSingle DetachedOldClothe DryerHigh EfficiencyElectricity2023
TO,F,P1,RESBDGSDEOldCDY______HIGELC_23,0.58,ResidentialBuildingSingle DetachedOldClothe DryerHigh EfficiencyElectricity2023
TO,F,P2,RESBDGSDEOldCDY______HIGELC_23,0.86,ResidentialBuildingSingle DetachedOldClothe DryerHigh EfficiencyElectricity2023
TO,W,D,RESBDGSDEOldCDY______ESRELC_23,1,ResidentialBuildingSingle DetachedOldClothe DryerEnergy StarElectricity2023
TO,W,N,RESBDGSDEOldCDY______ESRELC_23,0.33,ResidentialBuildingSingle DetachedOldClothe DryerEnergy StarElectricity2023
TO,W,P1,RESBDGSDEOldCDY______ESRELC_23,0.58,ResidentialBuildingSingle DetachedOldClothe DryerEnergy StarElectricity2023
TO,W,P2,RESBDGSDEOldCDY______ESRELC_23,0.89,ResidentialBuildingSingle DetachedOldClothe DryerEnergy StarElectricity2023
TO,S,D,RESBDGSDEOldCDY______ESRELC_23,0.8,ResidentialBuildingSingle DetachedOldClothe DryerEnergy StarElectricity2023
TO,S,N,RESBDGSDEOldCDY______ESRELC_23,0.3,ResidentialBuildingSingle DetachedOldClothe DryerEnergy StarElectricity2023
TO,S,P1,RESBDGSDEOldCDY______ESRELC_23,0.53,ResidentialBuildingSingle DetachedOldClothe DryerEnergy StarElectricity2023
TO,S,P2,RESBDGSDEOldCDY______ESRELC_23,0.68,ResidentialBuildingSingle DetachedOldClothe DryerEnergy StarElectricity2023
TO,R,D,RESBDGSDEOldCDY______ESRELC_23,0.88,ResidentialBuildingSingle DetachedOldClothe DryerEnergy StarElectricity2023
TO,R,N,RESBDGSDEOldCDY______ESRELC_23,0.31,ResidentialBuildingSingle DetachedOldClothe DryerEnergy StarElectricity2023
TO,R,P1,RESBDGSDEOldCDY______ESRELC_23,0.55,ResidentialBuildingSingle DetachedOldClothe DryerEnergy StarElectricity2023
TO,R,P2,RESBDGSDEOldCDY______ESRELC_23,0.77,ResidentialBuildingSingle DetachedOldClothe DryerEnergy StarElectricity2023
TO,F,D,RESBDGSDEOldCDY______ESRELC_23,0.95,ResidentialBuildingSingle DetachedOldClothe DryerEnergy StarElectricity2023
TO,F,N,RESBDGSDEOldCDY______ESRELC_23,0.32,ResidentialBuildingSingle DetachedOldClothe DryerEnergy StarElectricity2023
TO,F,P1,RESBDGSDEOldCDY______ESRELC_23,0.58,ResidentialBuildingSingle DetachedOldClothe DryerEnergy StarElectricity2023
TO,F,P2,RESBDGSDEOldCDY______ESRELC_23,0.86,ResidentialBuildingSingle DetachedOldClothe DryerEnergy StarElectricity2023
TO,W,D,RESBDGSDEOldCDY______STDELC_23,1,ResidentialBuildingSingle DetachedOldClothe DryerStandard EfficiencyElectricity2023
TO,W,N,RESBDGSDEOldCDY______STDELC_23,0.33,ResidentialBuildingSingle DetachedOldClothe DryerStandard EfficiencyElectricity2023
TO,W,P1,RESBDGSDEOldCDY______STDELC_23,0.58,ResidentialBuildingSingle DetachedOldClothe DryerStandard EfficiencyElectricity2023
TO,W,P2,RESBDGSDEOldCDY______STDELC_23,0.89,ResidentialBuildingSingle DetachedOldClothe DryerStandard EfficiencyElectricity2023
TO,S,D,RESBDGSDEOldCDY______STDELC_23,0.8,ResidentialBuildingSingle DetachedOldClothe DryerStandard EfficiencyElectricity2023
TO,S,N,RESBDGSDEOldCDY______STDELC_23,0.3,ResidentialBuildingSingle DetachedOldClothe DryerStandard EfficiencyElectricity2023
TO,S,P1,RESBDGSDEOldCDY______STDELC_23,0.53,ResidentialBuildingSingle DetachedOldClothe DryerStandard EfficiencyElectricity2023
TO,S,P2,RESBDGSDEOldCDY______STDELC_23,0.68,ResidentialBuildingSingle DetachedOldClothe DryerStandard EfficiencyElectricity2023
TO,R,D,RESBDGSDEOldCDY______STDELC_23,0.88,ResidentialBuildingSingle DetachedOldClothe DryerStandard EfficiencyElectricity2023
TO,R,N,RESBDGSDEOldCDY______STDELC_23,0.31,ResidentialBuildingSingle DetachedOldClothe DryerStandard EfficiencyElectricity2023
TO,R,P1,RESBDGSDEOldCDY______STDELC_23,0.55,ResidentialBuildingSingle DetachedOldClothe DryerStandard EfficiencyElectricity2023
TO,R,P2,RESBDGSDEOldCDY______STDELC_23,0.77,ResidentialBuildingSingle DetachedOldClothe DryerStandard EfficiencyElectricity2023
TO,F,D,RESBDGSDEOldCDY______STDELC_23,0.95,ResidentialBuildingSingle DetachedOldClothe DryerStandard EfficiencyElectricity2023
TO,F,N,RESBDGSDEOldCDY______STDELC_23,0.32,ResidentialBuildingSingle DetachedOldClothe DryerStandard EfficiencyElectricity2023
TO,F,P1,RESBDGSDEOldCDY______STDELC_23,0.58,ResidentialBuildingSingle DetachedOldClothe DryerStandard EfficiencyElectricity2023
TO,F,P2,RESBDGSDEOldCDY______STDELC_23,0.86,ResidentialBuildingSingle DetachedOldClothe DryerStandard EfficiencyElectricity2023
TO,W,D,RESBDGSDEOldRAG______HIGELC_23,0.76,ResidentialBuildingSingle DetachedOldRangeHigh EfficiencyElectricity2023
TO,W,N,RESBDGSDEOldRAG______HIGELC_23,0.34,ResidentialBuildingSingle DetachedOldRangeHigh EfficiencyElectricity2023
TO,W,P1,RESBDGSDEOldRAG______HIGELC_23,0.71,ResidentialBuildingSingle DetachedOldRangeHigh EfficiencyElectricity2023
TO,W,P2,RESBDGSDEOldRAG______HIGELC_23,1,ResidentialBuildingSingle DetachedOldRangeHigh EfficiencyElectricity2023
TO,S,D,RESBDGSDEOldRAG______HIGELC_23,0.64,ResidentialBuildingSingle DetachedOldRangeHigh EfficiencyElectricity2023
TO,S,N,RESBDGSDEOldRAG______HIGELC_23,0.29,ResidentialBuildingSingle DetachedOldRangeHigh EfficiencyElectricity2023
TO,S,P1,RESBDGSDEOldRAG______HIGELC_23,0.67,ResidentialBuildingSingle DetachedOldRangeHigh EfficiencyElectricity2023
TO,S,P2,RESBDGSDEOldRAG______HIGELC_23,0.87,ResidentialBuildingSingle DetachedOldRangeHigh EfficiencyElectricity2023
TO,R,D,RESBDGSDEOldRAG______HIGELC_23,0.68,ResidentialBuildingSingle DetachedOldRangeHigh EfficiencyElectricity2023
TO,R,N,RESBDGSDEOldRAG______HIGELC_23,0.32,ResidentialBuildingSingle DetachedOldRangeHigh EfficiencyElectricity2023
TO,R,P1,RESBDGSDEOldRAG______HIGELC_23,0.69,ResidentialBuildingSingle DetachedOldRangeHigh EfficiencyElectricity2023
TO,R,P2,RESBDGSDEOldRAG______HIGELC_23,0.92,ResidentialBuildingSingle DetachedOldRangeHigh EfficiencyElectricity2023
TO,F,D,RESBDGSDEOldRAG______HIGELC_23,0.73,ResidentialBuildingSingle DetachedOldRangeHigh EfficiencyElectricity2023
TO,F,N,RESBDGSDEOldRAG______HIGELC_23,0.34,ResidentialBuildingSingle DetachedOldRangeHigh EfficiencyElectricity2023
TO,F,P1,RESBDGSDEOldRAG______HIGELC_23,0.7,ResidentialBuildingSingle DetachedOldRangeHigh EfficiencyElectricity2023
TO,F,P2,RESBDGSDEOldRAG______HIGELC_23,0.98,ResidentialBuildingSingle DetachedOldRangeHigh EfficiencyElectricity2023
TO,W,D,RESBDGSDEOldRAG______STDELC_23,0.76,ResidentialBuildingSingle DetachedOldRangeStandard EfficiencyElectricity2023
TO,W,N,RESBDGSDEOldRAG______STDELC_23,0.34,ResidentialBuildingSingle DetachedOldRangeStandard EfficiencyElectricity2023
TO,W,P1,RESBDGSDEOldRAG______STDELC_23,0.71,ResidentialBuildingSingle DetachedOldRangeStandard EfficiencyElectricity2023
TO,W,P2,RESBDGSDEOldRAG______STDELC_23,1,ResidentialBuildingSingle DetachedOldRangeStandard EfficiencyElectricity2023
TO,S,D,RESBDGSDEOldRAG______STDELC_23,0.64,ResidentialBuildingSingle DetachedOldRangeStandard EfficiencyElectricity2023
TO,S,N,RESBDGSDEOldRAG______STDELC_23,0.29,ResidentialBuildingSingle DetachedOldRangeStandard EfficiencyElectricity2023
TO,S,P1,RESBDGSDEOldRAG______STDELC_23,0.67,ResidentialBuildingSingle DetachedOldRangeStandard EfficiencyElectricity2023
TO,S,P2,RESBDGSDEOldRAG______STDELC_23,0.87,ResidentialBuildingSingle DetachedOldRangeStandard EfficiencyElectricity2023
TO,R,D,RESBDGSDEOldRAG______STDELC_23,0.68,ResidentialBuildingSingle DetachedOldRangeStandard EfficiencyElectricity2023
TO,R,N,RESBDGSDEOldRAG______STDELC_23,0.32,ResidentialBuildingSingle DetachedOldRangeStandard EfficiencyElectricity2023
TO,R,P1,RESBDGSDEOldRAG______STDELC_23,0.69,ResidentialBuildingSingle DetachedOldRangeStandard EfficiencyElectricity2023
TO,R,P2,RESBDGSDEOldRAG______STDELC_23,0.92,ResidentialBuildingSingle DetachedOldRangeStandard EfficiencyElectricity2023
TO,F,D,RESBDGSDEOldRAG______STDELC_23,0.73,ResidentialBuildingSingle DetachedOldRangeStandard EfficiencyElectricity2023
TO,F,N,RESBDGSDEOldRAG______STDELC_23,0.34,ResidentialBuildingSingle DetachedOldRangeStandard EfficiencyElectricity2023
TO,F,P1,RESBDGSDEOldRAG______STDELC_23,0.7,ResidentialBuildingSingle DetachedOldRangeStandard EfficiencyElectricity2023
TO,F,P2,RESBDGSDEOldRAG______STDELC_23,0.98,ResidentialBuildingSingle DetachedOldRangeStandard EfficiencyElectricity2023
TO,W,D,RESBDGSDEOldRAG______HIGNGA_23,0.76,ResidentialBuildingSingle DetachedOldRangeHigh EfficiencyNatural Gas2023
TO,W,N,RESBDGSDEOldRAG______HIGNGA_23,0.34,ResidentialBuildingSingle DetachedOldRangeHigh EfficiencyNatural Gas2023
TO,W,P1,RESBDGSDEOldRAG______HIGNGA_23,0.71,ResidentialBuildingSingle DetachedOldRangeHigh EfficiencyNatural Gas2023
TO,W,P2,RESBDGSDEOldRAG______HIGNGA_23,1,ResidentialBuildingSingle DetachedOldRangeHigh EfficiencyNatural Gas2023
TO,S,D,RESBDGSDEOldRAG______HIGNGA_23,0.64,ResidentialBuildingSingle DetachedOldRangeHigh EfficiencyNatural Gas2023
TO,S,N,RESBDGSDEOldRAG______HIGNGA_23,0.29,ResidentialBuildingSingle DetachedOldRangeHigh EfficiencyNatural Gas2023
TO,S,P1,RESBDGSDEOldRAG______HIGNGA_23,0.67,ResidentialBuildingSingle DetachedOldRangeHigh EfficiencyNatural Gas2023
TO,S,P2,RESBDGSDEOldRAG______HIGNGA_23,0.87,ResidentialBuildingSingle DetachedOldRangeHigh EfficiencyNatural Gas2023
TO,R,D,RESBDGSDEOldRAG______HIGNGA_23,0.68,ResidentialBuildingSingle DetachedOldRangeHigh EfficiencyNatural Gas2023
TO,R,N,RESBDGSDEOldRAG______HIGNGA_23,0.32,ResidentialBuildingSingle DetachedOldRangeHigh EfficiencyNatural Gas2023
TO,R,P1,RESBDGSDEOldRAG______HIGNGA_23,0.69,ResidentialBuildingSingle DetachedOldRangeHigh EfficiencyNatural Gas2023
TO,R,P2,RESBDGSDEOldRAG______HIGNGA_23,0.92,ResidentialBuildingSingle DetachedOldRangeHigh EfficiencyNatural Gas2023
TO,F,D,RESBDGSDEOldRAG______HIGNGA_23,0.73,ResidentialBuildingSingle DetachedOldRangeHigh EfficiencyNatural Gas2023
TO,F,N,RESBDGSDEOldRAG______HIGNGA_23,0.34,ResidentialBuildingSingle DetachedOldRangeHigh EfficiencyNatural Gas2023
TO,F,P1,RESBDGSDEOldRAG______HIGNGA_23,0.7,ResidentialBuildingSingle DetachedOldRangeHigh EfficiencyNatural Gas2023
TO,F,P2,RESBDGSDEOldRAG______HIGNGA_23,0.98,ResidentialBuildingSingle DetachedOldRangeHigh EfficiencyNatural Gas2023
TO,W,D,RESBDGSDEOldRAG______STDNGA_23,0.76,ResidentialBuildingSingle DetachedOldRangeStandard EfficiencyNatural Gas2023
TO,W,N,RESBDGSDEOldRAG______STDNGA_23,0.34,ResidentialBuildingSingle DetachedOldRangeStandard EfficiencyNatural Gas2023
TO,W,P1,RESBDGSDEOldRAG______STDNGA_23,0.71,ResidentialBuildingSingle DetachedOldRangeStandard EfficiencyNatural Gas2023
TO,W,P2,RESBDGSDEOldRAG______STDNGA_23,1,ResidentialBuildingSingle DetachedOldRangeStandard EfficiencyNatural Gas2023
TO,S,D,RESBDGSDEOldRAG______STDNGA_23,0.64,ResidentialBuildingSingle DetachedOldRangeStandard EfficiencyNatural Gas2023
TO,S,N,RESBDGSDEOldRAG______STDNGA_23,0.29,ResidentialBuildingSingle DetachedOldRangeStandard EfficiencyNatural Gas2023
