regions,tech,vintage,cost_invest,cost_invest_units,cost_invest_notes
TO,PASTRAROABUSIUBGOBPHEVDSLELC_23,2024,184345.8376,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusPlug Hybrid VehicleDieselElectricity2023
TO,PASTRAROABUSIUBGOBPHEVDSLELC_23,2025,183528.9085,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusPlug Hybrid VehicleDieselElectricity2023
TO,PASTRAROABUSIUBGOBPHEVDSLELC_23,2026,182874.1621,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusPlug Hybrid VehicleDieselElectricity2023
TO,PASTRAROABUSIUBGOBPHEVDSLELC_23,2027,182219.4158,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusPlug Hybrid VehicleDieselElectricity2023
TO,PASTRAROABUSIUBGOBPHEVDSLELC_23,2028,181564.6695,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusPlug Hybrid VehicleDieselElectricity2023
TO,PASTRAROABUSIUBGOBPHEVDSLELC_23,2029,180909.9232,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusPlug Hybrid VehicleDieselElectricity2023
TO,PASTRAROABUSIUBGOBPHEVDSLELC_23,2030,180255.1768,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusPlug Hybrid VehicleDieselElectricity2023
TO,PASTRAROABUSIUBGOBPHEVDSLELC_23,2031,179726.2121,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusPlug Hybrid VehicleDieselElectricity2023
TO,PASTRAROABUSIUBGOBPHEVDSLELC_23,2032,179197.2473,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusPlug Hybrid VehicleDieselElectricity2023
TO,PASTRAROABUSIUBGOBPHEVDSLELC_23,2033,178668.2826,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusPlug Hybrid VehicleDieselElectricity2023
TO,PASTRAROABUSIUBGOBPHEVDSLELC_23,2034,178139.3178,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusPlug Hybrid VehicleDieselElectricity2023
TO,PASTRAROABUSIUBGOBPHEVDSLELC_23,2035,177610.3531,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusPlug Hybrid VehicleDieselElectricity2023
TO,PASTRAROABUSIUBGOBPHEVDSLELC_23,2036,177251.3413,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusPlug Hybrid VehicleDieselElectricity2023
TO,PASTRAROABUSIUBGOBPHEVDSLELC_23,2037,176892.3295,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusPlug Hybrid VehicleDieselElectricity2023
TO,PASTRAROABUSIUBGOBPHEVDSLELC_23,2038,176533.3177,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusPlug Hybrid VehicleDieselElectricity2023
TO,PASTRAROABUSIUBGOBPHEVDSLELC_23,2039,176174.3059,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusPlug Hybrid VehicleDieselElectricity2023
TO,PASTRAROABUSIUBGOBPHEVDSLELC_23,2040,175815.2941,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusPlug Hybrid VehicleDieselElectricity2023
TO,PASTRAROABUSIUBGOBPHEVDSLELC_23,2041,175456.2823,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusPlug Hybrid VehicleDieselElectricity2023
TO,PASTRAROABUSIUBGOBPHEVDSLELC_23,2042,175097.2705,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusPlug Hybrid VehicleDieselElectricity2023
TO,PASTRAROABUSIUBGOBPHEVDSLELC_23,2043,174738.2587,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusPlug Hybrid VehicleDieselElectricity2023
TO,PASTRAROABUSIUBGOBPHEVDSLELC_23,2044,174379.2469,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusPlug Hybrid VehicleDieselElectricity2023
TO,PASTRAROABUSIUBGOBPHEVDSLELC_23,2045,174020.2351,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusPlug Hybrid VehicleDieselElectricity2023
TO,PASTRAROABUSIUBGOBPHEVDSLELC_23,2046,173661.2233,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusPlug Hybrid VehicleDieselElectricity2023
TO,PASTRAROABUSIUBGOBPHEVDSLELC_23,2047,173302.2115,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusPlug Hybrid VehicleDieselElectricity2023
TO,PASTRAROABUSIUBGOBPHEVDSLELC_23,2048,172943.1997,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusPlug Hybrid VehicleDieselElectricity2023
TO,PASTRAROABUSIUBGOBPHEVDSLELC_23,2049,172584.1879,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusPlug Hybrid VehicleDieselElectricity2023
TO,PASTRAROABUSIUBGOBPHEVDSLELC_23,2050,172225.1761,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusPlug Hybrid VehicleDieselElectricity2023
TO,PASTRAROABUSIUBGOBBEVBELC____25,2025,312250.7989,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusBattery Electric VehicleBattery Electric Vehicle2025
TO,PASTRAROABUSIUBGOBBEVBELC____25,2026,306095.5576,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusBattery Electric VehicleBattery Electric Vehicle2025
TO,PASTRAROABUSIUBGOBBEVBELC____25,2027,299940.3163,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusBattery Electric VehicleBattery Electric Vehicle2025
TO,PASTRAROABUSIUBGOBBEVBELC____25,2028,293785.0749,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusBattery Electric VehicleBattery Electric Vehicle2025
TO,PASTRAROABUSIUBGOBBEVBELC____25,2029,287629.8336,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusBattery Electric VehicleBattery Electric Vehicle2025
TO,PASTRAROABUSIUBGOBBEVBELC____25,2030,281474.5923,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusBattery Electric VehicleBattery Electric Vehicle2025
TO,PASTRAROABUSIUBGOBBEVBELC____25,2031,276550.5408,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusBattery Electric VehicleBattery Electric Vehicle2025
TO,PASTRAROABUSIUBGOBBEVBELC____25,2032,271626.4892,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusBattery Electric VehicleBattery Electric Vehicle2025
TO,PASTRAROABUSIUBGOBBEVBELC____25,2033,266702.4376,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusBattery Electric VehicleBattery Electric Vehicle2025
TO,PASTRAROABUSIUBGOBBEVBELC____25,2034,261778.386,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusBattery Electric VehicleBattery Electric Vehicle2025
TO,PASTRAROABUSIUBGOBBEVBELC____25,2035,256854.3344,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusBattery Electric VehicleBattery Electric Vehicle2025
TO,PASTRAROABUSIUBGOBBEVBELC____25,2036,253582.9132,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusBattery Electric VehicleBattery Electric Vehicle2025
TO,PASTRAROABUSIUBGOBBEVBELC____25,2037,250311.4921,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusBattery Electric VehicleBattery Electric Vehicle2025
TO,PASTRAROABUSIUBGOBBEVBELC____25,2038,247040.0709,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusBattery Electric VehicleBattery Electric Vehicle2025
TO,PASTRAROABUSIUBGOBBEVBELC____25,2039,243768.6498,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusBattery Electric VehicleBattery Electric Vehicle2025
TO,PASTRAROABUSIUBGOBBEVBELC____25,2040,240497.2286,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusBattery Electric VehicleBattery Electric Vehicle2025
TO,PASTRAROABUSIUBGOBBEVBELC____25,2041,237225.8074,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusBattery Electric VehicleBattery Electric Vehicle2025
TO,PASTRAROABUSIUBGOBBEVBELC____25,2042,233954.3863,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusBattery Electric VehicleBattery Electric Vehicle2025
TO,PASTRAROABUSIUBGOBBEVBELC____25,2043,230682.9651,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusBattery Electric VehicleBattery Electric Vehicle2025
TO,PASTRAROABUSIUBGOBBEVBELC____25,2044,227411.544,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusBattery Electric VehicleBattery Electric Vehicle2025
TO,PASTRAROABUSIUBGOBBEVBELC____25,2045,224140.1228,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusBattery Electric VehicleBattery Electric Vehicle2025
TO,PASTRAROABUSIUBGOBBEVBELC____25,2046,220868.7016,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusBattery Electric VehicleBattery Electric Vehicle2025
TO,PASTRAROABUSIUBGOBBEVBELC____25,2047,217597.2805,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusBattery Electric VehicleBattery Electric Vehicle2025
TO,PASTRAROABUSIUBGOBBEVBELC____25,2048,214325.8593,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusBattery Electric VehicleBattery Electric Vehicle2025
TO,PASTRAROABUSIUBGOBBEVBELC____25,2049,211054.4382,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusBattery Electric VehicleBattery Electric Vehicle2025
TO,PASTRAROABUSIUBGOBBEVBELC____25,2050,207783.017,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusBattery Electric VehicleBattery Electric Vehicle2025
TO,PASTRAROABUSIUBGOBCATEELC____25,2025,314132.0279,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusCatenaryElectricity2025
TO,PASTRAROABUSIUBGOBCATEELC____25,2026,307673.9515,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusCatenaryElectricity2025
TO,PASTRAROABUSIUBGOBCATEELC____25,2027,301504.2171,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusCatenaryElectricity2025
TO,PASTRAROABUSIUBGOBCATEELC____25,2028,295608.2959,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusCatenaryElectricity2025
TO,PASTRAROABUSIUBGOBCATEELC____25,2029,289972.4501,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusCatenaryElectricity2025
TO,PASTRAROABUSIUBGOBCATEELC____25,2030,284583.688,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusCatenaryElectricity2025
TO,PASTRAROABUSIUBGOBCATEELC____25,2031,279429.7215,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusCatenaryElectricity2025
TO,PASTRAROABUSIUBGOBCATEELC____25,2032,274498.9258,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusCatenaryElectricity2025
TO,PASTRAROABUSIUBGOBCATEELC____25,2033,269780.3024,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusCatenaryElectricity2025
TO,PASTRAROABUSIUBGOBCATEELC____25,2034,265263.4431,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusCatenaryElectricity2025
TO,PASTRAROABUSIUBGOBCATEELC____25,2035,260938.497,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusCatenaryElectricity2025
TO,PASTRAROABUSIUBGOBCATEELC____25,2036,257127.3706,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusCatenaryElectricity2025
TO,PASTRAROABUSIUBGOBCATEELC____25,2037,253316.2443,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusCatenaryElectricity2025
TO,PASTRAROABUSIUBGOBCATEELC____25,2038,249505.1179,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusCatenaryElectricity2025
TO,PASTRAROABUSIUBGOBCATEELC____25,2039,245693.9916,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusCatenaryElectricity2025
TO,PASTRAROABUSIUBGOBCATEELC____25,2040,241882.8652,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusCatenaryElectricity2025
TO,PASTRAROABUSIUBGOBCATEELC____25,2041,238789.8076,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusCatenaryElectricity2025
TO,PASTRAROABUSIUBGOBCATEELC____25,2042,235696.75,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusCatenaryElectricity2025
TO,PASTRAROABUSIUBGOBCATEELC____25,2043,232603.6923,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusCatenaryElectricity2025
TO,PASTRAROABUSIUBGOBCATEELC____25,2044,229510.6347,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusCatenaryElectricity2025
TO,PASTRAROABUSIUBGOBCATEELC____25,2045,226417.5771,k$/kunits,PassengerTransportationRoadInter-city BusesInter Urban BusGo BusCatenaryElectricity2025
