regions,periods,tech,maxcap,maxcap_units,maxcap_notes
TO,2022,PASTRAROACAR___RSHCONVNGA____16,0.004580376,,
TO,2022,PASTRAROACAR___TAXCONVNGA____16,7.19115E-05,,
TO,2022,PASTRAROATRULGTADRCONVNGA____16,0.002783337,,
TO,2022,PASTRAROATRULGTAPGCONVNGA____16,7.19865E-05,,
TO,2022,PASTRAROATRULGTRSHCONVNGA____16,6.81448E-05,,
TO,2022,PASTRAROATRULGTTAXCONVNGA____16,0.00026552,,
TO,2022,PASTRAROABUSIUBDURTCONVGAS____16,8.56653E-05,,
TO,2022,PASTRAROABUSIUBGOBCONVGAS____16,0.002551957,,
TO,2022,PASTRAROABUSIUBMWAYCONVGAS____16,8.82358E-05,,
TO,2022,PASTRAROABUSIUBVIVACONVGAS____16,0.001197835,,
TO,2022,PASTRAROABUSSCB___CONVGAS____16,0.019169249,,
TO,2022,PASTRAROABUSURBTBUCONVGAS____16,0.000536427,,
TO,2022,PASTRAROABUSURBWTBCONVGAS____16,0.000257213,,
TO,2022,PASTRAROACAR___ADRCONVGAS____16,115.7810708,,
TO,2022,PASTRAROACAR___APGCONVGAS____16,14.46508806,,
TO,2022,PASTRAROACAR___RSHCONVGAS____16,0.919166258,,
TO,2022,PASTRAROACAR___TAXCONVGAS____16,1.563251444,,
TO,2022,PASTRAROAMOR______CONVGAS____16,2.02563878,,
TO,2022,PASTRAROATRULGTADRCONVGAS____16,116.0533574,,
TO,2022,PASTRAROATRULGTAPGCONVGAS____16,14.50502116,,
TO,2022,PASTRAROATRULGTRSHCONVGAS____16,0.917707264,,
TO,2022,PASTRAROATRULGTTAXCONVGAS____16,0.501769184,,
TO,2022,PASTRAROACAR___ADRCONVPRO____16,1.186906178,,
TO,2022,PASTRAROACAR___APGCONVPRO____16,0.146777719,,
TO,2022,PASTRAROACAR___RSHCONVPRO____16,0.007589218,,
TO,2022,PASTRAROACAR___TAXCONVPRO____16,0.019146019,,
TO,2022,PASTRAROATRULGTADRCONVPRO____16,0.36917775,,
TO,2022,PASTRAROATRULGTAPGCONVPRO____16,0.044379205,,
TO,2022,PASTRAROATRULGTRSHCONVPRO____16,4.5166E-05,,
TO,2022,PASTRAROATRULGTTAXCONVPRO____16,0.000171987,,
