"Discounted and undiscounted Energy Cost breakdown, per periods. (k CAD 2016)"
vintage,sector,Cost,Cost_type,Tech_cat,Tech_type_1,Tech_type_2,Costs
2035,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Internal Combustion Engine,Medium,0.0
2035,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Internal Combustion Engine,Small,0.0
2035,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Steam Methane Reforming,Carbon Capture and Storage,3166.80831426659
2035,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Steam Methane Reforming,___,3156.79192375185
2035,Distric Thermal Energy,Discounted,InvestmentCosts,Storage,Hot Tank Storage,Large,3575.075880437465
2035,Distric Thermal Energy,Discounted,InvestmentCosts,Storage,Hot Tank Storage,Medium,3378.4216462864
2035,Distric Thermal Energy,Discounted,InvestmentCosts,Storage,Hot Tank Storage,Small,3085.68920371721
2035,Distric Thermal Energy,Discounted,InvestmentCosts,Storage,Pit Storage,Large,111.44810520748422
2035,Distric Thermal Energy,Discounted,InvestmentCosts,Storage,Pit Storage,Medium,119.74833886229608
2035,Distric Thermal Energy,Discounted,InvestmentCosts,Storage,Pit Storage,Small,130.0058502626572
2035,Distric Thermal Energy,Undiscounted,FixedCosts,Toronto Average,Pipe,___,8993.549835630469
2035,Distric Thermal Energy,Undiscounted,FixedCosts,Toronto Average,Substation,___,631.3624889250297
2035,Distric Thermal Energy,Undiscounted,FixedCosts,Consumption,Heat Pump,Large,15.185774292879529
2035,Distric Thermal Energy,Undiscounted,FixedCosts,Consumption,Heat Pump,Medium,318.3195781313892
2035,Distric Thermal Energy,Undiscounted,FixedCosts,Consumption,Heat Pump,Small,1344.263397613367
2035,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Alkaline Electrolyser,___,1653.381322104127
2035,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Autothermal Reforming Gas,Carbon Capture and Storage,5514.5003051392705
2035,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Boiler,Large,265.34603327816853
2035,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Boiler,Medium,273.0655068814283
2035,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Boiler,Small,269.8462219970171
2035,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Deep Lake Cooling,Enwave,32.82222049800842
2035,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Heat Pump,Enwave,833.4564811839596
2035,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Heat Pump,Large,1188.5456279022044
2035,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Heat Pump,Medium,1178.7595373416307
2035,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Heat Pump,Small,837.1445167309155
2035,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Steam Methane Reforming,Carbon Capture and Storage,5733.642964149135
2035,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Steam Methane Reforming,___,6002.389994611346
2035,Distric Thermal Energy,Undiscounted,FixedCosts,Storage,Hot Tank Storage,Large,252.25302496616138
2035,Distric Thermal Energy,Undiscounted,FixedCosts,Storage,Hot Tank Storage,Medium,229.93920439728691
2035,Distric Thermal Energy,Undiscounted,FixedCosts,Storage,Hot Tank Storage,Small,206.43486264675306
2035,Distric Thermal Energy,Undiscounted,FixedCosts,Storage,Pit Storage,Large,46.3056346299581
2035,Distric Thermal Energy,Undiscounted,FixedCosts,Storage,Pit Storage,Medium,39.5813634860977
2035,Distric Thermal Energy,Undiscounted,FixedCosts,Storage,Pit Storage,Small,29.070464861086187
2035,Distric Thermal Energy,Undiscounted,InvestmentCosts,Toronto Average,Pipe,___,36022.43408931314
2035,Distric Thermal Energy,Undiscounted,InvestmentCosts,Toronto Average,Substation,___,3691.879457456951
2035,Distric Thermal Energy,Undiscounted,InvestmentCosts,Consumption,Heat Pump,Large,130.08314208719005
2035,Distric Thermal Energy,Undiscounted,InvestmentCosts,Consumption,Heat Pump,Medium,3143.1027424014123
2035,Distric Thermal Energy,Undiscounted,InvestmentCosts,Consumption,Heat Pump,Small,18461.56235366206
2035,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Alkaline Electrolyser,___,3086.9833738183956
2035,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Autothermal Reforming Gas,Carbon Capture and Storage,5424.630493447839
2035,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Boiler,Large,3397.4394242284407
2035,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Boiler,Medium,3889.7193539349473
2035,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Boiler,Small,5353.051134218558
2035,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Deep Lake Cooling,Enwave,147.21952760084093
2035,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Gas Turbine,Large,0.0
2035,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Gas Turbine,Medium,0.0
2035,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Gas Turbine,Small,0.0
2035,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Heat Pump,Enwave,3787.1991894010253
2035,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Heat Pump,Large,5684.435711053024
2035,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Heat Pump,Medium,6248.737401960483
2035,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Heat Pump,Small,5051.553116867968
2035,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Internal Combustion Engine,Large,0.0
2035,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Internal Combustion Engine,Medium,0.0
2035,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Internal Combustion Engine,Small,0.0
2035,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Steam Methane Reforming,Carbon Capture and Storage,4880.309354690731
2035,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Steam Methane Reforming,___,4864.873281686533
2035,Distric Thermal Energy,Undiscounted,InvestmentCosts,Storage,Hot Tank Storage,Large,5509.482902525747
2035,Distric Thermal Energy,Undiscounted,InvestmentCosts,Storage,Hot Tank Storage,Medium,5206.422722266858
2035,Distric Thermal Energy,Undiscounted,InvestmentCosts,Storage,Hot Tank Storage,Small,4755.298203155336
2035,Distric Thermal Energy,Undiscounted,InvestmentCosts,Storage,Pit Storage,Large,171.75060074092474
2035,Distric Thermal Energy,Undiscounted,InvestmentCosts,Storage,Pit Storage,Medium,184.54193634820115
2035,Distric Thermal Energy,Undiscounted,InvestmentCosts,Storage,Pit Storage,Small,200.34959626165647
2035,Electricity Energy,Discounted,FixedCosts,Production,PV pannel,Decentralized,245970.25125950627
2035,Electricity Energy,Discounted,FixedCosts,Production,Wind Turbine,Decentralized,1124963.5437577486
2035,Electricity Energy,Discounted,FixedCosts,Storage,Battery,Decentralized,97610.88647304627
2035,Electricity Energy,Discounted,InvestmentCosts,Production,PV pannel,Decentralized,1030408.4427376657
2035,Electricity Energy,Discounted,InvestmentCosts,Production,Wind Turbine,Decentralized,1660802.1142420715
2035,Electricity Energy,Discounted,InvestmentCosts,Storage,Battery,Decentralized,310756.6221569461
2035,Electricity Energy,Undiscounted,FixedCosts,Production,PV pannel,Decentralized,529894.4472340731
2035,Electricity Energy,Undiscounted,FixedCosts,Production,Wind Turbine,Decentralized,2439499.496931639
2035,Electricity Energy,Undiscounted,FixedCosts,Storage,Battery,Decentralized,209869.42553482865
2035,Electricity Energy,Undiscounted,InvestmentCosts,Production,PV pannel,Decentralized,1587943.2738604366
2035,Electricity Energy,Undiscounted,InvestmentCosts,Production,Wind Turbine,Decentralized,2559431.228568957
2035,Electricity Energy,Undiscounted,InvestmentCosts,Storage,Battery,Decentralized,478901.24682076566
2035,Charging Station Energy,Discounted,FixedCosts,Charging Station,Commercial,120V,1089413.5915130223
2035,Charging Station Energy,Discounted,FixedCosts,Charging Station,Commercial,240V,93.34952450630269
2035,Charging Station Energy,Discounted,FixedCosts,Charging Station,Freight,Fast,68.03564164586588
2035,Charging Station Energy,Discounted,FixedCosts,Charging Station,Freight,Slow,243293.60795108916
2035,Charging Station Energy,Discounted,FixedCosts,Charging Station,Public,240V,41.89057051818915
2035,Charging Station Energy,Discounted,FixedCosts,Charging Station,Residential,120V,12.282927025236372
2035,Charging Station Energy,Discounted,FixedCosts,Charging Station,Residential,240V,41.89057051818915
2035,Charging Station Energy,Discounted,InvestmentCosts,Charging Station,Commercial,120V,1926173.085976263
2035,Charging Station Energy,Discounted,InvestmentCosts,Charging Station,Commercial,240V,107.67629642291877
2035,Charging Station Energy,Discounted,InvestmentCosts,Charging Station,Freight,Fast,40.768035581182126
2035,Charging Station Energy,Discounted,InvestmentCosts,Charging Station,Freight,Slow,127087.83152426606
2035,Charging Station Energy,Discounted,InvestmentCosts,Charging Station,Public,240V,88.85682303136036
2035,Charging Station Energy,Discounted,InvestmentCosts,Charging Station,Residential,120V,36.83983262963541
2035,Charging Station Energy,Discounted,InvestmentCosts,Charging Station,Residential,240V,88.85682303136036
2035,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Commercial,120V,2304068.1643832303
2035,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Commercial,240V,197.43068128658754
2035,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Freight,Fast,143.13530821038458
2035,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Freight,Slow,509825.6582906076
2035,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Public,240V,88.59695773095794
2035,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Residential,120V,25.97792183314361
2035,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Residential,240V,88.59695773095794
2035,Charging Station Energy,Undiscounted,InvestmentCosts,Charging Station,Commercial,120V,2968389.494209256
2035,Charging Station Energy,Undiscounted,InvestmentCosts,Charging Station,Commercial,240V,165.93793642130282
2035,Charging Station Energy,Undiscounted,InvestmentCosts,Charging Station,Freight,Fast,62.8268608879428
2035,Charging Station Energy,Undiscounted,InvestmentCosts,Charging Station,Freight,Slow,195852.69189204957
2035,Charging Station Energy,Undiscounted,InvestmentCosts,Charging Station,Public,240V,136.93559623247253
2035,Charging Station Energy,Undiscounted,InvestmentCosts,Charging Station,Residential,120V,56.7731804282851
2035,Charging Station Energy,Undiscounted,InvestmentCosts,Charging Station,Residential,240V,136.93559623247253
2040,Distric Thermal Energy,Discounted,FixedCosts,Toronto Average,Pipe,___,6064.409132672791
2040,Distric Thermal Energy,Discounted,FixedCosts,Toronto Average,Substation,___,453.6110094110919
2040,Distric Thermal Energy,Discounted,FixedCosts,Consumption,Heat Pump,Large,5.349376710208066
2040,Distric Thermal Energy,Discounted,FixedCosts,Consumption,Heat Pump,Medium,235.5732154464619
2040,Distric Thermal Energy,Discounted,FixedCosts,Consumption,Heat Pump,Small,978.740513703573
2040,Distric Thermal Energy,Discounted,FixedCosts,Production,Alkaline Electrolyser,___,1126.3081330795203
2040,Distric Thermal Energy,Discounted,FixedCosts,Production,Autothermal Reforming Gas,Carbon Capture and Storage,4020.676078314231
2040,Distric Thermal Energy,Discounted,FixedCosts,Production,Boiler,Large,194.32719214495185
2040,Distric Thermal Energy,Discounted,FixedCosts,Production,Boiler,Medium,197.08573358434984
2040,Distric Thermal Energy,Discounted,FixedCosts,Production,Boiler,Small,163.71038444404195
2040,Distric Thermal Energy,Discounted,FixedCosts,Production,Deep Lake Cooling,Enwave,5.2034897420810555
2040,Distric Thermal Energy,Discounted,FixedCosts,Production,Heat Pump,Enwave,600.353127060642
2040,Distric Thermal Energy,Discounted,FixedCosts,Production,Heat Pump,Large,850.4982915275932
2040,Distric Thermal Energy,Discounted,FixedCosts,Production,Heat Pump,Medium,590.4048177857107
2040,Distric Thermal Energy,Discounted,FixedCosts,Production,Heat Pump,Small,305.28886160754746
2040,Distric Thermal Energy,Discounted,FixedCosts,Production,Steam Methane Reforming,Carbon Capture and Storage,4180.439451674178
2040,Distric Thermal Energy,Discounted,FixedCosts,Production,Steam Methane Reforming,___,4292.12771157795
2040,Distric Thermal Energy,Discounted,FixedCosts,Storage,Hot Tank Storage,Large,152.26709764399214
2040,Distric Thermal Energy,Discounted,FixedCosts,Storage,Hot Tank Storage,Medium,116.86582059935576
2040,Distric Thermal Energy,Discounted,FixedCosts,Storage,Hot Tank Storage,Small,103.27033081654656
2040,Distric Thermal Energy,Discounted,FixedCosts,Storage,Pit Storage,Large,17.894839652416053
2040,Distric Thermal Energy,Discounted,FixedCosts,Storage,Pit Storage,Medium,14.980076335345604
2040,Distric Thermal Energy,Discounted,FixedCosts,Storage,Pit Storage,Small,11.17401689157347
2040,Distric Thermal Energy,Discounted,InvestmentCosts,Toronto Average,Pipe,___,34179.61067685388
2040,Distric Thermal Energy,Discounted,InvestmentCosts,Toronto Average,Substation,___,3716.4211766702642
2040,Distric Thermal Energy,Discounted,InvestmentCosts,Consumption,Heat Pump,Large,62.783004696838674
2040,Distric Thermal Energy,Discounted,InvestmentCosts,Consumption,Heat Pump,Medium,3186.955305818473
2040,Distric Thermal Energy,Discounted,InvestmentCosts,Consumption,Heat Pump,Small,18416.473808321152
2040,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Alkaline Electrolyser,___,2870.010385832141
2040,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Autothermal Reforming Gas,Carbon Capture and Storage,5223.545775386986
2040,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Boiler,Large,3572.982895674172
2040,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Boiler,Medium,4097.603268064649
2040,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Boiler,Small,4688.364385978385
2040,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Deep Lake Cooling,Enwave,32.84194522927628
2040,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Gas Turbine,Large,0.0
2040,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Gas Turbine,Medium,0.0
2040,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Gas Turbine,Small,0.0
2040,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Heat Pump,Enwave,3733.9618820018195
2040,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Heat Pump,Large,5565.141838085072
2040,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Heat Pump,Medium,4410.173858782593
2040,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Heat Pump,Small,2521.5393845153317
2040,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Internal Combustion Engine,Large,0.0
2040,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Internal Combustion Engine,Medium,0.0
2040,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Internal Combustion Engine,Small,0.0
2040,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Steam Methane Reforming,Carbon Capture and Storage,4699.38435748711
2040,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Steam Methane Reforming,___,4692.8587373492055
2040,Distric Thermal Energy,Discounted,InvestmentCosts,Storage,Hot Tank Storage,Large,4679.691620361449
2040,Distric Thermal Energy,Discounted,InvestmentCosts,Storage,Hot Tank Storage,Medium,3723.4937039571287
2040,Distric Thermal Energy,Discounted,InvestmentCosts,Storage,Hot Tank Storage,Small,3347.3952136512225
2040,Distric Thermal Energy,Discounted,InvestmentCosts,Storage,Pit Storage,Large,90.19599304723897
2040,Distric Thermal Energy,Discounted,InvestmentCosts,Storage,Pit Storage,Medium,94.91030264273621
2040,Distric Thermal Energy,Discounted,InvestmentCosts,Storage,Pit Storage,Small,104.65038434870323
2040,Distric Thermal Energy,Undiscounted,FixedCosts,Toronto Average,Pipe,___,14228.936037058927
2040,Distric Thermal Energy,Undiscounted,FixedCosts,Toronto Average,Substation,___,1064.1623029042994
2040,Distric Thermal Energy,Undiscounted,FixedCosts,Consumption,Heat Pump,Large,12.551253944526728
2040,Distric Thermal Energy,Undiscounted,FixedCosts,Consumption,Heat Pump,Medium,552.7259360805506
2040,Distric Thermal Energy,Undiscounted,FixedCosts,Consumption,Heat Pump,Small,2296.42094748124
2040,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Alkaline Electrolyser,___,2642.659166457735
2040,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Autothermal Reforming Gas,Carbon Capture and Storage,9433.720827943504
2040,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Boiler,Large,455.94281115398167
2040,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Boiler,Medium,462.42267558762
2040,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Boiler,Small,384.11402296499466
2040,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Deep Lake Cooling,Enwave,12.208959041147608
2040,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Heat Pump,Enwave,1405.55763717451
2040,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Heat Pump,Large,1992.4737682125153
2040,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Heat Pump,Medium,1383.5271537211706
2040,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Heat Pump,Small,714.7578612954331
2040,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Steam Methane Reforming,Carbon Capture and Storage,9808.573970413056
2040,Distric Thermal Energy,Undiscounted,FixedCosts,Production,Steam Methane Reforming,___,10070.628372003335
2040,Distric Thermal Energy,Undiscounted,FixedCosts,Storage,Hot Tank Storage,Large,357.2646148249031
2040,Distric Thermal Energy,Undiscounted,FixedCosts,Storage,Hot Tank Storage,Medium,274.2025232545204
2040,Distric Thermal Energy,Undiscounted,FixedCosts,Storage,Hot Tank Storage,Small,242.30339668176873
2040,Distric Thermal Energy,Undiscounted,FixedCosts,Storage,Pit Storage,Large,41.954862416935015
2040,Distric Thermal Energy,Undiscounted,FixedCosts,Storage,Pit Storage,Medium,35.12113289932465
2040,Distric Thermal Energy,Undiscounted,FixedCosts,Storage,Pit Storage,Small,26.197739149184137
2040,Distric Thermal Energy,Undiscounted,InvestmentCosts,Toronto Average,Pipe,___,61063.09469669054
2040,Distric Thermal Energy,Undiscounted,InvestmentCosts,Toronto Average,Substation,___,6639.519109487152
2040,Distric Thermal Energy,Undiscounted,InvestmentCosts,Consumption,Heat Pump,Large,112.16407926325473
2040,Distric Thermal Energy,Undiscounted,InvestmentCosts,Consumption,Heat Pump,Medium,5693.609429117891
2040,Distric Thermal Energy,Undiscounted,InvestmentCosts,Consumption,Heat Pump,Small,32901.68793227894
2040,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Alkaline Electrolyser,___,5127.3760145323195
2040,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Autothermal Reforming Gas,Carbon Capture and Storage,9332.051009900884
2040,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Boiler,Large,6383.2614996974
2040,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Boiler,Medium,7320.514524079754
2040,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Boiler,Small,8375.930351584133
2040,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Deep Lake Cooling,Enwave,58.67330761953005
2040,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Gas Turbine,Large,0.0
2040,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Gas Turbine,Medium,0.0
2040,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Gas Turbine,Small,0.0
2040,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Heat Pump,Enwave,6670.856205770488
2040,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Heat Pump,Large,9942.324570994291
2040,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Heat Pump,Medium,7878.9330432624665
2040,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Heat Pump,Small,4504.820130159164
2040,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Internal Combustion Engine,Large,0.0
2040,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Internal Combustion Engine,Medium,0.0
2040,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Internal Combustion Engine,Small,0.0
2040,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Steam Methane Reforming,Carbon Capture and Storage,8395.617924100803
2040,Distric Thermal Energy,Undiscounted,InvestmentCosts,Production,Steam Methane Reforming,___,8383.959670757813
2040,Distric Thermal Energy,Undiscounted,InvestmentCosts,Storage,Hot Tank Storage,Large,8360.436146189108
2040,Distric Thermal Energy,Undiscounted,InvestmentCosts,Storage,Hot Tank Storage,Medium,6652.154431976509
2040,Distric Thermal Energy,Undiscounted,InvestmentCosts,Storage,Hot Tank Storage,Small,5980.241052214576
2040,Distric Thermal Energy,Undiscounted,InvestmentCosts,Storage,Pit Storage,Large,161.13836160326198
2040,Distric Thermal Energy,Undiscounted,InvestmentCosts,Storage,Pit Storage,Medium,169.5606439979034
2040,Distric Thermal Energy,Undiscounted,InvestmentCosts,Storage,Pit Storage,Small,186.96164768949114
2040,Electricity Energy,Discounted,FixedCosts,Production,PV pannel,Decentralized,41349.330476049596
2040,Electricity Energy,Discounted,FixedCosts,Production,Wind Turbine,Decentralized,79230.12546082168
2040,Electricity Energy,Discounted,FixedCosts,Storage,Battery,Decentralized,143494.08003616176
2040,Electricity Energy,Discounted,InvestmentCosts,Production,PV pannel,Decentralized,162855.48705874183
2040,Electricity Energy,Discounted,InvestmentCosts,Production,Wind Turbine,Decentralized,30473.65869313131
2040,Electricity Energy,Discounted,InvestmentCosts,Storage,Battery,Decentralized,444718.8500138612
2040,Electricity Energy,Undiscounted,FixedCosts,Production,PV pannel,Decentralized,96706.5038092269
2040,Electricity Energy,Undiscounted,FixedCosts,Production,Wind Turbine,Decentralized,185897.81176147657
2040,Electricity Energy,Undiscounted,FixedCosts,Storage,Battery,Decentralized,335344.2395682812
2040,Electricity Energy,Undiscounted,InvestmentCosts,Production,PV pannel,Decentralized,290947.141620835
2040,Electricity Energy,Undiscounted,InvestmentCosts,Production,Wind Turbine,Decentralized,54442.27917415782
2040,Electricity Energy,Undiscounted,InvestmentCosts,Storage,Battery,Decentralized,794506.1021478942
2040,Charging Station Energy,Discounted,FixedCosts,Charging Station,Commercial,120V,282748.34237175365
2040,Charging Station Energy,Discounted,FixedCosts,Charging Station,Commercial,240V,76.07973779957666
2040,Charging Station Energy,Discounted,FixedCosts,Charging Station,Freight,Fast,47.23609164489895
2040,Charging Station Energy,Discounted,FixedCosts,Charging Station,Freight,Slow,692.2900266320061
2040,Charging Station Energy,Discounted,FixedCosts,Charging Station,Public,240V,40.26488129297098
2040,Charging Station Energy,Discounted,FixedCosts,Charging Station,Residential,120V,12.29025097195862
2040,Charging Station Energy,Discounted,FixedCosts,Charging Station,Residential,240V,40.26488129297098
2040,Charging Station Energy,Discounted,InvestmentCosts,Charging Station,Commercial,120V,498112.10485826473
2040,Charging Station Energy,Discounted,InvestmentCosts,Charging Station,Commercial,240V,111.502888988533
2040,Charging Station Energy,Discounted,InvestmentCosts,Charging Station,Freight,Fast,31.962563549701468
2040,Charging Station Energy,Discounted,InvestmentCosts,Charging Station,Freight,Slow,421.1882619235985
2040,Charging Station Energy,Discounted,InvestmentCosts,Charging Station,Public,240V,83.08040407776994
2040,Charging Station Energy,Discounted,InvestmentCosts,Charging Station,Residential,120V,35.85702045803607
2040,Charging Station Energy,Discounted,InvestmentCosts,Charging Station,Residential,240V,83.08040407776994
2040,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Commercial,120V,659006.5563236666
2040,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Commercial,240V,177.320388840289
2040,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Freight,Fast,109.71064817380392
2040,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Freight,Slow,1603.411507748195
2040,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Public,240V,93.84607010984496
2040,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Residential,120V,28.64510504799044
2040,Charging Station Energy,Undiscounted,FixedCosts,Charging Station,Residential,240V,93.84607010984496
2040,Charging Station Energy,Undiscounted,InvestmentCosts,Charging Station,Commercial,120V,889895.0580828495
2040,Charging Station Energy,Undiscounted,InvestmentCosts,Charging Station,Commercial,240V,199.20389186504573
2040,Charging Station Energy,Undiscounted,InvestmentCosts,Charging Station,Freight,Fast,57.10226085477637
2040,Charging Station Energy,Undiscounted,InvestmentCosts,Charging Station,Freight,Slow,752.4678664754922
2040,Charging Station Energy,Undiscounted,InvestmentCosts,Charging Station,Public,240V,148.42610788061634
2040,Charging Station Energy,Undiscounted,InvestmentCosts,Charging Station,Residential,120V,64.05984715481159
2040,Charging Station Energy,Undiscounted,InvestmentCosts,Charging Station,Residential,240V,148.42610788061634
2045,Distric Thermal Energy,Discounted,FixedCosts,Toronto Average,Pipe,___,6561.293547339993
2045,Distric Thermal Energy,Discounted,FixedCosts,Toronto Average,Substation,___,468.8293878728489
2045,Distric Thermal Energy,Discounted,FixedCosts,Consumption,Heat Pump,Large,3.2953981700428088
2045,Distric Thermal Energy,Discounted,FixedCosts,Consumption,Heat Pump,Medium,297.30566713496415
2045,Distric Thermal Energy,Discounted,FixedCosts,Consumption,Heat Pump,Small,1245.4658235589536
2045,Distric Thermal Energy,Discounted,FixedCosts,Production,Alkaline Electrolyser,___,1434.283728308259
2045,Distric Thermal Energy,Discounted,FixedCosts,Production,Autothermal Reforming Gas,Carbon Capture and Storage,5052.624785526395
2045,Distric Thermal Energy,Discounted,FixedCosts,Production,Boiler,Large,161.9387602168392
2045,Distric Thermal Energy,Discounted,FixedCosts,Production,Boiler,Medium,150.74099260503925
2045,Distric Thermal Energy,Discounted,FixedCosts,Production,Boiler,Small,38.82601293850739
2045,Distric Thermal Energy,Discounted,FixedCosts,Production,Deep Lake Cooling,Enwave,2.4767793617957405
2045,Distric Thermal Energy,Discounted,FixedCosts,Production,Heat Pump,Enwave,9.469000771617653
2045,Distric Thermal Energy,Discounted,FixedCosts,Production,Heat Pump,Large,14.308284205588803
2045,Distric Thermal Energy,Discounted,FixedCosts,Production,Heat Pump,Medium,8.423920499021511
2045,Distric Thermal Energy,Discounted,FixedCosts,Production,Heat Pump,Small,4.4210468129418246
2045,Distric Thermal Energy,Discounted,FixedCosts,Production,Steam Methane Reforming,Carbon Capture and Storage,5227.083839604632
2045,Distric Thermal Energy,Discounted,FixedCosts,Production,Steam Methane Reforming,___,5465.690305991794
2045,Distric Thermal Energy,Discounted,FixedCosts,Storage,Hot Tank Storage,Large,90.30035148972291
2045,Distric Thermal Energy,Discounted,FixedCosts,Storage,Hot Tank Storage,Medium,61.44989247287401
2045,Distric Thermal Energy,Discounted,FixedCosts,Storage,Hot Tank Storage,Small,21.532113527990667
2045,Distric Thermal Energy,Discounted,FixedCosts,Storage,Pit Storage,Large,12.474243685105325
2045,Distric Thermal Energy,Discounted,FixedCosts,Storage,Pit Storage,Medium,10.501580229146052
2045,Distric Thermal Energy,Discounted,FixedCosts,Storage,Pit Storage,Small,7.683083291158358
2045,Distric Thermal Energy,Discounted,InvestmentCosts,Toronto Average,Pipe,___,36980.100464592906
2045,Distric Thermal Energy,Discounted,InvestmentCosts,Toronto Average,Substation,___,3956.2934134753905
2045,Distric Thermal Energy,Discounted,InvestmentCosts,Consumption,Heat Pump,Large,38.67646830572602
2045,Distric Thermal Energy,Discounted,InvestmentCosts,Consumption,Heat Pump,Medium,4022.1035805363476
2045,Distric Thermal Energy,Discounted,InvestmentCosts,Consumption,Heat Pump,Small,23435.311400299768
2045,Distric Thermal Energy,Discounted,InvestmentCosts,Production,Alkaline Electrolyser,___,3395.1953886210213
