regions,vintage,tech,group_name,max_share_g,tech_desc
TO,2023,RESBDGSATOldFRZ___CHSTDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSATOldFRZ___STGSTDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSATOldLIFLC___STDELC_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSATOldLIFLC___STDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSATOldLIFLU___STDELC_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSATOldLIFLUT12STDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSATOldLIFLUT5STDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSATOldLIFLUT8STDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSATOldLIHAL___STDELC_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSATOldLIHAL60WSTDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSATOldLIINC___STDELC_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSATOldLIINC60WSTDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSATOldLILED___STDELC_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSATOldLILED___STDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSATOldRAG______STDELC_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSATOldRAG______STDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSATOldRAG______STDNGA_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSATOldREF______STDELC_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSATOldREF___FRDSTDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSATOldREF___FRTSTDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSATOldSCCE___STDELC_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSATOldSCCE___STDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSATOldSCRO___STDELC_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSATOldSCWA___STDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSATOldSCWD___STDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSATOldSHFIR___STDPRO_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSATOldSHFUR___MEDNGA_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSATOldSHFUR___STDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSATOldSHFUR___STDNGA_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSATOldSHFUR___STDPRO_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSATOldSHFUR___STDPRO_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSATOldSHHEP___STDELC_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSATOldSHHEP___STDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSATOldSHHEP___STDNGA_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSATOldSHPLT___STDELC_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSATOldSHPLT1000WSTDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSATOldSHPLT1500WSTDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSATOldSHPLT500WSTDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSATOldWH______STDELC_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSATOldWH______STDNGA_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSATOldWH______STDPRO_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSATOldWHHEP___STDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSATOldWHSYS___STDPRO_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSDEOldCDY______STDELC_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSDEOldCDY______STDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSDEOldCWA______STDELC_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSDEOldCWA___CBSTDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSDEOldCWA___FRSTDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSDEOldCWA___TPSTDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSDEOldDWA______STDELC_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSDEOldDWA______STDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSDEOldFRZ______STDELC_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSDEOldFRZ___CHSTDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSDEOldFRZ___STGSTDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSDEOldLIFLC___STDELC_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSDEOldLIFLC___STDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSDEOldLIFLU___STDELC_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSDEOldLIFLUT12STDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSDEOldLIFLUT5STDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSDEOldLIFLUT8STDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSDEOldLIHAL___STDELC_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSDEOldLIHAL60WSTDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSDEOldLIINC___STDELC_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSDEOldLIINC60WSTDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSDEOldLILED___STDELC_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSDEOldLILED___STDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSDEOldRAG______STDELC_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSDEOldRAG______STDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSDEOldRAG______STDNGA_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSDEOldREF______STDELC_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSDEOldREF___FRDSTDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSDEOldREF___FRTSTDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSDEOldSCCE___STDELC_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSDEOldSCCE___STDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSDEOldSCRO___STDELC_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSDEOldSCWA___STDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSDEOldSCWD___STDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSDEOldSHFIR___STDPRO_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSDEOldSHFUR___MEDNGA_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSDEOldSHFUR___STDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSDEOldSHFUR___STDNGA_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSDEOldSHFUR___STDPRO_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSDEOldSHFUR___STDPRO_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSDEOldSHHEP___STDELC_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSDEOldSHHEP___STDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSDEOldSHHEP___STDNGA_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSDEOldSHPLT___STDELC_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSDEOldSHPLT1000WSTDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSDEOldSHPLT1500WSTDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSDEOldSHPLT500WSTDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSDEOldWH______STDELC_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSDEOldWH______STDNGA_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSDEOldWH______STDPRO_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSDEOldWHHEP___STDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2023,RESBDGSDEOldWHSYS___STDPRO_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGAPAOldCDY______STDELC_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGAPAOldCDY______STDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGAPAOldCWA______STDELC_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGAPAOldCWA___CBSTDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGAPAOldCWA___FRSTDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGAPAOldCWA___TPSTDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGAPAOldDWA______STDELC_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGAPAOldDWA______STDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGAPAOldFRZ______STDELC_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGAPAOldFRZ___CHSTDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGAPAOldFRZ___STGSTDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGAPAOldLIFLC___STDELC_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGAPAOldLIFLC___STDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGAPAOldLIFLU___STDELC_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGAPAOldLIFLUT12STDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGAPAOldLIFLUT5STDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGAPAOldLIFLUT8STDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGAPAOldLIHAL___STDELC_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGAPAOldLIHAL60WSTDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGAPAOldLIINC___STDELC_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGAPAOldLIINC60WSTDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGAPAOldLILED___STDELC_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGAPAOldLILED___STDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGAPAOldRAG______STDELC_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGAPAOldRAG______STDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGAPAOldRAG______STDNGA_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGAPAOldREF______STDELC_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGAPAOldREF___FRDSTDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGAPAOldREF___FRTSTDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGAPAOldSCCE___STDELC_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGAPAOldSCCE___STDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGAPAOldSCRO___STDELC_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGAPAOldSCWA___STDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGAPAOldSCWD___STDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGAPAOldSHFIR___STDPRO_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGAPAOldSHFUR___MEDNGA_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGAPAOldSHFUR___STDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGAPAOldSHFUR___STDNGA_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGAPAOldSHFUR___STDPRO_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGAPAOldSHFUR___STDPRO_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGAPAOldSHHEP___STDELC_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGAPAOldSHHEP___STDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGAPAOldSHHEP___STDNGA_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGAPAOldSHPLT___STDELC_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGAPAOldSHPLT1000WSTDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGAPAOldSHPLT1500WSTDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGAPAOldSHPLT500WSTDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGAPAOldWH______STDELC_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGAPAOldWH______STDNGA_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGAPAOldWH______STDPRO_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGAPAOldWHHEP___STDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGAPAOldWHSYS___STDPRO_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGSATOldCDY______STDELC_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGSATOldCDY______STDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGSATOldCWA______STDELC_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGSATOldCWA___CBSTDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGSATOldCWA___FRSTDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGSATOldCWA___TPSTDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGSATOldDWA______STDELC_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGSATOldDWA______STDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGSATOldFRZ______STDELC_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGSATOldFRZ___CHSTDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGSATOldFRZ___STGSTDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGSATOldLIFLC___STDELC_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGSATOldLIFLC___STDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGSATOldLIFLU___STDELC_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGSATOldLIFLUT12STDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGSATOldLIFLUT5STDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGSATOldLIFLUT8STDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGSATOldLIHAL___STDELC_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGSATOldLIHAL60WSTDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGSATOldLIINC___STDELC_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGSATOldLIINC60WSTDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGSATOldLILED___STDELC_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGSATOldLILED___STDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGSATOldRAG______STDELC_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGSATOldRAG______STDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGSATOldRAG______STDNGA_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGSATOldREF______STDELC_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGSATOldREF___FRDSTDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGSATOldREF___FRTSTDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGSATOldSCCE___STDELC_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGSATOldSCCE___STDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGSATOldSCRO___STDELC_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGSATOldSCWA___STDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGSATOldSCWD___STDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGSATOldSHFIR___STDPRO_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGSATOldSHFUR___MEDNGA_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGSATOldSHFUR___STDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGSATOldSHFUR___STDNGA_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGSATOldSHFUR___STDPRO_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGSATOldSHFUR___STDPRO_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGSATOldSHHEP___STDELC_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGSATOldSHHEP___STDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGSATOldSHHEP___STDNGA_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGSATOldSHPLT___STDELC_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGSATOldSHPLT1000WSTDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGSATOldSHPLT1500WSTDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGSATOldSHPLT500WSTDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGSATOldWH______STDELC_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGSATOldWH______STDNGA_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGSATOldWH______STDPRO_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGSATOldWHHEP___STDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGSATOldWHSYS___STDPRO_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGSDEOldCDY______STDELC_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGSDEOldCDY______STDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGSDEOldCWA______STDELC_16,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGSDEOldCWA___CBSTDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
TO,2024,RESBDGSDEOldCWA___FRSTDELC_23,NZ50-BDG-3-RESBDG-ESR,0,
