"Building end use energy service, per subsector, per end use, per type of technology, per energy, and per period."
t_periods,Sub,EndUse,Tech_type_1,Tech_type_2,Energy_cat,Efficiency,Output_units,VFlow_Out
2023,Commercial,Space Heating,Furnace,___,Heavy Fuel Oil,Standard,TJ,6.357969484144618
2023,Commercial,Space Heating,Furnace,___,Kerosene,Standard,TJ,2.4970588978084067
2023,Commercial,Space Heating,Furnace,___,Light Fuel Oil,High,TJ,4.167530061806706
2023,Commercial,Space Heating,Furnace,___,Light Fuel Oil,Standard,TJ,88.04832483127508
2023,Commercial,Space Heating,Furnace,___,Natural Gas,Energy Star,TJ,79.25044261802378
2023,Commercial,Space Heating,Furnace,___,Natural Gas,High,TJ,1091.067493628418
2023,Commercial,Space Heating,Furnace,___,Natural Gas,Standard,TJ,26286.872089099103
2023,Commercial,Space Heating,Furnace,___,Propane,Energy Star,TJ,3.4067752532682496
2023,Commercial,Space Heating,Furnace,___,Propane,High,TJ,3.355529718437149
2023,Commercial,Space Heating,Furnace,___,Propane,Standard,TJ,482.04560509281066
2023,Commercial,Space Heating,Heat Pump,___,Electricity,Energy Star,TJ,3.672130807078187
2023,Commercial,Space Heating,Heat Pump,___,Electricity,High,TJ,3.0351857732820124
2023,Commercial,Space Heating,Heat Pump,___,Electricity,Standard,TJ,1205.1344582247496
2023,Commercial,Space Heating,Heat Pump,___,Geothermal,Energy Star,TJ,0.25069232772805744
2023,Commercial,Space Heating,Heat Pump,___,Geothermal,High,TJ,0.1920031776463363
2023,Commercial,Space Heating,Heat Pump,___,Geothermal,Standard,TJ,0.260007463596357
2023,Commercial,Space Heating,Heat Pump,___,Natural Gas,Standard,TJ,3.7185623036021154
2023,Commercial,Space Heating,Plinthe,1000W,Electricity,Standard,TJ,39.388606448278864
2023,Commercial,Space Heating,Plinthe,1500W,Electricity,Standard,TJ,3394.4059137511026
2023,Commercial,Space Heating,Plinthe,500W,Electricity,Standard,TJ,10.733927467917244
2023,Commercial,Space Heating,Plinthe,___,Electricity,Standard,TJ,2205.4107050077255
2023,Commercial,Space Heating,___,___,District Heating,___,TJ,1778.829341321376
2023,Commercial,Street Lighting,Light Emitting Diode,___,Electricity,High,TJ,7.215378045920124
2023,Commercial,Street Lighting,Light Emitting Diode,___,Electricity,Standard,TJ,1503.7625363433876
2023,Commercial,Water Heating,Heat Pump,___,Electricity,Energy Star,TJ,0.7402288334756305
2023,Commercial,Water Heating,Heat Pump,___,Electricity,High,TJ,0.62163486033353
2023,Commercial,Water Heating,Heat Pump,___,Electricity,Standard,TJ,0.7135456622856396
2023,Commercial,Water Heating,Solar Thermal,Backup,Electricity,Standard,TJ,0.6322868504868442
2023,Commercial,Water Heating,Solar Thermal,Backup,Natural Gas,Standard,TJ,6.484396024462181
2023,Commercial,Water Heating,System,___,Heavy Fuel Oil,Standard,TJ,1.2079094191376563
2023,Commercial,Water Heating,System,___,Kerosene,Standard,TJ,0.57759690692836
2023,Commercial,Water Heating,System,___,Light Fuel Oil,Standard,TJ,2.495547601071449
2023,Commercial,Water Heating,System,___,Propane,Energy Star,TJ,7.082875132818182
2023,Commercial,Water Heating,With Tank,___,Electricity,High,TJ,3.182417530900925
2023,Commercial,Water Heating,With Tank,___,Electricity,Standard,TJ,9.71861119111725
2023,Commercial,Water Heating,With Tank,___,Natural Gas,Energy Star,TJ,8.765627293679639
2023,Commercial,Water Heating,With Tank,___,Natural Gas,High,TJ,8.512603716755265
2023,Commercial,Water Heating,With Tank,___,Natural Gas,Standard,TJ,10.927581592033812
2023,Commercial,Water Heating,___,___,District Heating,___,TJ,2482.0585541283563
2023,Commercial,Water Heating,___,___,Electricity,Standard,TJ,175.7975406470869
2023,Commercial,Water Heating,___,___,Heavy Fuel Oil,Standard,TJ,9.791410405273602
2023,Commercial,Water Heating,___,___,Kerosene,Standard,TJ,2.8472438735083103
2023,Commercial,Water Heating,___,___,Light Fuel Oil,Standard,TJ,31.04946369903439
2023,Commercial,Water Heating,___,___,Natural Gas,Standard,TJ,3294.456018030271
2023,Commercial,Water Heating,___,___,Propane,Standard,TJ,30.930477416587365
2023,Industry,Industrial Processes,Self produced,,Mix Energy,,TJ,30776.235999649467
2023,Industry,Industrial Processes,Self produced,Retrofit,ETHOS,,TJ,0.009055990115825807
2023,Industry,Lighting,Self produced,,Mix Energy,,TJ,643.1797765292818
2023,Industry,Lighting,Self produced,Retrofit,ETHOS,,TJ,11.634237078602748
2023,Industry,Space Cooling,Self produced,,Mix Energy,,TJ,1418.7554132778837
2023,Industry,Space Cooling,Self produced,Retrofit,ETHOS,,TJ,0.008282873999554852
2023,Industry,Space Heating,Self produced,,Mix Energy,,TJ,1571.5450382080726
2023,Industry,Space Heating,Self produced,Retrofit,ETHOS,,TJ,0.00859446574393985
2023,Industry,Water Heating,Self produced,,Mix Energy,,TJ,4112.223149404901
2023,Industry,Water Heating,Self produced,Retrofit,ETHOS,,TJ,0.008856052607370657
2023,Public,Auxiliary Equipment,___,___,Electricity,Standard,TJ,2098.7146238425526
2023,Public,Auxiliary Equipment,___,___,Natural Gas,Standard,TJ,245.68048208828293
2023,Public,Auxiliary Equipment,___,___,Propane,Standard,TJ,0.518986342962287
2023,Public,Auxiliary Motors,___,___,Electricity,Standard,TJ,528.0841808385856
2023,Public,Lighting,Fluocompact,___,Electricity,High,Mlm.y,1032.87588246616
2023,Public,Lighting,Fluocompact,___,Electricity,Standard,Mlm.y,7.733414373105718
2023,Public,Lighting,Fluorescent,T5,Electricity,High,Mlm.y,3.254395093153882
2023,Public,Lighting,Fluorescent,T5,Electricity,Standard,Mlm.y,19.632560703122174
2023,Public,Lighting,Fluorescent,T8,Electricity,High,Mlm.y,1.015000031408403
2023,Public,Lighting,Fluorescent,T8,Electricity,Standard,Mlm.y,2.51258411436327
2023,Public,Lighting,Fluorescent,___,Electricity,Standard,Mlm.y,333.07897530074126
2023,Public,Lighting,Halogen,100W,Electricity,Standard,Mlm.y,145.7209169941949
2023,Public,Lighting,Incandescent,100W,Electricity,Standard,Mlm.y,1.263022875542592
2023,Public,Lighting,Light Emitting Diode,___,Electricity,Energy Star,Mlm.y,0.5273338309691837
2023,Public,Lighting,Light Emitting Diode,___,Electricity,High,Mlm.y,2.5394716718317873
2023,Public,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm.y,4.879724025416381
2023,Public,Space Cooling,Central,___,Electricity,Energy Star,TJ,0.5664777417630137
2023,Public,Space Cooling,Central,___,Electricity,High,TJ,0.4778919204068015
2023,Public,Space Cooling,Central,___,Electricity,Standard,TJ,0.613523745279289
2023,Public,Space Cooling,Central,___,Natural Gas,Energy Star,TJ,79.81780709846636
2023,Public,Space Cooling,Central,___,Natural Gas,High,TJ,913.2130491542051
2023,Public,Space Cooling,Central,___,Natural Gas,Standard,TJ,37.40167458422651
2023,Public,Space Cooling,Wall,___,Electricity,Energy Star,TJ,1.3181184886535278
2023,Public,Space Cooling,Wall,___,Electricity,High,TJ,1.1649103397244516
2023,Public,Space Cooling,Wall,___,Electricity,Standard,TJ,1.4742596603377418
2023,Public,Space Cooling,Window,___,Electricity,Energy Star,TJ,2.0074837896709217
2023,Public,Space Cooling,Window,___,Electricity,High,TJ,1.289878569412018
2023,Public,Space Cooling,Window,___,Electricity,Standard,TJ,2.8149992159863
2023,Public,Space Cooling,___,___,District Cooling,___,TJ,300.3455904282088
2023,Public,Space Cooling,___,___,Electricity,Standard,TJ,3233.672577334821
2023,Public,Space Cooling,___,___,Natural Gas,Standard,TJ,569.5961890645765
2023,Public,Space Heating,Furnace,Large,Hydrogen,Standard,TJ,0.061385384462980176
2023,Public,Space Heating,Furnace,Medium,Hydrogen,Standard,TJ,0.061197880818489106
2023,Public,Space Heating,Furnace,Small,Hydrogen,Standard,TJ,0.0607057901286931
2023,Public,Space Heating,Furnace,___,Electricity,Standard,TJ,240.83862255358142
2023,Public,Space Heating,Furnace,___,Heavy Fuel Oil,High,TJ,0.07372674969142522
2023,Public,Space Heating,Furnace,___,Heavy Fuel Oil,Standard,TJ,0.08013126939505612
2023,Public,Space Heating,Furnace,___,Kerosene,Standard,TJ,0.08567185285747665
2023,Public,Space Heating,Furnace,___,Light Fuel Oil,High,TJ,3.1502065911291073
2023,Public,Space Heating,Furnace,___,Light Fuel Oil,Standard,TJ,194.4408088390927
2023,Public,Space Heating,Furnace,___,Natural Gas,Energy Star,TJ,8.912775442149982
2023,Public,Space Heating,Furnace,___,Natural Gas,High,TJ,1807.8849052443122
2023,Public,Space Heating,Furnace,___,Natural Gas,Standard,TJ,4844.590024243055
2023,Public,Space Heating,Furnace,___,Propane,Energy Star,TJ,0.39322918479396163
2023,Public,Space Heating,Furnace,___,Propane,High,TJ,0.3934674731306133
2023,Public,Space Heating,Furnace,___,Propane,Standard,TJ,0.39938310218808615
2023,Public,Space Heating,Heat Pump,___,Electricity,Energy Star,TJ,1.6965608505617624
2023,Public,Space Heating,Heat Pump,___,Electricity,High,TJ,1.3799683845354689
2023,Public,Space Heating,Heat Pump,___,Electricity,Standard,TJ,1.2640667040117644
2023,Public,Space Heating,Heat Pump,___,Geothermal,Energy Star,TJ,0.07735736149998941
2023,Public,Space Heating,Heat Pump,___,Geothermal,High,TJ,0.059311337524377575
2023,Public,Space Heating,Heat Pump,___,Geothermal,Standard,TJ,0.08156971361108867
2023,Public,Space Heating,Heat Pump,___,Natural Gas,Standard,TJ,1.1323218923509764
2023,Public,Space Heating,Plinthe,1000W,Electricity,Standard,TJ,13.134190987216106
2023,Public,Space Heating,Plinthe,1500W,Electricity,Standard,TJ,716.4938014962762
2023,Public,Space Heating,Plinthe,500W,Electricity,Standard,TJ,3.5261631051780307
2023,Public,Space Heating,Plinthe,___,Electricity,Standard,TJ,501.9987301916233
2023,Public,Space Heating,___,___,District Heating,___,TJ,311.08132193879584
2023,Public,Water Heating,Heat Pump,___,Electricity,Energy Star,TJ,0.20726617550623794
2023,Public,Water Heating,Heat Pump,___,Electricity,High,TJ,0.1729364974216906
2023,Public,Water Heating,Heat Pump,___,Electricity,Standard,TJ,0.1995356727549911
2023,Public,Water Heating,Solar Thermal,Backup,Electricity,Standard,TJ,0.18201348668089376
2023,Public,Water Heating,Solar Thermal,Backup,Natural Gas,Standard,TJ,2.7619193789281207
2023,Public,Water Heating,System,___,Heavy Fuel Oil,Standard,TJ,0.07520901305227505
2023,Public,Water Heating,System,___,Kerosene,Standard,TJ,0.08076187558905035
2023,Public,Water Heating,System,___,Light Fuel Oil,Standard,TJ,1.0221769420745916
2023,Public,Water Heating,System,___,Propane,Energy Star,TJ,0.5112490138458682
2023,Public,Water Heating,With Tank,___,Electricity,High,TJ,0.784881979535297
2023,Public,Water Heating,With Tank,___,Electricity,Standard,TJ,1.4114237605280975
2023,Public,Water Heating,With Tank,___,Natural Gas,Energy Star,TJ,3.2209749932348304
2023,Public,Water Heating,With Tank,___,Natural Gas,High,TJ,3.5296757480984238
2023,Public,Water Heating,With Tank,___,Natural Gas,Standard,TJ,2.221590468911361
2023,Public,Water Heating,___,___,District Heating,___,TJ,508.47899832032334
2023,Public,Water Heating,___,___,Electricity,Standard,TJ,78.18454965571061
2023,Public,Water Heating,___,___,Heavy Fuel Oil,Standard,TJ,0.6254813199494047
2023,Public,Water Heating,___,___,Kerosene,Standard,TJ,0.6795953526256956
2023,Public,Water Heating,___,___,Light Fuel Oil,Standard,TJ,84.20594943935191
2023,Public,Water Heating,___,___,Natural Gas,Standard,TJ,549.2518517731365
2023,Residential,Other Appliances,Other,___,Electricity,Standard,TJ,3847.538428952991
2023,Residential,Clothe Dryer,___,___,Electricity,Energy Star,TJ,0.21466121709166194
2023,Residential,Clothe Dryer,___,___,Electricity,High,TJ,0.11645842153533857
2023,Residential,Clothe Dryer,___,___,Electricity,Standard,TJ,2008.9198001774323
2023,Residential,Clothe Dryer,___,___,Natural Gas,Standard,TJ,40.89144783577243
2023,Residential,Clothe Washer,___,Combined,Electricity,Energy Star,TJ,1.8378215246606915
2023,Residential,Clothe Washer,___,Combined,Electricity,High,TJ,0.02241304529501917
2023,Residential,Clothe Washer,___,Combined,Electricity,Standard,TJ,0.09374545038209603
2023,Residential,Clothe Washer,___,Front,Electricity,Energy Star,TJ,0.0008994864836337152
2023,Residential,Clothe Washer,___,Front,Electricity,High,TJ,0.000524907597672647
2023,Residential,Clothe Washer,___,Front,Electricity,Standard,TJ,0.000884690303024772
2023,Residential,Clothe Washer,___,Top,Electricity,Energy Star,TJ,0.0009851171778887994
2023,Residential,Clothe Washer,___,Top,Electricity,High,TJ,0.000754431607582928
2023,Residential,Clothe Washer,___,Top,Electricity,Standard,TJ,0.0015827438620609631
2023,Residential,Clothe Washer,___,___,Electricity,Standard,TJ,98.58562599505534
2023,Residential,Dish Washer,___,___,Electricity,Energy Star,TJ,0.027363742171190517
2023,Residential,Dish Washer,___,___,Electricity,High,TJ,0.02127870207755001
2023,Residential,Dish Washer,___,___,Electricity,Standard,TJ,134.1611509560246
2023,Residential,Freezer,___,Chest,Electricity,Energy Star,TJ,0.07193002233096933
2023,Residential,Freezer,___,Chest,Electricity,High,TJ,0.07635019961306914
2023,Residential,Freezer,___,Chest,Electricity,Standard,TJ,0.10270933126772137
2023,Residential,Freezer,___,Standing,Electricity,Energy Star,TJ,0.03207036504989914
2023,Residential,Freezer,___,Standing,Electricity,High,TJ,0.030753187752410538
2023,Residential,Freezer,___,Standing,Electricity,Standard,TJ,0.03511638511127127
2023,Residential,Freezer,___,___,Electricity,Standard,TJ,358.8128413768805
2023,Residential,Lighting,Fluocompact,___,Electricity,Energy Star,Mlm.y,0.4146527375350922
2023,Residential,Lighting,Fluocompact,___,Electricity,High,Mlm.y,0.6970332257820767
2023,Residential,Lighting,Fluocompact,___,Electricity,Standard,Mlm.y,11.803619061758425
2023,Residential,Lighting,Fluorescent,T12,Electricity,Standard,Mlm.y,1.6646914365597882
2023,Residential,Lighting,Fluorescent,T5,Electricity,High,Mlm.y,3.026373831390927
2023,Residential,Lighting,Fluorescent,T5,Electricity,Standard,Mlm.y,1487.0077196400352
2023,Residential,Lighting,Fluorescent,T8,Electricity,High,Mlm.y,0.8456528033730215
2023,Residential,Lighting,Fluorescent,T8,Electricity,Standard,Mlm.y,1.9267696988608376
2023,Residential,Lighting,Fluorescent,___,Electricity,Standard,Mlm.y,395.12243345593606
2023,Residential,Lighting,Halogen,60W,Electricity,Standard,Mlm.y,0.26484770890720694
2023,Residential,Lighting,Incandescent,60W,Electricity,Standard,Mlm.y,0.267519276812676
2023,Residential,Lighting,Light Emitting Diode,___,Electricity,Energy Star,Mlm.y,0.3737281848993091
2023,Residential,Lighting,Light Emitting Diode,___,Electricity,High,Mlm.y,24.415222465552837
2023,Residential,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm.y,24.639382371918575
2023,Residential,Range,___,___,Electricity,High,TJ,0.011261690423852904
2023,Residential,Range,___,___,Electricity,Standard,TJ,1533.416746032032
2023,Residential,Range,___,___,Natural Gas,High,TJ,0.18473525243278252
2023,Residential,Range,___,___,Natural Gas,Standard,TJ,53.21636496551835
2023,Residential,Refrigerator,___,Freezer Down,Electricity,Energy Star,TJ,0.047960804972032596
2023,Residential,Refrigerator,___,Freezer Down,Electricity,High,TJ,0.04796080527389205
2023,Residential,Refrigerator,___,Freezer Down,Electricity,Standard,TJ,0.05147852964066055
2023,Residential,Refrigerator,___,Freezer Top,Electricity,Energy Star,TJ,0.15031389535567163
2023,Residential,Refrigerator,___,Freezer Top,Electricity,High,TJ,0.12542218036442462
2023,Residential,Refrigerator,___,Freezer Top,Electricity,Standard,TJ,11.858690694042446
2023,Residential,Refrigerator,___,___,Electricity,Standard,TJ,1132.139206067477
2023,Residential,Space Cooling,Central,___,Electricity,Energy Star,TJ,0.4358907988678167
2023,Residential,Space Cooling,Central,___,Electricity,High,TJ,0.3514853599649435
2023,Residential,Space Cooling,Central,___,Electricity,Standard,TJ,8117.792823580171
2023,Residential,Space Cooling,Room,___,Electricity,Standard,TJ,754.6078020925188
2023,Residential,Space Cooling,Wall,___,Electricity,Energy Star,TJ,1.561448798971035
2023,Residential,Space Cooling,Wall,___,Electricity,High,TJ,1.2721927333827427
2023,Residential,Space Cooling,Wall,___,Electricity,Standard,TJ,1.9290658195964276
2023,Residential,Space Cooling,Window,___,Electricity,Energy Star,TJ,3.834510639292313
2023,Residential,Space Cooling,Window,___,Electricity,High,TJ,1.442712126317186
2023,Residential,Space Cooling,Window,___,Electricity,Standard,TJ,2435.790286397934
2023,Residential,Space Cooling,Zero Thermal Measure,___,ETHOS,Standard,TJ,2.820472823504406
2023,Residential,Space Cooling,___,___,District Cooling,___,TJ,88.65787159428349
2023,Residential,Space Heating,Boiler,___,Hydrogen,Standard,TJ,0.038705795779050485
2023,Residential,Space Heating,Fireplace,___,Propane,High,TJ,0.6080058974738158
2023,Residential,Space Heating,Fireplace,___,Propane,Standard,TJ,0.6040389760564575
2023,Residential,Space Heating,Furnace,___,Biomass,Standard,TJ,158.63703012445166
2023,Residential,Space Heating,Furnace,___,Wood Pellet,Standard,TJ,0.6649682327481895
2023,Residential,Space Heating,Furnace,___,Electricity,Standard,TJ,2.1632693438939397
2023,Residential,Space Heating,Furnace,___,Kerosene,Standard,TJ,0.48782287827392257
2023,Residential,Space Heating,Furnace,___,Light Fuel Oil,High,TJ,0.5676129315390293
2023,Residential,Space Heating,Furnace,___,Light Fuel Oil,Standard,TJ,6.1459912550177975
2023,Residential,Space Heating,Furnace,___,Natural Gas,Energy Star,TJ,5.814151999573925
2023,Residential,Space Heating,Furnace,___,Natural Gas,High,TJ,38849.09432977727
2023,Residential,Space Heating,Furnace,___,Natural Gas,Medium,TJ,10099.57061144637
2023,Residential,Space Heating,Furnace,___,Natural Gas,Standard,TJ,2.9754458804503727
2023,Residential,Space Heating,Furnace,___,Propane,Energy Star,TJ,3.2959251917995744
2023,Residential,Space Heating,Furnace,___,Propane,High,TJ,530.6748983288782
2023,Residential,Space Heating,Furnace,___,Propane,Standard,TJ,2.3359037722616827
2023,Residential,Space Heating,Heat Pump,___,Electricity,Energy Star,TJ,2.360601459545548
2023,Residential,Space Heating,Heat Pump,___,Electricity,High,TJ,1.920166917078307
2023,Residential,Space Heating,Heat Pump,___,Electricity,Standard,TJ,3829.7409043742123
2023,Residential,Space Heating,Heat Pump,___,Geothermal,Energy Star,TJ,0.0735268179949395
2023,Residential,Space Heating,Heat Pump,___,Geothermal,High,TJ,0.05661519459696722
2023,Residential,Space Heating,Heat Pump,___,Geothermal,Standard,TJ,0.07802582068244292
2023,Residential,Space Heating,Heat Pump,___,Natural Gas,Standard,TJ,1.4394070472009375
2023,Residential,Space Heating,Plinthe,1000W,Electricity,Standard,TJ,3.8364350861265293
2023,Residential,Space Heating,Plinthe,1500W,Electricity,Standard,TJ,4.084796576456265
2023,Residential,Space Heating,Plinthe,500W,Electricity,Standard,TJ,3.299946553848342
2023,Residential,Space Heating,Plinthe,___,Electricity,Standard,TJ,82.97058229198481
2023,Residential,Space Heating,Pellet stove,___,Wood Pellet,High,TJ,0.7722479670846323
2023,Residential,Space Heating,Pellet stove,___,Wood Pellet,Standard,TJ,0.7205809805720197
2023,Residential,Space Heating,Stove,___,Biomass,High,TJ,0.46378220037940293
2023,Residential,Space Heating,Stove,___,Biomass,Standard,TJ,0.4336403079695184
2023,Residential,Space Heating,Zero Programmable Thermostat,___,ETHOS,Standard,TJ,5052.533095914137
2023,Residential,Space Heating,Zero Thermal Measure,___,ETHOS,High,TJ,0.0461429887450445
2023,Residential,Space Heating,Zero Thermal Measure,___,ETHOS,Medium,TJ,0.04635502633056723
2023,Residential,Space Heating,Zero Thermal Measure,___,ETHOS,Standard,TJ,0.1761525944826251
2023,Residential,Space Heating,___,___,District Heating,___,TJ,2.1407700635476252
2023,Residential,Water Heating,Heat Pump,___,Electricity,Energy Star,TJ,0.7302062529393848
2023,Residential,Water Heating,Heat Pump,___,Electricity,High,TJ,0.5464174879994301
2023,Residential,Water Heating,Heat Pump,___,Electricity,Standard,TJ,0.6734525149331139
2023,Residential,Water Heating,Solar Thermal,Backup,Electricity,Standard,TJ,0.24229876731478575
2023,Residential,Water Heating,Solar Thermal,Backup,Natural Gas,Standard,TJ,4.581841543094707
2023,Residential,Water Heating,System,___,Biomass,Standard,TJ,1.402737783669555
2023,Residential,Water Heating,System,___,Wood Pellet,Standard,TJ,1.354102451824437
2023,Residential,Water Heating,System,___,Kerosene,Standard,TJ,0.308024899598179
2023,Residential,Water Heating,System,___,Light Fuel Oil,Standard,TJ,2.9129754639731926
2023,Residential,Water Heating,System,___,Propane,Standard,TJ,1.623129089104901
2023,Residential,Water Heating,With Tank,___,Electricity,High,TJ,3.1568518949386064
2023,Residential,Water Heating,With Tank,___,Electricity,Standard,TJ,2712.15661255866
2023,Residential,Water Heating,With Tank,___,Natural Gas,Energy Star,TJ,3.506972127234041
2023,Residential,Water Heating,With Tank,___,Natural Gas,High,TJ,7446.9652741621285
2023,Residential,Water Heating,With Tank,___,Natural Gas,Standard,TJ,2.840561533812876
2023,Residential,Water Heating,___,___,Biomass,Standard,TJ,284.9603549057005
2023,Residential,Water Heating,___,___,Wood Pellet,Standard,TJ,300.598420529066
2023,Residential,Water Heating,___,___,District Heating,___,TJ,1025.8638207885724
2023,Residential,Water Heating,___,___,Electricity,Standard,TJ,1111.7553821907939
2023,Residential,Water Heating,___,___,Kerosene,Standard,TJ,1.2061500556065656
2023,Residential,Water Heating,___,___,Light Fuel Oil,Standard,TJ,250.7711307751356
2023,Residential,Water Heating,___,___,Natural Gas,Standard,TJ,5444.145053264635
2023,Residential,Water Heating,___,___,Propane,Standard,TJ,30.227660943459426
2024,Commercial,Auxiliary Equipment,___,___,Electricity,Standard,TJ,17719.438307501092
2024,Commercial,Auxiliary Equipment,___,___,Natural Gas,Standard,TJ,1868.115247527226
2024,Commercial,Auxiliary Equipment,___,___,Propane,Standard,TJ,1167.3154419351006
2024,Commercial,Auxiliary Motors,___,___,Electricity,Standard,TJ,2246.9838044292815
2024,Commercial,Lighting,Fluocompact,___,Electricity,High,Mlm.y,11782.28775313393
2024,Commercial,Lighting,Fluocompact,___,Electricity,Standard,Mlm.y,65.45221939328539
2024,Commercial,Lighting,Fluorescent,T5,Electricity,High,Mlm.y,11.901417911007703
2024,Commercial,Lighting,Fluorescent,T5,Electricity,Standard,Mlm.y,24.514111174414648
2024,Commercial,Lighting,Fluorescent,T8,Electricity,High,Mlm.y,5.963598335279272
2024,Commercial,Lighting,Fluorescent,T8,Electricity,Standard,Mlm.y,13.49353073001988
2024,Commercial,Lighting,Fluorescent,___,Electricity,Standard,Mlm.y,5154.959245095276
2024,Commercial,Lighting,Halogen,100W,Electricity,Standard,Mlm.y,6664.725725575517
2024,Commercial,Lighting,Incandescent,100W,Electricity,Standard,Mlm.y,5.913975365450428
2024,Commercial,Lighting,Light Emitting Diode,___,Electricity,Energy Star,Mlm.y,3.9736197288908333
2024,Commercial,Lighting,Light Emitting Diode,___,Electricity,High,Mlm.y,27.166971945422013
2024,Commercial,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm.y,82.52277618809302
2024,Commercial,Space Cooling,Central,___,Electricity,Energy Star,TJ,2.5583402277225367
2024,Commercial,Space Cooling,Central,___,Electricity,High,TJ,2.217031706145731
2024,Commercial,Space Cooling,Central,___,Electricity,Standard,TJ,2.7734268756743705
2024,Commercial,Space Cooling,Central,___,Natural Gas,Energy Star,TJ,8.729335655265675
2024,Commercial,Space Cooling,Central,___,Natural Gas,High,TJ,8.221930333573093
2024,Commercial,Space Cooling,Central,___,Natural Gas,Standard,TJ,9.318489215718444
2024,Commercial,Space Cooling,Wall,___,Electricity,Energy Star,TJ,4.065215461344508
2024,Commercial,Space Cooling,Wall,___,Electricity,High,TJ,3.7688709949777977
2024,Commercial,Space Cooling,Wall,___,Electricity,Standard,TJ,4.320445843220291
2024,Commercial,Space Cooling,Window,___,Electricity,Energy Star,TJ,5.265947548884214
2024,Commercial,Space Cooling,Window,___,Electricity,High,TJ,4.148986079118827
2024,Commercial,Space Cooling,Window,___,Electricity,Standard,TJ,6.115596881838798
2024,Commercial,Space Cooling,Zero Thermal Measure,___,ETHOS,Standard,TJ,2877.8070653884274
2024,Commercial,Space Cooling,___,___,District Cooling,___,TJ,3119.0724318572256
2024,Commercial,Space Cooling,___,___,Electricity,Standard,TJ,5332.13895989382
2024,Commercial,Space Cooling,___,___,Natural Gas,Standard,TJ,132.48321777376924
2024,Commercial,Space Heating,Furnace,Large,Hydrogen,Standard,TJ,0.4739496113129481
2024,Commercial,Space Heating,Furnace,Medium,Hydrogen,Standard,TJ,0.47262980732856563
2024,Commercial,Space Heating,Furnace,Small,Hydrogen,Standard,TJ,0.46916331246125215
2024,Commercial,Space Heating,Furnace,___,Electricity,Standard,TJ,73.4680123789291
2024,Commercial,Space Heating,Furnace,___,Heavy Fuel Oil,High,TJ,2.6673464623354586
2024,Commercial,Space Heating,Furnace,___,Heavy Fuel Oil,Standard,TJ,6.585429284323188
2024,Commercial,Space Heating,Furnace,___,Kerosene,Standard,TJ,3.0072244573591687
2024,Commercial,Space Heating,Furnace,___,Light Fuel Oil,High,TJ,7.663107093842205
2024,Commercial,Space Heating,Furnace,___,Light Fuel Oil,Standard,TJ,73.29187503120573
2024,Commercial,Space Heating,Furnace,___,Natural Gas,Energy Star,TJ,119.29879155187525
2024,Commercial,Space Heating,Furnace,___,Natural Gas,High,TJ,1237.1073467983515
2024,Commercial,Space Heating,Furnace,___,Natural Gas,Standard,TJ,26294.652647124793
2024,Commercial,Space Heating,Furnace,___,Propane,Energy Star,TJ,6.692625453440002
2024,Commercial,Space Heating,Furnace,___,Propane,High,TJ,6.622868427970714
2024,Commercial,Space Heating,Furnace,___,Propane,Standard,TJ,266.42288539221397
2024,Commercial,Space Heating,Heat Pump,___,Electricity,Energy Star,TJ,7.446326581857852
2024,Commercial,Space Heating,Heat Pump,___,Electricity,High,TJ,6.1606841016997755
2024,Commercial,Space Heating,Heat Pump,___,Electricity,Standard,TJ,1178.5960099650715
2024,Commercial,Space Heating,Heat Pump,___,Geothermal,Energy Star,TJ,0.47103463944788493
2024,Commercial,Space Heating,Heat Pump,___,Geothermal,High,TJ,0.36113075031333025
2024,Commercial,Space Heating,Heat Pump,___,Geothermal,Standard,TJ,0.48850854905335833
2024,Commercial,Space Heating,Heat Pump,___,Natural Gas,Standard,TJ,6.724470984304036
2024,Commercial,Space Heating,Plinthe,1000W,Electricity,Standard,TJ,72.59174910423228
2024,Commercial,Space Heating,Plinthe,1500W,Electricity,Standard,TJ,4061.216682551411
2024,Commercial,Space Heating,Plinthe,500W,Electricity,Standard,TJ,19.807636116072658
2024,Commercial,Space Heating,Plinthe,___,Electricity,Standard,TJ,2199.6333326078648
2024,Commercial,Space Heating,___,___,District Heating,___,TJ,1218.4980608093808
2024,Commercial,Street Lighting,Light Emitting Diode,___,Electricity,High,TJ,14.353404188521415
2024,Commercial,Street Lighting,Light Emitting Diode,___,Electricity,Standard,TJ,1502.6444353557324
2024,Commercial,Water Heating,Heat Pump,___,Electricity,Energy Star,TJ,1.3515384302702338
2024,Commercial,Water Heating,Heat Pump,___,Electricity,High,TJ,1.1354242436536435
2024,Commercial,Water Heating,Heat Pump,___,Electricity,Standard,TJ,1.3029300520226637
2024,Commercial,Water Heating,Solar Thermal,Backup,Electricity,Standard,TJ,1.1805204848483337
2024,Commercial,Water Heating,Solar Thermal,Backup,Natural Gas,Standard,TJ,12.025192074562971
2024,Commercial,Water Heating,System,___,Heavy Fuel Oil,Standard,TJ,2.053294029053614
2024,Commercial,Water Heating,System,___,Kerosene,Standard,TJ,1.0768854247097794
2024,Commercial,Water Heating,System,___,Light Fuel Oil,Standard,TJ,4.605665029600159
