"Building end use energy service, per subsector, per end use, per type of technology, per energy, and per period."
t_periods,Sub,NewOld,EndUse,Tech_type_1,Tech_type_2,Energy_cat,Efficiency,Output_units,VFlow_Out
2023,Commercial,New,Auxiliary Equipment,___,___,Propane,Standard,TJ,49.95925967584251
2023,Commercial,New,Auxiliary Motors,___,___,Electricity,Standard,TJ,9.091163241804285
2023,Commercial,New,Lighting,Fluocompact,___,Electricity,High,Mlm.y,48.50869568430077
2023,Commercial,New,Lighting,Fluocompact,___,Electricity,Standard,Mlm.y,4.777748413454204
2023,Commercial,New,Lighting,Fluorescent,T5,Electricity,High,Mlm.y,1.6149188407870019
2023,Commercial,New,Lighting,Fluorescent,T5,Electricity,Standard,Mlm.y,3.0512815956598947
2023,Commercial,New,Lighting,Fluorescent,T8,Electricity,High,Mlm.y,1.0118555697617164
2023,Commercial,New,Lighting,Fluorescent,T8,Electricity,Standard,Mlm.y,2.127943206675726
2023,Commercial,New,Lighting,Fluorescent,___,Electricity,Standard,Mlm.y,0.00852922801975209
2023,Commercial,New,Lighting,Halogen,100W,Electricity,Standard,Mlm.y,31.281477305972313
2023,Commercial,New,Lighting,Incandescent,100W,Electricity,Standard,Mlm.y,1.4333602581450053
2023,Commercial,New,Lighting,Light Emitting Diode,___,Electricity,Energy Star,Mlm.y,0.7020103119599452
2023,Commercial,New,Lighting,Light Emitting Diode,___,Electricity,High,Mlm.y,1.042722523950323
2023,Commercial,New,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm.y,1.2167252540389895
2023,Commercial,New,Space Cooling,Central,___,Electricity,Energy Star,TJ,0.39223207053744924
2023,Commercial,New,Space Cooling,Central,___,Electricity,High,TJ,0.34558099197718284
2023,Commercial,New,Space Cooling,Central,___,Electricity,Standard,TJ,0.42141106153314883
2023,Commercial,New,Space Cooling,Central,___,Natural Gas,Energy Star,TJ,1.1743940174488159
2023,Commercial,New,Space Cooling,Central,___,Natural Gas,High,TJ,1.1128336489577688
2023,Commercial,New,Space Cooling,Central,___,Natural Gas,Standard,TJ,1.245513995322128
2023,Commercial,New,Space Cooling,Wall,___,Electricity,Energy Star,TJ,0.5968485586201313
2023,Commercial,New,Space Cooling,Wall,___,Electricity,High,TJ,0.5593174868349623
2023,Commercial,New,Space Cooling,Wall,___,Electricity,Standard,TJ,0.6287893173216965
2023,Commercial,New,Space Cooling,Window,___,Electricity,Energy Star,TJ,0.7437752767240968
2023,Commercial,New,Space Cooling,Window,___,Electricity,High,TJ,0.6071956803922791
2023,Commercial,New,Space Cooling,Window,___,Electricity,Standard,TJ,0.8435453702670541
2023,Commercial,New,Space Cooling,Zero Thermal Measure,___,ETHOS,Standard,TJ,24.022890950677418
2023,Commercial,New,Space Cooling,___,___,District Cooling,___,TJ,10.665949008958425
2023,Commercial,New,Space Cooling,___,___,Electricity,Standard,TJ,0.3188312335419863
2023,Commercial,New,Space Cooling,___,___,Natural Gas,Standard,TJ,0.8317288729861299
2023,Commercial,New,Space Heating,Furnace,Large,Hydrogen,Standard,TJ,0.08593361726923363
2023,Commercial,New,Space Heating,Furnace,Medium,Hydrogen,Standard,TJ,0.08571544721292311
2023,Commercial,New,Space Heating,Furnace,Small,Hydrogen,Standard,TJ,0.08514196535324672
2023,Commercial,New,Space Heating,Furnace,___,Electricity,Standard,TJ,7.592120780395678
2023,Commercial,New,Space Heating,Furnace,___,Heavy Fuel Oil,High,TJ,0.7282337667339426
2023,Commercial,New,Space Heating,Furnace,___,Heavy Fuel Oil,Standard,TJ,1.0467635394176091
2023,Commercial,New,Space Heating,Furnace,___,Kerosene,Standard,TJ,0.5385529992021987
2023,Commercial,New,Space Heating,Furnace,___,Light Fuel Oil,High,TJ,1.4515091025753537
2023,Commercial,New,Space Heating,Furnace,___,Light Fuel Oil,Standard,TJ,1.738222328744673
2023,Commercial,New,Space Heating,Furnace,___,Natural Gas,Energy Star,TJ,12.886941053810023
2023,Commercial,New,Space Heating,Furnace,___,Natural Gas,High,TJ,26.71194835597897
2023,Commercial,New,Space Heating,Furnace,___,Natural Gas,Standard,TJ,33.71330585621522
2023,Commercial,New,Space Heating,Furnace,___,Propane,Energy Star,TJ,0.9717682451152979
2023,Commercial,New,Space Heating,Furnace,___,Propane,High,TJ,0.9607405311069714
2023,Commercial,New,Space Heating,Furnace,___,Propane,Standard,TJ,1.281223351742317
2023,Commercial,New,Space Heating,Heat Pump,___,Electricity,Energy Star,TJ,1.0818914450308157
2023,Commercial,New,Space Heating,Heat Pump,___,Electricity,High,TJ,0.9128113138126266
2023,Commercial,New,Space Heating,Heat Pump,___,Electricity,Standard,TJ,1.3514122595303557
2023,Commercial,New,Space Heating,Heat Pump,___,Geothermal,Energy Star,TJ,0.08417635042756677
2023,Commercial,New,Space Heating,Heat Pump,___,Geothermal,High,TJ,0.06457665901065561
2023,Commercial,New,Space Heating,Heat Pump,___,Geothermal,Standard,TJ,0.08679276874519998
2023,Commercial,New,Space Heating,Heat Pump,___,Natural Gas,Standard,TJ,1.2518331416463595
2023,Commercial,New,Space Heating,Plinthe,1000W,Electricity,Standard,TJ,7.279588335826425
2023,Commercial,New,Space Heating,Plinthe,1500W,Electricity,Standard,TJ,30.07155286799502
2023,Commercial,New,Space Heating,Plinthe,500W,Electricity,Standard,TJ,2.431808734014461
2023,Commercial,New,Space Heating,Plinthe,___,Electricity,Standard,TJ,0.4861516031798671
2023,Commercial,New,Space Heating,___,___,District Heating,___,TJ,7.32636051961804
2023,Commercial,New,Street Lighting,Light Emitting Diode,___,Electricity,High,TJ,6.01807859173147
2023,Commercial,New,Street Lighting,Light Emitting Diode,___,Electricity,Standard,TJ,0.0006470858745489464
2023,Commercial,New,Water Heating,Heat Pump,___,Electricity,Energy Star,TJ,0.18609079315495908
2023,Commercial,New,Water Heating,Heat Pump,___,Electricity,High,TJ,0.16110030142434043
2023,Commercial,New,Water Heating,Heat Pump,___,Electricity,Standard,TJ,0.18055187104434248
2023,Commercial,New,Water Heating,Solar Thermal,Backup,Electricity,Standard,TJ,0.1681518375727474
2023,Commercial,New,Water Heating,Solar Thermal,Backup,Natural Gas,Standard,TJ,1.5921992769818774
2023,Commercial,New,Water Heating,System,___,Heavy Fuel Oil,Standard,TJ,0.43736913630358903
2023,Commercial,New,Water Heating,System,___,Kerosene,Standard,TJ,0.1986557560766748
2023,Commercial,New,Water Heating,System,___,Light Fuel Oil,Standard,TJ,0.6737370549630927
2023,Commercial,New,Water Heating,System,___,Propane,Energy Star,TJ,1.298248243146558
2023,Commercial,New,Water Heating,With Tank,___,Electricity,High,TJ,0.620251364165139
2023,Commercial,New,Water Heating,With Tank,___,Electricity,Standard,TJ,1.7664843612566676
2023,Commercial,New,Water Heating,With Tank,___,Natural Gas,Energy Star,TJ,1.8224509601755439
2023,Commercial,New,Water Heating,With Tank,___,Natural Gas,High,TJ,1.7807150468488746
2023,Commercial,New,Water Heating,With Tank,___,Natural Gas,Standard,TJ,2.1975338992152906
2023,Commercial,New,Water Heating,___,___,District Heating,___,TJ,9.99908281226732
2023,Commercial,New,Water Heating,___,___,Electricity,Standard,TJ,0.3741019464512531
2023,Commercial,New,Water Heating,___,___,Heavy Fuel Oil,Standard,TJ,0.3672938295120083
2023,Commercial,New,Water Heating,___,___,Kerosene,Standard,TJ,0.3252965594517789
2023,Commercial,New,Water Heating,___,___,Light Fuel Oil,Standard,TJ,0.3715296447033121
2023,Commercial,New,Water Heating,___,___,Natural Gas,Standard,TJ,1.0082645696185348
2023,Commercial,New,Water Heating,___,___,Propane,Standard,TJ,0.37237278668551804
2023,Commercial,Old,Auxiliary Equipment,___,___,Electricity,Standard,TJ,17748.210512636117
2023,Commercial,Old,Auxiliary Equipment,___,___,Natural Gas,Standard,TJ,1819.7810115137863
2023,Commercial,Old,Auxiliary Equipment,___,___,Propane,Standard,TJ,1017.1807105125364
2023,Commercial,Old,Auxiliary Motors,___,___,Electricity,Standard,TJ,2228.8014770465384
2023,Commercial,Old,Lighting,Fluocompact,___,Electricity,High,Mlm.y,10621.530107790162
2023,Commercial,Old,Lighting,Fluocompact,___,Electricity,Standard,Mlm.y,59.37631622490581
2023,Commercial,Old,Lighting,Fluorescent,T5,Electricity,High,Mlm.y,4.392380291567837
2023,Commercial,Old,Lighting,Fluorescent,T5,Electricity,Standard,Mlm.y,9.312440271233095
2023,Commercial,Old,Lighting,Fluorescent,T8,Electricity,High,Mlm.y,2.492043720138705
2023,Commercial,Old,Lighting,Fluorescent,T8,Electricity,Standard,Mlm.y,6.017142241914673
2023,Commercial,Old,Lighting,Fluorescent,___,Electricity,Standard,Mlm.y,5157.325612594505
2023,Commercial,Old,Lighting,Halogen,100W,Electricity,Standard,Mlm.y,7681.315559439687
2023,Commercial,Old,Lighting,Incandescent,100W,Electricity,Standard,Mlm.y,3.9045362612271917
2023,Commercial,Old,Lighting,Light Emitting Diode,___,Electricity,Energy Star,Mlm.y,1.5988217103765463
2023,Commercial,Old,Lighting,Light Emitting Diode,___,Electricity,High,Mlm.y,23.03808052583201
2023,Commercial,Old,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm.y,79.00944352734692
2023,Commercial,Old,Space Cooling,Central,___,Electricity,Energy Star,TJ,0.9899572508068134
2023,Commercial,Old,Space Cooling,Central,___,Electricity,High,TJ,0.8523823194163852
2023,Commercial,Old,Space Cooling,Central,___,Electricity,Standard,TJ,1.0773889803964394
2023,Commercial,Old,Space Cooling,Central,___,Natural Gas,Energy Star,TJ,3.640461464258888
2023,Commercial,Old,Space Cooling,Central,___,Natural Gas,High,TJ,3.4195254828437296
2023,Commercial,Old,Space Cooling,Central,___,Natural Gas,Standard,TJ,3.897917867038059
2023,Commercial,Old,Space Cooling,Wall,___,Electricity,Energy Star,TJ,1.7132965412910433
2023,Commercial,Old,Space Cooling,Wall,___,Electricity,High,TJ,1.582372796362694
2023,Commercial,Old,Space Cooling,Wall,___,Electricity,Standard,TJ,1.8264529636200657
2023,Commercial,Old,Space Cooling,Window,___,Electricity,Energy Star,TJ,2.248332561290204
2023,Commercial,Old,Space Cooling,Window,___,Electricity,High,TJ,1.7502980167800763
2023,Commercial,Old,Space Cooling,Window,___,Electricity,Standard,TJ,2.630796451312222
2023,Commercial,Old,Space Cooling,Zero Thermal Measure,___,ETHOS,Standard,TJ,2821.9100729546435
2023,Commercial,Old,Space Cooling,___,___,District Cooling,___,TJ,2792.4754767679783
2023,Commercial,Old,Space Cooling,___,___,Electricity,Standard,TJ,5627.040009134134
2023,Commercial,Old,Space Cooling,___,___,Natural Gas,Standard,TJ,170.60975703171107
2023,Commercial,Old,Space Heating,Furnace,Large,Hydrogen,Standard,TJ,0.15392255100493218
2023,Commercial,Old,Space Heating,Furnace,Medium,Hydrogen,Standard,TJ,0.15346070708353365
2023,Commercial,Old,Space Heating,Furnace,Small,Hydrogen,Standard,TJ,0.1522484133842356
2023,Commercial,Old,Space Heating,Furnace,___,Electricity,Standard,TJ,38.193551202298416
2023,Commercial,Old,Space Heating,Furnace,___,Heavy Fuel Oil,High,TJ,1.0028379964773455
2023,Commercial,Old,Space Heating,Furnace,___,Heavy Fuel Oil,Standard,TJ,5.311205944727015
2023,Commercial,Old,Space Heating,Furnace,___,Kerosene,Standard,TJ,1.9585058986062074
2023,Commercial,Old,Space Heating,Furnace,___,Light Fuel Oil,High,TJ,2.716020959231352
2023,Commercial,Old,Space Heating,Furnace,___,Light Fuel Oil,Standard,TJ,86.31010250253046
2023,Commercial,Old,Space Heating,Furnace,___,Natural Gas,Energy Star,TJ,66.36350156421365
2023,Commercial,Old,Space Heating,Furnace,___,Natural Gas,High,TJ,1064.355545272439
2023,Commercial,Old,Space Heating,Furnace,___,Natural Gas,Standard,TJ,26253.15878324296
2023,Commercial,Old,Space Heating,Furnace,___,Propane,Energy Star,TJ,2.435007008152953
2023,Commercial,Old,Space Heating,Furnace,___,Propane,High,TJ,2.3947891873301788
2023,Commercial,Old,Space Heating,Furnace,___,Propane,Standard,TJ,480.7643817410684
2023,Commercial,Old,Space Heating,Heat Pump,___,Electricity,Energy Star,TJ,2.590239362047372
2023,Commercial,Old,Space Heating,Heat Pump,___,Electricity,High,TJ,2.122374459469385
2023,Commercial,Old,Space Heating,Heat Pump,___,Electricity,Standard,TJ,1203.78304596522
2023,Commercial,Old,Space Heating,Heat Pump,___,Geothermal,Energy Star,TJ,0.16651597730049067
2023,Commercial,Old,Space Heating,Heat Pump,___,Geothermal,High,TJ,0.12742651863568064
2023,Commercial,Old,Space Heating,Heat Pump,___,Geothermal,Standard,TJ,0.17321469485115729
2023,Commercial,Old,Space Heating,Heat Pump,___,Natural Gas,Standard,TJ,2.466729161955758
2023,Commercial,Old,Space Heating,Plinthe,1000W,Electricity,Standard,TJ,32.10901811245242
2023,Commercial,Old,Space Heating,Plinthe,1500W,Electricity,Standard,TJ,3364.3343608831074
2023,Commercial,Old,Space Heating,Plinthe,500W,Electricity,Standard,TJ,8.302118733902777
2023,Commercial,Old,Space Heating,Plinthe,___,Electricity,Standard,TJ,2204.9245534045494
2023,Commercial,Old,Space Heating,___,___,District Heating,___,TJ,1771.5029808017575
2023,Commercial,Old,Street Lighting,Light Emitting Diode,___,Electricity,High,TJ,1.197299454188653
2023,Commercial,Old,Street Lighting,Light Emitting Diode,___,Electricity,Standard,TJ,1503.7618892575133
2023,Commercial,Old,Water Heating,Heat Pump,___,Electricity,Energy Star,TJ,0.5541380403206716
2023,Commercial,Old,Water Heating,Heat Pump,___,Electricity,High,TJ,0.46053455890918904
2023,Commercial,Old,Water Heating,Heat Pump,___,Electricity,Standard,TJ,0.5329937912412978
2023,Commercial,Old,Water Heating,Solar Thermal,Backup,Electricity,Standard,TJ,0.46413501291409726
2023,Commercial,Old,Water Heating,Solar Thermal,Backup,Natural Gas,Standard,TJ,4.8921967474802965
2023,Commercial,Old,Water Heating,System,___,Heavy Fuel Oil,Standard,TJ,0.7705402828340672
2023,Commercial,Old,Water Heating,System,___,Kerosene,Standard,TJ,0.3789411508516844
2023,Commercial,Old,Water Heating,System,___,Light Fuel Oil,Standard,TJ,1.821810546108358
2023,Commercial,Old,Water Heating,System,___,Propane,Energy Star,TJ,5.784626889671623
2023,Commercial,Old,Water Heating,With Tank,___,Electricity,High,TJ,2.5621661667357887
2023,Commercial,Old,Water Heating,With Tank,___,Electricity,Standard,TJ,7.952126829860581
2023,Commercial,Old,Water Heating,With Tank,___,Natural Gas,Energy Star,TJ,6.943176333504086
2023,Commercial,Old,Water Heating,With Tank,___,Natural Gas,High,TJ,6.731888669906385
2023,Commercial,Old,Water Heating,With Tank,___,Natural Gas,Standard,TJ,8.730047692818522
2023,Commercial,Old,Water Heating,___,___,District Heating,___,TJ,2472.059471316089
2023,Commercial,Old,Water Heating,___,___,Electricity,Standard,TJ,175.4234387006361
2023,Commercial,Old,Water Heating,___,___,Heavy Fuel Oil,Standard,TJ,9.424116575761596
2023,Commercial,Old,Water Heating,___,___,Kerosene,Standard,TJ,2.521947314056533
2023,Commercial,Old,Water Heating,___,___,Light Fuel Oil,Standard,TJ,30.677934054331104
2023,Commercial,Old,Water Heating,___,___,Natural Gas,Standard,TJ,3293.44775346065
2023,Commercial,Old,Water Heating,___,___,Propane,Standard,TJ,30.558104629901877
2023,Industry,,Industrial Processes,Self produced,,Mix Energy,,TJ,30776.235999649467
2023,Industry,,Industrial Processes,Self produced,Retrofit,ETHOS,,TJ,0.009055990115825807
2023,Industry,,Lighting,Self produced,,Mix Energy,,TJ,643.1797765292818
2023,Industry,,Lighting,Self produced,Retrofit,ETHOS,,TJ,11.634237078602748
2023,Industry,,Space Cooling,Self produced,,Mix Energy,,TJ,1418.7554132778837
2023,Industry,,Space Cooling,Self produced,Retrofit,ETHOS,,TJ,0.008282873999554852
2023,Industry,,Space Heating,Self produced,,Mix Energy,,TJ,1571.5450382080726
2023,Industry,,Space Heating,Self produced,Retrofit,ETHOS,,TJ,0.00859446574393985
2023,Industry,,Water Heating,Self produced,,Mix Energy,,TJ,4112.223149404901
2023,Industry,,Water Heating,Self produced,Retrofit,ETHOS,,TJ,0.008856052607370657
2023,Public,Old,Auxiliary Equipment,___,___,Electricity,Standard,TJ,2098.7146238425526
2023,Public,Old,Auxiliary Equipment,___,___,Natural Gas,Standard,TJ,245.68048208828293
2023,Public,Old,Auxiliary Equipment,___,___,Propane,Standard,TJ,0.518986342962287
2023,Public,Old,Auxiliary Motors,___,___,Electricity,Standard,TJ,528.0841808385856
2023,Public,Old,Lighting,Fluocompact,___,Electricity,High,Mlm.y,1032.87588246616
2023,Public,Old,Lighting,Fluocompact,___,Electricity,Standard,Mlm.y,7.733414373105718
2023,Public,Old,Lighting,Fluorescent,T5,Electricity,High,Mlm.y,3.254395093153882
2023,Public,Old,Lighting,Fluorescent,T5,Electricity,Standard,Mlm.y,19.632560703122174
2023,Public,Old,Lighting,Fluorescent,T8,Electricity,High,Mlm.y,1.015000031408403
2023,Public,Old,Lighting,Fluorescent,T8,Electricity,Standard,Mlm.y,2.51258411436327
2023,Public,Old,Lighting,Fluorescent,___,Electricity,Standard,Mlm.y,333.07897530074126
2023,Public,Old,Lighting,Halogen,100W,Electricity,Standard,Mlm.y,145.7209169941949
2023,Public,Old,Lighting,Incandescent,100W,Electricity,Standard,Mlm.y,1.263022875542592
2023,Public,Old,Lighting,Light Emitting Diode,___,Electricity,Energy Star,Mlm.y,0.5273338309691837
2023,Public,Old,Lighting,Light Emitting Diode,___,Electricity,High,Mlm.y,2.5394716718317873
2023,Public,Old,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm.y,4.879724025416381
2023,Public,Old,Space Cooling,Central,___,Electricity,Energy Star,TJ,0.5664777417630137
2023,Public,Old,Space Cooling,Central,___,Electricity,High,TJ,0.4778919204068015
2023,Public,Old,Space Cooling,Central,___,Electricity,Standard,TJ,0.613523745279289
2023,Public,Old,Space Cooling,Central,___,Natural Gas,Energy Star,TJ,79.81780709846636
2023,Public,Old,Space Cooling,Central,___,Natural Gas,High,TJ,913.2130491542051
2023,Public,Old,Space Cooling,Central,___,Natural Gas,Standard,TJ,37.40167458422651
2023,Public,Old,Space Cooling,Wall,___,Electricity,Energy Star,TJ,1.3181184886535278
2023,Public,Old,Space Cooling,Wall,___,Electricity,High,TJ,1.1649103397244516
2023,Public,Old,Space Cooling,Wall,___,Electricity,Standard,TJ,1.4742596603377418
2023,Public,Old,Space Cooling,Window,___,Electricity,Energy Star,TJ,2.0074837896709217
2023,Public,Old,Space Cooling,Window,___,Electricity,High,TJ,1.289878569412018
2023,Public,Old,Space Cooling,Window,___,Electricity,Standard,TJ,2.8149992159863
2023,Public,Old,Space Cooling,___,___,District Cooling,___,TJ,300.3455904282088
2023,Public,Old,Space Cooling,___,___,Electricity,Standard,TJ,3233.672577334821
2023,Public,Old,Space Cooling,___,___,Natural Gas,Standard,TJ,569.5961890645765
2023,Public,Old,Space Heating,Furnace,Large,Hydrogen,Standard,TJ,0.061385384462980176
2023,Public,Old,Space Heating,Furnace,Medium,Hydrogen,Standard,TJ,0.061197880818489106
2023,Public,Old,Space Heating,Furnace,Small,Hydrogen,Standard,TJ,0.0607057901286931
2023,Public,Old,Space Heating,Furnace,___,Electricity,Standard,TJ,240.83862255358142
2023,Public,Old,Space Heating,Furnace,___,Heavy Fuel Oil,High,TJ,0.07372674969142522
2023,Public,Old,Space Heating,Furnace,___,Heavy Fuel Oil,Standard,TJ,0.08013126939505612
2023,Public,Old,Space Heating,Furnace,___,Kerosene,Standard,TJ,0.08567185285747665
2023,Public,Old,Space Heating,Furnace,___,Light Fuel Oil,High,TJ,3.1502065911291073
2023,Public,Old,Space Heating,Furnace,___,Light Fuel Oil,Standard,TJ,194.4408088390927
2023,Public,Old,Space Heating,Furnace,___,Natural Gas,Energy Star,TJ,8.912775442149982
2023,Public,Old,Space Heating,Furnace,___,Natural Gas,High,TJ,1807.8849052443122
2023,Public,Old,Space Heating,Furnace,___,Natural Gas,Standard,TJ,4844.590024243055
2023,Public,Old,Space Heating,Furnace,___,Propane,Energy Star,TJ,0.39322918479396163
2023,Public,Old,Space Heating,Furnace,___,Propane,High,TJ,0.3934674731306133
2023,Public,Old,Space Heating,Furnace,___,Propane,Standard,TJ,0.39938310218808615
2023,Public,Old,Space Heating,Heat Pump,___,Electricity,Energy Star,TJ,1.6965608505617624
2023,Public,Old,Space Heating,Heat Pump,___,Electricity,High,TJ,1.3799683845354689
2023,Public,Old,Space Heating,Heat Pump,___,Electricity,Standard,TJ,1.2640667040117644
2023,Public,Old,Space Heating,Heat Pump,___,Geothermal,Energy Star,TJ,0.07735736149998941
2023,Public,Old,Space Heating,Heat Pump,___,Geothermal,High,TJ,0.059311337524377575
2023,Public,Old,Space Heating,Heat Pump,___,Geothermal,Standard,TJ,0.08156971361108867
2023,Public,Old,Space Heating,Heat Pump,___,Natural Gas,Standard,TJ,1.1323218923509764
2023,Public,Old,Space Heating,Plinthe,1000W,Electricity,Standard,TJ,13.134190987216106
2023,Public,Old,Space Heating,Plinthe,1500W,Electricity,Standard,TJ,716.4938014962762
2023,Public,Old,Space Heating,Plinthe,500W,Electricity,Standard,TJ,3.5261631051780307
2023,Public,Old,Space Heating,Plinthe,___,Electricity,Standard,TJ,501.9987301916233
2023,Public,Old,Space Heating,___,___,District Heating,___,TJ,311.08132193879584
2023,Public,Old,Water Heating,Heat Pump,___,Electricity,Energy Star,TJ,0.20726617550623794
2023,Public,Old,Water Heating,Heat Pump,___,Electricity,High,TJ,0.1729364974216906
2023,Public,Old,Water Heating,Heat Pump,___,Electricity,Standard,TJ,0.1995356727549911
2023,Public,Old,Water Heating,Solar Thermal,Backup,Electricity,Standard,TJ,0.18201348668089376
2023,Public,Old,Water Heating,Solar Thermal,Backup,Natural Gas,Standard,TJ,2.7619193789281207
2023,Public,Old,Water Heating,System,___,Heavy Fuel Oil,Standard,TJ,0.07520901305227505
2023,Public,Old,Water Heating,System,___,Kerosene,Standard,TJ,0.08076187558905035
2023,Public,Old,Water Heating,System,___,Light Fuel Oil,Standard,TJ,1.0221769420745916
2023,Public,Old,Water Heating,System,___,Propane,Energy Star,TJ,0.5112490138458682
2023,Public,Old,Water Heating,With Tank,___,Electricity,High,TJ,0.784881979535297
2023,Public,Old,Water Heating,With Tank,___,Electricity,Standard,TJ,1.4114237605280975
2023,Public,Old,Water Heating,With Tank,___,Natural Gas,Energy Star,TJ,3.2209749932348304
2023,Public,Old,Water Heating,With Tank,___,Natural Gas,High,TJ,3.5296757480984238
2023,Public,Old,Water Heating,With Tank,___,Natural Gas,Standard,TJ,2.221590468911361
2023,Public,Old,Water Heating,___,___,District Heating,___,TJ,508.47899832032334
2023,Public,Old,Water Heating,___,___,Electricity,Standard,TJ,78.18454965571061
2023,Public,Old,Water Heating,___,___,Heavy Fuel Oil,Standard,TJ,0.6254813199494047
2023,Public,Old,Water Heating,___,___,Kerosene,Standard,TJ,0.6795953526256956
2023,Public,Old,Water Heating,___,___,Light Fuel Oil,Standard,TJ,84.20594943935191
2023,Public,Old,Water Heating,___,___,Natural Gas,Standard,TJ,549.2518517731365
2023,Residential,New,Other Appliances,Other,___,Electricity,Standard,TJ,39.64124429011444
2023,Residential,New,Clothe Dryer,___,___,Electricity,Energy Star,TJ,0.08231910269155798
2023,Residential,New,Clothe Dryer,___,___,Electricity,High,TJ,0.04563097093359046
2023,Residential,New,Clothe Dryer,___,___,Electricity,Standard,TJ,20.166306012298218
2023,Residential,New,Clothe Washer,___,Combined,Electricity,Energy Star,TJ,1.791460595569278
2023,Residential,New,Clothe Washer,___,Combined,Electricity,High,TJ,0.009913015884349069
2023,Residential,New,Clothe Washer,___,Combined,Electricity,Standard,TJ,0.05962554637631224
2023,Residential,New,Clothe Washer,___,Front,Electricity,Energy Star,TJ,0.000305376825461442
2023,Residential,New,Clothe Washer,___,Front,Electricity,High,TJ,0.00017859432641183053
2023,Residential,New,Clothe Washer,___,Front,Electricity,Standard,TJ,0.00030047326872684275
2023,Residential,New,Clothe Washer,___,Top,Electricity,Energy Star,TJ,0.0003477751652512754
2023,Residential,New,Clothe Washer,___,Top,Electricity,High,TJ,0.0002191490693158616
2023,Residential,New,Clothe Washer,___,Top,Electricity,Standard,TJ,0.000592202180869033
2023,Residential,New,Dish Washer,___,___,Electricity,Energy Star,TJ,0.016255821437989593
2023,Residential,New,Dish Washer,___,___,Electricity,High,TJ,0.011785078372023592
2023,Residential,New,Dish Washer,___,___,Electricity,Standard,TJ,1.354332080154857
2023,Residential,New,Freezer,___,Chest,Electricity,Energy Star,TJ,0.03174108406480448
2023,Residential,New,Freezer,___,Chest,Electricity,High,TJ,0.03414956898724728
2023,Residential,New,Freezer,___,Chest,Electricity,Standard,TJ,0.04959995128125962
2023,Residential,New,Freezer,___,Standing,Electricity,Energy Star,TJ,0.012614188591877901
2023,Residential,New,Freezer,___,Standing,Electricity,High,TJ,0.012062959082255437
2023,Residential,New,Freezer,___,Standing,Electricity,Standard,TJ,0.013908063956321678
2023,Residential,New,Freezer,___,___,Electricity,Standard,TJ,0.0017471702419503063
2023,Residential,New,Lighting,Fluocompact,___,Electricity,Energy Star,Mlm.y,0.12697652013109834
2023,Residential,New,Lighting,Fluocompact,___,Electricity,High,Mlm.y,0.19515862097506195
2023,Residential,New,Lighting,Fluocompact,___,Electricity,Standard,Mlm.y,0.5649594808006434
2023,Residential,New,Lighting,Fluorescent,T12,Electricity,Standard,Mlm.y,0.38698421960853724
2023,Residential,New,Lighting,Fluorescent,T5,Electricity,High,Mlm.y,0.7532244951194496
2023,Residential,New,Lighting,Fluorescent,T5,Electricity,Standard,Mlm.y,11.990495875593663
2023,Residential,New,Lighting,Fluorescent,T8,Electricity,High,Mlm.y,0.23478023776542323
2023,Residential,New,Lighting,Fluorescent,T8,Electricity,Standard,Mlm.y,0.47669118511375175
2023,Residential,New,Lighting,Fluorescent,___,Electricity,Standard,Mlm.y,0.0003250889799641084
2023,Residential,New,Lighting,Halogen,60W,Electricity,Standard,Mlm.y,0.08063214845314653
2023,Residential,New,Lighting,Incandescent,60W,Electricity,Standard,Mlm.y,0.08063660829364078
2023,Residential,New,Lighting,Light Emitting Diode,___,Electricity,Energy Star,Mlm.y,0.1154732206592236
2023,Residential,New,Lighting,Light Emitting Diode,___,Electricity,High,Mlm.y,0.0003307307538354636
2023,Residential,New,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm.y,0.32682355508536537
2023,Residential,New,Range,___,___,Electricity,High,TJ,0.004869584584772847
2023,Residential,New,Range,___,___,Electricity,Standard,TJ,0.015739242314924462
2023,Residential,New,Range,___,___,Natural Gas,High,TJ,0.08595658467613583
2023,Residential,New,Range,___,___,Natural Gas,Standard,TJ,16.24255775962703
2023,Residential,New,Refrigerator,___,Freezer Down,Electricity,Energy Star,TJ,0.021155308858292338
2023,Residential,New,Refrigerator,___,Freezer Down,Electricity,High,TJ,0.021155308945862403
2023,Residential,New,Refrigerator,___,Freezer Down,Electricity,Standard,TJ,0.02285000741456779
2023,Residential,New,Refrigerator,___,Freezer Top,Electricity,Energy Star,TJ,0.08158995238691943
2023,Residential,New,Refrigerator,___,Freezer Top,Electricity,High,TJ,0.0648045923635312
2023,Residential,New,Refrigerator,___,Freezer Top,Electricity,Standard,TJ,11.730404373189238
2023,Residential,New,Refrigerator,___,___,Electricity,Standard,TJ,3.393652765841969
2023,Residential,New,Space Cooling,Central,___,Electricity,Energy Star,TJ,0.1608674112550777
2023,Residential,New,Space Cooling,Central,___,Electricity,High,TJ,0.13070586275470325
2023,Residential,New,Space Cooling,Central,___,Electricity,Standard,TJ,0.18879823560648823
2023,Residential,New,Space Cooling,Room,___,Electricity,Standard,TJ,0.010787661423873553
2023,Residential,New,Space Cooling,Wall,___,Electricity,Energy Star,TJ,0.5445705874662758
