regions,periods,demand_comm,demand,demand_units,demand_notes
TO,2033.0,ADEMPUBTRAFLE,133.55818977173374,M vkt,Aggregated DemandPublicTransportationFleet Services
TO,2033.0,ADEMPUBTRATHC,25.11490941647161,M vkt,Aggregated DemandPublicTransportationToronto Housing Company
TO,2034.0,ADEMPUBTRAPOL,119.3735231116098,M vkt,Aggregated DemandPublicTransportationPolice Services
TO,2034.0,ADEMPUBTRAFLE,135.2656543851843,M vkt,Aggregated DemandPublicTransportationFleet Services
TO,2034.0,ADEMPUBTRATHC,25.435989083483665,M vkt,Aggregated DemandPublicTransportationToronto Housing Company
TO,2035.0,ADEMPUBTRAPOL,120.8699914697069,M vkt,Aggregated DemandPublicTransportationPolice Services
TO,2035.0,ADEMPUBTRAFLE,136.9613467501945,M vkt,Aggregated DemandPublicTransportationFleet Services
TO,2035.0,ADEMPUBTRATHC,25.754855041596908,M vkt,Aggregated DemandPublicTransportationToronto Housing Company
TO,2036.0,ADEMPUBTRAPOL,122.36510447378642,M vkt,Aggregated DemandPublicTransportationPolice Services
TO,2036.0,ADEMPUBTRAFLE,138.6555033236545,M vkt,Aggregated DemandPublicTransportationFleet Services
TO,2036.0,ADEMPUBTRATHC,26.073432202252413,M vkt,Aggregated DemandPublicTransportationToronto Housing Company
TO,2037.0,ADEMPUBTRAPOL,123.8103181570297,M vkt,Aggregated DemandPublicTransportationPolice Services
TO,2037.0,ADEMPUBTRAFLE,140.29311750722476,M vkt,Aggregated DemandPublicTransportationFleet Services
TO,2037.0,ADEMPUBTRATHC,26.381376866295774,M vkt,Aggregated DemandPublicTransportationToronto Housing Company
TO,2038.0,ADEMPUBTRAPOL,125.1977029015613,M vkt,Aggregated DemandPublicTransportationPolice Services
TO,2038.0,ADEMPUBTRAFLE,141.86520401737684,M vkt,Aggregated DemandPublicTransportationFleet Services
TO,2038.0,ADEMPUBTRATHC,26.676999398802444,M vkt,Aggregated DemandPublicTransportationToronto Housing Company
TO,2039.0,ADEMPUBTRAPOL,126.53836580276443,M vkt,Aggregated DemandPublicTransportationPolice Services
TO,2039.0,ADEMPUBTRAFLE,143.38434863097453,M vkt,Aggregated DemandPublicTransportationFleet Services
TO,2039.0,ADEMPUBTRATHC,26.962666488377668,M vkt,Aggregated DemandPublicTransportationToronto Housing Company
TO,2040.0,ADEMPUBTRAPOL,127.83572701122331,M vkt,Aggregated DemandPublicTransportationPolice Services
TO,2040.0,ADEMPUBTRAFLE,144.85442682136244,M vkt,Aggregated DemandPublicTransportationFleet Services
TO,2040.0,ADEMPUBTRATHC,27.239106897234848,M vkt,Aggregated DemandPublicTransportationToronto Housing Company
TO,2041.0,ADEMPUBTRAPOL,129.11960840297243,M vkt,Aggregated DemandPublicTransportationPolice Services
TO,2041.0,ADEMPUBTRAFLE,146.3092306344788,M vkt,Aggregated DemandPublicTransportationFleet Services
TO,2041.0,ADEMPUBTRATHC,27.512675040435962,M vkt,Aggregated DemandPublicTransportationToronto Housing Company
TO,2042.0,ADEMPUBTRAPOL,130.39185607329358,M vkt,Aggregated DemandPublicTransportationPolice Services
TO,2042.0,ADEMPUBTRAFLE,147.75085193525186,M vkt,Aggregated DemandPublicTransportationFleet Services
TO,2042.0,ADEMPUBTRATHC,27.783764282088992,M vkt,Aggregated DemandPublicTransportationToronto Housing Company
TO,2043.0,ADEMPUBTRAPOL,131.65027921817938,M vkt,Aggregated DemandPublicTransportationPolice Services
TO,2043.0,ADEMPUBTRAFLE,149.17680825914528,M vkt,Aggregated DemandPublicTransportationFleet Services
TO,2043.0,ADEMPUBTRATHC,28.051907807900747,M vkt,Aggregated DemandPublicTransportationToronto Housing Company
TO,2044.0,ADEMPUBTRAPOL,132.86842534466854,M vkt,Aggregated DemandPublicTransportationPolice Services
TO,2044.0,ADEMPUBTRAFLE,150.55712550740373,M vkt,Aggregated DemandPublicTransportationFleet Services
TO,2044.0,ADEMPUBTRATHC,28.311469147532957,M vkt,Aggregated DemandPublicTransportationToronto Housing Company
TO,2045.0,ADEMPUBTRAPOL,134.0280427330508,M vkt,Aggregated DemandPublicTransportationPolice Services
TO,2045.0,ADEMPUBTRAFLE,151.87112211894134,M vkt,Aggregated DemandPublicTransportationFleet Services
TO,2045.0,ADEMPUBTRATHC,28.55855924308397,M vkt,Aggregated DemandPublicTransportationToronto Housing Company
TO,2046.0,ADEMPUBTRAPOL,135.14755404543547,M vkt,Aggregated DemandPublicTransportationPolice Services
TO,2046.0,ADEMPUBTRAFLE,153.1396733547103,M vkt,Aggregated DemandPublicTransportationFleet Services
TO,2046.0,ADEMPUBTRATHC,28.79710357668824,M vkt,Aggregated DemandPublicTransportationToronto Housing Company
TO,2047.0,ADEMPUBTRAPOL,136.25759691812107,M vkt,Aggregated DemandPublicTransportationPolice Services
TO,2047.0,ADEMPUBTRAFLE,154.39749562262682,M vkt,Aggregated DemandPublicTransportationFleet Services
TO,2047.0,ADEMPUBTRATHC,29.033630384776426,M vkt,Aggregated DemandPublicTransportationToronto Housing Company
TO,2048.0,ADEMPUBTRAPOL,137.37275760306662,M vkt,Aggregated DemandPublicTransportationPolice Services
TO,2048.0,ADEMPUBTRAFLE,155.66111703432594,M vkt,Aggregated DemandPublicTransportationFleet Services
TO,2048.0,ADEMPUBTRATHC,29.271247691103934,M vkt,Aggregated DemandPublicTransportationToronto Housing Company
TO,2049.0,ADEMPUBTRAPOL,138.49404491317043,M vkt,Aggregated DemandPublicTransportationPolice Services
TO,2049.0,ADEMPUBTRAFLE,156.9316807054106,M vkt,Aggregated DemandPublicTransportationFleet Services
TO,2049.0,ADEMPUBTRATHC,29.510170452498713,M vkt,Aggregated DemandPublicTransportationToronto Housing Company
TO,2050.0,ADEMPUBTRAPOL,139.62449316593387,M vkt,Aggregated DemandPublicTransportationPolice Services
TO,2050.0,ADEMPUBTRAFLE,158.21262491039707,M vkt,Aggregated DemandPublicTransportationFleet Services
TO,2050.0,ADEMPUBTRATHC,29.75104521825267,M vkt,Aggregated DemandPublicTransportationToronto Housing Company
