regions,tech,vintage,cost_invest,cost_invest_units,cost_invest_notes
TO,PUBTRAPOLROATRUHETCATEDSLELC_25,2047,210240.6435,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksCatenaryDieselElectricity2025
TO,PUBTRAPOLROATRUHETCATEDSLELC_25,2048,209948.0433,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksCatenaryDieselElectricity2025
TO,PUBTRAPOLROATRUHETCATEDSLELC_25,2049,209655.443,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksCatenaryDieselElectricity2025
TO,PUBTRAPOLROATRUHETCATEDSLELC_25,2050,209362.8428,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksCatenaryDieselElectricity2025
TO,PUBTRAPOLROATRUHETCONVDSL____23,2023,171779.9273,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksConventionnalDiesel2023
TO,PUBTRAPOLROATRUHETCONVDSL____23,2024,171728.1801,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksConventionnalDiesel2023
TO,PUBTRAPOLROATRUHETCONVDSL____23,2025,171676.4329,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksConventionnalDiesel2023
TO,PUBTRAPOLROATRUHETCONVDSL____23,2026,172863.7322,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksConventionnalDiesel2023
TO,PUBTRAPOLROATRUHETCONVDSL____23,2027,174051.0315,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksConventionnalDiesel2023
TO,PUBTRAPOLROATRUHETCONVDSL____23,2028,175238.3308,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksConventionnalDiesel2023
TO,PUBTRAPOLROATRUHETCONVDSL____23,2029,176425.6301,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksConventionnalDiesel2023
TO,PUBTRAPOLROATRUHETCONVDSL____23,2030,177612.9294,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksConventionnalDiesel2023
TO,PUBTRAPOLROATRUHETCONVDSL____23,2031,177795.4648,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksConventionnalDiesel2023
TO,PUBTRAPOLROATRUHETCONVDSL____23,2032,177978.0001,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksConventionnalDiesel2023
TO,PUBTRAPOLROATRUHETCONVDSL____23,2033,178160.5355,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksConventionnalDiesel2023
TO,PUBTRAPOLROATRUHETCONVDSL____23,2034,178343.0708,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksConventionnalDiesel2023
TO,PUBTRAPOLROATRUHETCONVDSL____23,2035,178525.6061,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksConventionnalDiesel2023
TO,PUBTRAPOLROATRUHETCONVDSL____23,2036,178930.5857,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksConventionnalDiesel2023
TO,PUBTRAPOLROATRUHETCONVDSL____23,2037,179335.5653,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksConventionnalDiesel2023
TO,PUBTRAPOLROATRUHETCONVDSL____23,2038,179740.5448,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksConventionnalDiesel2023
TO,PUBTRAPOLROATRUHETCONVDSL____23,2039,180145.5244,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksConventionnalDiesel2023
TO,PUBTRAPOLROATRUHETCONVDSL____23,2040,180550.504,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksConventionnalDiesel2023
TO,PUBTRAPOLROATRUHETCONVDSL____23,2041,180955.4836,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksConventionnalDiesel2023
TO,PUBTRAPOLROATRUHETCONVDSL____23,2042,181360.4632,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksConventionnalDiesel2023
TO,PUBTRAPOLROATRUHETCONVDSL____23,2043,181765.4427,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksConventionnalDiesel2023
TO,PUBTRAPOLROATRUHETCONVDSL____23,2044,182170.4223,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksConventionnalDiesel2023
TO,PUBTRAPOLROATRUHETCONVDSL____23,2045,182575.4019,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksConventionnalDiesel2023
TO,PUBTRAPOLROATRUHETCONVDSL____23,2046,182980.3815,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksConventionnalDiesel2023
TO,PUBTRAPOLROATRUHETCONVDSL____23,2047,183385.361,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksConventionnalDiesel2023
TO,PUBTRAPOLROATRUHETCONVDSL____23,2048,183790.3406,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksConventionnalDiesel2023
TO,PUBTRAPOLROATRUHETCONVDSL____23,2049,184195.3201,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksConventionnalDiesel2023
TO,PUBTRAPOLROATRUHETCONVDSL____23,2050,184600.2997,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksConventionnalDiesel2023
TO,PUBTRAPOLROATRUHETHYBDSL____23,2023,183487.4601,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksHybridDiesel2023
TO,PUBTRAPOLROATRUHETHYBDSL____23,2024,183331.497,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksHybridDiesel2023
TO,PUBTRAPOLROATRUHETHYBDSL____23,2025,183175.5338,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksHybridDiesel2023
TO,PUBTRAPOLROATRUHETHYBDSL____23,2026,183449.6211,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksHybridDiesel2023
TO,PUBTRAPOLROATRUHETHYBDSL____23,2027,183723.7085,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksHybridDiesel2023
TO,PUBTRAPOLROATRUHETHYBDSL____23,2028,183997.7958,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksHybridDiesel2023
TO,PUBTRAPOLROATRUHETHYBDSL____23,2029,184271.8831,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksHybridDiesel2023
TO,PUBTRAPOLROATRUHETHYBDSL____23,2030,184545.9705,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksHybridDiesel2023
TO,PUBTRAPOLROATRUHETHYBDSL____23,2031,184915.4604,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksHybridDiesel2023
TO,PUBTRAPOLROATRUHETHYBDSL____23,2032,185284.9504,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksHybridDiesel2023
TO,PUBTRAPOLROATRUHETHYBDSL____23,2033,185654.4403,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksHybridDiesel2023
TO,PUBTRAPOLROATRUHETHYBDSL____23,2034,186023.9303,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksHybridDiesel2023
TO,PUBTRAPOLROATRUHETHYBDSL____23,2035,186393.4202,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksHybridDiesel2023
TO,PUBTRAPOLROATRUHETHYBDSL____23,2036,186703.6939,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksHybridDiesel2023
TO,PUBTRAPOLROATRUHETHYBDSL____23,2037,187013.9676,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksHybridDiesel2023
TO,PUBTRAPOLROATRUHETHYBDSL____23,2038,187324.2412,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksHybridDiesel2023
TO,PUBTRAPOLROATRUHETHYBDSL____23,2039,187634.5149,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksHybridDiesel2023
TO,PUBTRAPOLROATRUHETHYBDSL____23,2040,187944.7886,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksHybridDiesel2023
TO,PUBTRAPOLROATRUHETHYBDSL____23,2041,188255.0623,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksHybridDiesel2023
TO,PUBTRAPOLROATRUHETHYBDSL____23,2042,188565.336,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksHybridDiesel2023
TO,PUBTRAPOLROATRUHETHYBDSL____23,2043,188875.6096,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksHybridDiesel2023
TO,PUBTRAPOLROATRUHETHYBDSL____23,2044,189185.8833,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksHybridDiesel2023
TO,PUBTRAPOLROATRUHETHYBDSL____23,2045,189496.157,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksHybridDiesel2023
TO,PUBTRAPOLROATRUHETHYBDSL____23,2046,189806.4307,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksHybridDiesel2023
TO,PUBTRAPOLROATRUHETHYBDSL____23,2047,190116.7043,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksHybridDiesel2023
TO,PUBTRAPOLROATRUHETHYBDSL____23,2048,190426.978,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksHybridDiesel2023
TO,PUBTRAPOLROATRUHETHYBDSL____23,2049,190737.2516,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksHybridDiesel2023
TO,PUBTRAPOLROATRUHETHYBDSL____23,2050,191047.5253,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksHybridDiesel2023
TO,PUBTRAPOLROATRUHETPHEVDSLBELCF_23,2023,506026.3593,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksPlug Hybrid VehicleDieselBattery Electricity Freight2023
TO,PUBTRAPOLROATRUHETPHEVDSLBELCF_23,2024,479497.7166,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksPlug Hybrid VehicleDieselBattery Electricity Freight2023
TO,PUBTRAPOLROATRUHETPHEVDSLBELCF_23,2025,452969.0738,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksPlug Hybrid VehicleDieselBattery Electricity Freight2023
TO,PUBTRAPOLROATRUHETPHEVDSLBELCF_23,2026,436199.2106,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksPlug Hybrid VehicleDieselBattery Electricity Freight2023
TO,PUBTRAPOLROATRUHETPHEVDSLBELCF_23,2027,419429.3475,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksPlug Hybrid VehicleDieselBattery Electricity Freight2023
TO,PUBTRAPOLROATRUHETPHEVDSLBELCF_23,2028,402659.4843,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksPlug Hybrid VehicleDieselBattery Electricity Freight2023
TO,PUBTRAPOLROATRUHETPHEVDSLBELCF_23,2029,385889.6211,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksPlug Hybrid VehicleDieselBattery Electricity Freight2023
TO,PUBTRAPOLROATRUHETPHEVDSLBELCF_23,2030,369119.7579,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksPlug Hybrid VehicleDieselBattery Electricity Freight2023
TO,PUBTRAPOLROATRUHETPHEVDSLBELCF_23,2031,356408.9174,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksPlug Hybrid VehicleDieselBattery Electricity Freight2023
TO,PUBTRAPOLROATRUHETPHEVDSLBELCF_23,2032,343698.0769,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksPlug Hybrid VehicleDieselBattery Electricity Freight2023
TO,PUBTRAPOLROATRUHETPHEVDSLBELCF_23,2033,330987.2364,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksPlug Hybrid VehicleDieselBattery Electricity Freight2023
TO,PUBTRAPOLROATRUHETPHEVDSLBELCF_23,2034,318276.3959,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksPlug Hybrid VehicleDieselBattery Electricity Freight2023
TO,PUBTRAPOLROATRUHETPHEVDSLBELCF_23,2035,305565.5554,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksPlug Hybrid VehicleDieselBattery Electricity Freight2023
TO,PUBTRAPOLROATRUHETPHEVDSLBELCF_23,2036,303554.0305,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksPlug Hybrid VehicleDieselBattery Electricity Freight2023
TO,PUBTRAPOLROATRUHETPHEVDSLBELCF_23,2037,301542.5056,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksPlug Hybrid VehicleDieselBattery Electricity Freight2023
TO,PUBTRAPOLROATRUHETPHEVDSLBELCF_23,2038,299530.9807,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksPlug Hybrid VehicleDieselBattery Electricity Freight2023
TO,PUBTRAPOLROATRUHETPHEVDSLBELCF_23,2039,297519.4558,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksPlug Hybrid VehicleDieselBattery Electricity Freight2023
TO,PUBTRAPOLROATRUHETPHEVDSLBELCF_23,2040,295507.9309,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksPlug Hybrid VehicleDieselBattery Electricity Freight2023
TO,PUBTRAPOLROATRUHETPHEVDSLBELCF_23,2041,293496.406,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksPlug Hybrid VehicleDieselBattery Electricity Freight2023
TO,PUBTRAPOLROATRUHETPHEVDSLBELCF_23,2042,291484.8811,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksPlug Hybrid VehicleDieselBattery Electricity Freight2023
TO,PUBTRAPOLROATRUHETPHEVDSLBELCF_23,2043,289473.3563,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksPlug Hybrid VehicleDieselBattery Electricity Freight2023
TO,PUBTRAPOLROATRUHETPHEVDSLBELCF_23,2044,287461.8314,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksPlug Hybrid VehicleDieselBattery Electricity Freight2023
TO,PUBTRAPOLROATRUHETPHEVDSLBELCF_23,2045,285450.3065,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksPlug Hybrid VehicleDieselBattery Electricity Freight2023
TO,PUBTRAPOLROATRUHETPHEVDSLBELCF_23,2046,283438.7816,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksPlug Hybrid VehicleDieselBattery Electricity Freight2023
TO,PUBTRAPOLROATRUHETPHEVDSLBELCF_23,2047,281427.2567,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksPlug Hybrid VehicleDieselBattery Electricity Freight2023
TO,PUBTRAPOLROATRUHETPHEVDSLBELCF_23,2048,279415.7318,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksPlug Hybrid VehicleDieselBattery Electricity Freight2023
TO,PUBTRAPOLROATRUHETPHEVDSLBELCF_23,2049,277404.2069,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksPlug Hybrid VehicleDieselBattery Electricity Freight2023
TO,PUBTRAPOLROATRUHETPHEVDSLBELCF_23,2050,275392.682,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksPlug Hybrid VehicleDieselBattery Electricity Freight2023
TO,PUBTRAPOLROATRUHETBEVBELCF____25,2025,694726.5823,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksBattery Electric VehicleBattery Electricity Freight2025
TO,PUBTRAPOLROATRUHETBEVBELCF____25,2026,663311.4762,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksBattery Electric VehicleBattery Electricity Freight2025
TO,PUBTRAPOLROATRUHETBEVBELCF____25,2027,631896.3701,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksBattery Electric VehicleBattery Electricity Freight2025
TO,PUBTRAPOLROATRUHETBEVBELCF____25,2028,600481.264,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksBattery Electric VehicleBattery Electricity Freight2025
TO,PUBTRAPOLROATRUHETBEVBELCF____25,2029,569066.158,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksBattery Electric VehicleBattery Electricity Freight2025
TO,PUBTRAPOLROATRUHETBEVBELCF____25,2030,537651.0519,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksBattery Electric VehicleBattery Electricity Freight2025
TO,PUBTRAPOLROATRUHETBEVBELCF____25,2031,512604.9404,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksBattery Electric VehicleBattery Electricity Freight2025
TO,PUBTRAPOLROATRUHETBEVBELCF____25,2032,487558.829,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksBattery Electric VehicleBattery Electricity Freight2025
TO,PUBTRAPOLROATRUHETBEVBELCF____25,2033,462512.7175,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksBattery Electric VehicleBattery Electricity Freight2025
TO,PUBTRAPOLROATRUHETBEVBELCF____25,2034,437466.6061,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksBattery Electric VehicleBattery Electricity Freight2025
TO,PUBTRAPOLROATRUHETBEVBELCF____25,2035,412420.4946,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksBattery Electric VehicleBattery Electricity Freight2025
TO,PUBTRAPOLROATRUHETBEVBELCF____25,2036,408588.1329,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksBattery Electric VehicleBattery Electricity Freight2025
TO,PUBTRAPOLROATRUHETBEVBELCF____25,2037,404755.7712,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksBattery Electric VehicleBattery Electricity Freight2025
TO,PUBTRAPOLROATRUHETBEVBELCF____25,2038,400923.4094,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksBattery Electric VehicleBattery Electricity Freight2025
TO,PUBTRAPOLROATRUHETBEVBELCF____25,2039,397091.0477,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksBattery Electric VehicleBattery Electricity Freight2025
TO,PUBTRAPOLROATRUHETBEVBELCF____25,2040,393258.686,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksBattery Electric VehicleBattery Electricity Freight2025
TO,PUBTRAPOLROATRUHETBEVBELCF____25,2041,389426.3243,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksBattery Electric VehicleBattery Electricity Freight2025
TO,PUBTRAPOLROATRUHETBEVBELCF____25,2042,385593.9626,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksBattery Electric VehicleBattery Electricity Freight2025
TO,PUBTRAPOLROATRUHETBEVBELCF____25,2043,381761.6009,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksBattery Electric VehicleBattery Electricity Freight2025
TO,PUBTRAPOLROATRUHETBEVBELCF____25,2044,377929.2392,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksBattery Electric VehicleBattery Electricity Freight2025
TO,PUBTRAPOLROATRUHETBEVBELCF____25,2045,374096.8775,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksBattery Electric VehicleBattery Electricity Freight2025
TO,PUBTRAPOLROATRUHETBEVBELCF____25,2046,370264.5158,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksBattery Electric VehicleBattery Electricity Freight2025
TO,PUBTRAPOLROATRUHETBEVBELCF____25,2047,366432.1541,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksBattery Electric VehicleBattery Electricity Freight2025
TO,PUBTRAPOLROATRUHETBEVBELCF____25,2048,362599.7923,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksBattery Electric VehicleBattery Electricity Freight2025
TO,PUBTRAPOLROATRUHETBEVBELCF____25,2049,358767.4306,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksBattery Electric VehicleBattery Electricity Freight2025
TO,PUBTRAPOLROATRUHETBEVBELCF____25,2050,354935.0689,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksBattery Electric VehicleBattery Electricity Freight2025
TO,PUBTRAPOLROATRUHETCATEELC____25,2025,314132.0279,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksCatenaryElectricity2025
TO,PUBTRAPOLROATRUHETCATEELC____25,2026,307673.9515,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksCatenaryElectricity2025
TO,PUBTRAPOLROATRUHETCATEELC____25,2027,301504.2171,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksCatenaryElectricity2025
TO,PUBTRAPOLROATRUHETCATEELC____25,2028,295608.2959,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksCatenaryElectricity2025
TO,PUBTRAPOLROATRUHETCATEELC____25,2029,289972.4501,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksCatenaryElectricity2025
TO,PUBTRAPOLROATRUHETCATEELC____25,2030,284583.688,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksCatenaryElectricity2025
TO,PUBTRAPOLROATRUHETCATEELC____25,2031,279429.7215,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksCatenaryElectricity2025
TO,PUBTRAPOLROATRUHETCATEELC____25,2032,274498.9258,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksCatenaryElectricity2025
TO,PUBTRAPOLROATRUHETCATEELC____25,2033,269780.3024,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksCatenaryElectricity2025
TO,PUBTRAPOLROATRUHETCATEELC____25,2034,265263.4431,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksCatenaryElectricity2025
TO,PUBTRAPOLROATRUHETCATEELC____25,2035,260938.497,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksCatenaryElectricity2025
TO,PUBTRAPOLROATRUHETCATEELC____25,2036,257127.3706,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksCatenaryElectricity2025
TO,PUBTRAPOLROATRUHETCATEELC____25,2037,253316.2443,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksCatenaryElectricity2025
TO,PUBTRAPOLROATRUHETCATEELC____25,2038,249505.1179,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksCatenaryElectricity2025
TO,PUBTRAPOLROATRUHETCATEELC____25,2039,245693.9916,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksCatenaryElectricity2025
TO,PUBTRAPOLROATRUHETCATEELC____25,2040,241882.8652,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksCatenaryElectricity2025
TO,PUBTRAPOLROATRUHETCATEELC____25,2041,238789.8076,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksCatenaryElectricity2025
TO,PUBTRAPOLROATRUHETCATEELC____25,2042,235696.75,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksCatenaryElectricity2025
TO,PUBTRAPOLROATRUHETCATEELC____25,2043,232603.6923,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksCatenaryElectricity2025
TO,PUBTRAPOLROATRUHETCATEELC____25,2044,229510.6347,k$/kunits,PublicTransportationPolice ServicesRoadTruckHeavy TrucksCatenaryElectricity2025
